producto_id;tipo_parte_libro_id;pais_edicion_id;editorial;isbn;titulo_libro;pagina_inicial;pagina_final
139799;1;1;EDITORIAL UNPSJB;978-987-1937-42-4;Sociología;118;122
139806;1;1;IMHICIHU - INSTITUTO MULTIDISCIPLINARIO DE HISTORIA Y CIENCIAS HUMANAS;978-987-23978-8-3;Hacia un Modelo de Desarrollo Turístico Regional Sustentable. El crecimiento de Puerto Madryn y el vaciamiento de la meseta contigua.;407;434
139840;1;1;CAFÉ DE LAS CIUDADES;978-987-3627-01-9;Hacia una política integral de hábitat. Aportes para un observatorio de política habitacional en Argentina;143;211
139841;1;1;CAFÉ DE LAS CIUDADES;978-987-3627-01-9;Hacia una política integral de hábitat. Aportes para un observatorio de política habitacional en Argentina;417;492
139928;1;1;EDICIONES DEL PASAJE;978-987-26442-2-2;Las memorias y sus márgenes: análisis etnográficos e históricos sobre el pasado reciente en Córdoba;85;108
139941;1;1;UNIVERSIDAD DE PALERMO;978-987-1716-95-1;Evaluación y acreditación universitaria;;
139947;1;1;EPC- EDICIONES DE PERIODISMO Y COMUNICACIÓN;978-950-34-1186-5;Comunicación y Deporte: aportes para la construcción del campo en la universidad pública.;;
139961;1;1;PROMETEO LIBROS;978-987-574-653-4;Asociaciones y política en la Argentina del siglo veinte. Entre expectativas y prácticas;129;153
140037;1;1;BIBLOS;9789876913638;Políticas lingüísticas y enseñanza de lenguas;200;220
140080;1;21;SPRINGER;978-1-4939-2577-3;Water Stress in Biological, Chemical Pharmaceutical and Food Systems.;367;374
140081;1;1;SOCIEDAD ARGENTINA DE ANTROPOLOGÍA;978-987-1280-27-8;Crónicas materiales precolombinas. Arqueología de los primeros poblados del Noroeste argentino.;427;464
140130;1;1;SOCIEDAD ARGENTINA DE ANTROPOLOGÍA;978-1-873671-00-9;Crónicas materiales precolombinas. Arqueología de los primeros poblados del noroeste argentino;81;110
140145;1;21;NOVA SCIENCE PUBLISHERS;978-1-63117-438-4;Soil Carbon;51;89
140162;1;21;NOVA SCIENCE PUBLISHERS, INC.;978-1-63463-242-3;Alginic Acid: Chemical Structure, Uses and Health Benefits.;119;170
140166;1;1;EDICIONES UNL;978-987-657-976-6;Habitar la universidad en su contexto. Sujetos y disciplinas;69;80
140175;1;21;SPRINGER;978-1-118-77357-4;Eco-Friendly Polymer Nanocomposites: Processing and Properties;1;52
140177;1;21;NOVA PUBLISHER;978-1-63463-192-1;Reactive Oxygen Species, Lipid Peroxidation and Protein Oxidativon;127;140
140180;1;1;BIBLOS;978-987-691-332-4;Educación, pueblos indígenas y migrantes. Avances desde México, Brasil, Bolivia, Argentina y España;161;198
140185;1;5;UNIVERSIDAD DE TALCA;978-956-329-042-4;Frutales, Cultura y Sociedad;146;172
140193;1;3;JULIO CEZAR RUBIN DE RUBIN, CRISTIAN FAVIER DUBOIS, ROSICLER THEODORO DA SILVA;978-1-873671-00-9;Geoarqueología na America do Sul;55;91
140228;1;21;ADVANCES IN NEUROBIOLOGY SERIES. SPRINGER;978-1-4939-1371-8;PERINATAL  PROGRAMMING OF NEURODEVELOPMENT;45;59
140232;1;520;PUBLICATIONS DE L'UNIVERSITÉ D'ORAN;950-895-146-X;Épistémologies et esthétiques du contemporain. Les écarts fondamentaux de la philosophie benjaminienne.;34;42
140235;1;1;1A ED. - SAN SALVADOR DE JUJUY : EDITORIAL DE LA UNIVERSIDAD NACIONAL DE JUJUY - EDIUNJU. FACULTAD DE HUMANIDADES Y CIENCIAS SOCIALES.;978-950-721-481-3;La arqueología pública en Argentina : historias, tendencias y desafíos en la construccción de un campo disciplinar;77;92
140239;1;41;SCRIVENER PUBLISHING LLC AND JOHN WILEY AND SONS LTD;978 1 118 59518 3;Functional Polymers in Food Science: from Technology to Biology;1;20
140240;1;1;BIBLOS;978 -987-06-05546;Cuerpo, educación, política:tensiones epistémicas, teóricas y prácticas;77;100
140251;1;35;ANTÍGONA;9788415906636;Análisis de la dramaturgia argentina actual;322;343
140252;1;35;ANTÍGONA;9788415906636;Análisis de la dramaturgia argentina actual;344;355
140253;1;1;UNIVERSIDAD NACIONAL DE RÍO NEGRO;978-987-3667-06-0;Antología de teatro rionegrino en la posdictadura;9;46
140266;1;1;INTA;978-987-521-565-8;Fertilidad de Suelos y Fertilización de Cultivos;585;608
140267;1;1;CORPUS EDITORIAL Y DISTRIBUIDORA;978-987-1860-28-9;Fisiología Renal;27;36
140278;1;82;SAGE;978-0-7619-4741-7;The SAGE Handbook of Television Studies;36;49
140280;1;3;EMBRAPA;978-85-7035-426-6;Cultivo e utilização da alfafa em pastejo para alimentação de vacas leiteiras;49;67
140282;1;39;SPRINGER INTERNATIONAL PUBLISHING AG;978-3-319-06541-0;Handbook for Azospirillum;319;330
140307;1;45;SPRINGER;978-3-319-10394-5;Phytoremediation: Management of Environmental Contaminants;99;113
140308;1;1;UNIVERSIDAD NACIONAL ARTURO JAURETCHE;978-987-3679-08-7;Algunos temas para repensar la matemática;13;30
140310;1;1;UNIVERSIDAD NACIONAL DE RÍO NEGRO;978-987-3667-03-9;Migraciones en Patagonia. Subjetividades, diversidad y territorialización;;
140315;1;1;COMUNIDAD EDITORA LATINOAMERICANA;978-987-45216-2-0;La emergencia de los enfoques de la complejidad en América Latina. Desafíos, contribuciones y compromisos para abordar los problemas complejos del siglo XXI;282;300
140316;1;1;MIÑO Y DÁVILA;978-84-15295-93-8;Universidades en cambio ¿Generalistas o profesionalizantes?;111;133
140320;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE JUJUY - EDIUNJU;978-950-721-481-3;La arqueología pública en Argentina: historias, tendencias y desafíos en la construcción de un campo disciplinar;15;32
140332;1;82;COLLEGE PUBLICATIONS;978-1-848901-71-1;Learning and Inferring;72;89
140335;1;1;SECRETARÍA DE POLÍTICAS UNIVERSITARIAS. UNIVERSIDAD NACIONAL DE VILLA MARÍA. EDITORIAL ASPHA;978-987-3851-00-1;Estudios Latinoamericanos. Diálogos interdisciplinarios sobre sociedad, historia, cultura, frontera y territorio;469;478
140336;1;1;SECRETARÍA DE POLÍTICAS UNIVERSITARIAS. UNIVERSIDAD NACIONAL DE VILLA MARÍA. EDITORIAL ASPHA;978-987-3851-00-1;Estudios Latinoamericanos. Diálogos interdisciplinarios sobre sociedad, historia, cultura, frontera y territorio;479;492
140338;1;21;JOHN WILEY & SONS INC;9781118834190;Ionic Liquid-Based Surfactant Science: Formulation, Characterization and Applications;;
140339;1;10;EDICIONES UNIVERSITARIAS: UNIDAD DE COMUNINCACIÓN, UNIVERSIDAD DE LA REPÚBLICA;9789974688674;Escritura, lectura y argumentación en contextos educativos del Río de La Plata;67;84
140344;1;1;FACULTAD DE HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN DE LA UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1162-9;Educación Física, escuela y deporte: (Entre)dichos y hechos;287;312
140347;1;21;ACADEMIC PRESS;978-0123744319;Crop Physiology: Applications for Genetic Improvement and Agronomy;375;396
140349;1;82;GEOLOGICAL SOCIETY OF LONDON;950-895-146-X;Geodynamic Processes in the Andes of Central Chile and Argentina.;;
140350;1;41;SPRINGER;978-3-319-09299-7;Engineering Geology for Society and Territory;1;5
140351;1;82;GEOLOGICAL SOCIATY OF LONDON;978-0-415-62123-6;Geodynamic Processes in the Andes of Central Chile and Argentina.;1;54
140357;1;1;BIBLOS;978-987-691-349-2;De cuidados y cuidadoras: acciones públicas y privadas;50;65
140358;1;1;BIBLOS;978-987-691-349-2;De cuidados y cuidadoras: acciones públicas y privadas;75;90
140378;1;31;SPRINGER;978-3-319-13116-0;IFMBE Proceedings;1157;1160
140397;1;1;MIÑO Y DÁVILA EDITORES;978-84-15295-93-8;Universidades en cambio: generalistas o profesionalizantes;159;180
140399;1;1;EUDEBA;978-950-23-2401-2;Para leer el Guzmán de Alfarache y otros textos de Mateo Alemán;149;170
140409;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE RIO NEGRO;978-987-3667-03-9;Migraciones en Patagonia. Subjetividades, diversidad y territorialización.;53;70
140418;1;82;SPRINGER-VERLAG;978-3-642-45231-4;Handbook of Polymernanocomposites. Processing, Performance and Application. Volume C: Polymer Nano-composites of Cellulose Nano-fibers;81;118
140420;1;21;NOVA SCIENCE PUBLISHERS;978-1-63463-679-7;Nectar: Production, Chemical Composition and Benefits to Animals and Plants;60;78
140421;1;1;UNIVERSIDAD NACIONAL GENERAL SARMIENTO;978-987-630-223-4;Recomposición del capital y respuestas sindicales en Argentina, ¿Hacia nuevas relaciones laborales?;177;208
140434;1;5;FONDO DE CULTURA ECONOMICA;978-980-6472-61-7;La gestion cultural en 3D. Debates, Disyuntivas y Desafíos;57;79
140439;1;21;WILEY-BLACKWELL;978-1-118-63704-3;Biological Nitrogen Fixation;433;440
140462;1;1;SOCIEDAD ARGENTINA DE ANTROPOLOGÍA;978-987-1280-27-8;Crónicas materiales precolombinas. Arqueología de los primeros poblados del Noroeste Argentino;663;691
140463;1;82;ELSEVIER;978-0-124171046;Genetic and environmental effects on crop development determining adaptation and yield. En: Crop physiology: Applications for Genetic Improvement and Agronomy.;1;564
140468;1;1;UNIVERSIDAD NACIONAL DE LA PATAGONIA AUSTRAL, CENPAT Y CIGA-UNAM;978-987-3714-06-1;Conocimiento, paisaje y territorio. Procesos de cambio individual y colectivo;195;216
140474;1;21;WILEY-BLACKWELL PUBLISHING, INC;9781118733493;Biotechnology and Bioactive Compounds;37;62
140478;1;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-987-630-197-8;Leer y escribir en el ingreso a la universidad;9;297
140488;1;7;UNIVERSIDAD AUTÓNOMA DE LA CIUDAD DE MÉXICO;978-607-9465-01-8;A través de otros cristales. Viejos y nuevos problemas de la historia política de Iberoamérica;189;224
140492;1;1;AREA DE ECOLOGÍA. INSTITUTO DEL CONURBANO;978-987-33-6718-2;Libro de Resúmenes del 1º Congreso Latinoamericano sobre Conflictos Ambientales Oportunidades para una Gestión Sustentable del Territorio;239;240
140499;1;1;CIENTÍFICA UNIVERSITARIA DE LA UNCA;978-987-661-186-2;Producción Científica de la Facultad de Tecnología y Ciencias Aplicadas V;113;117
140506;1;1;FUNDACIÓN PARA LA EDUCACIÓN, LA CIENCIA Y LA CULTURA -FECIC-.;9789509149403;El Deterioro de los Suelos y del Ambiente en la Argentina;175;185
140518;1;21;TAYLOR & FRANCIS GROUP;978-1-4665-9307-7;Microbial Food Safety and Preservation Techniques;497;512
140521;1;21;BENTHAM SCIENCE PUBLISHERS;978-1-60805-865-5;Frontiers in Computational Chemistry;44;81
140523;1;1;UNIVERSIDAD NACIONAL GENERAL SARMIENTO;978-987-574-777-7;La imaginación romántica. Antecedentes filosóficos y resonancias artísticas;231;242
140529;1;1;BIBLOS;9789876913805;Religión: estudios antropológicos sobre sus problemáticas;65;85
140574;1;1;SPRINGER;978-3-319-05737-8;Bioremediation in Latin America. Current Research and Perspectives.;179;192
140583;1;1;EDICIONES DE FPYCS-UNLP;978-950-34-1030-1;La aventura de innovar con TIC: aportes conceptuales, experiencias y propuestas;67;100
140601;1;22;NOVA SCIENCE PUBLISHERS;978-1-63463-682-7;Current International Perspectives on wildland fires mankind and environment;211;234
140602;1;21;NOVA SCIENCE PUBLISHERS, INC.;978-1-63463-682-7;Current International Perspectives on Wildland Fires, Mankind and the Environment;177;210
140605;1;570;ELSEVIER;978-0-12-800070-0;GREEN  SYNTHETIC  APPROACHES FOR  BIOLOGICALLY RELEVANT HETEROCYCLES;571;602
140606;1;570;ELSEVIER SCIENCE SA;9780128000700;Green Synthetic Approaches for Biologically Relevant Heterocycles;571;601
140607;1;35;UNIVERSITAS;978-84-7991-436-3;Gerontología Social y envejecimiento activo;151;178
140608;1;35;EQUIPO DE INVESTIGACIÓN DE ANÁLISIS Y TÉCNICA DE LA INFORMACIÓN- DPTO. PERIODISMO II-UNIVERSIDAD DE SEVILLA;978-84-697-1335-8;Derechos Humanos Emergentes y Periodismo;256;272
140609;1;45;SPRINGER INTERNATIONAL PUBLISHING;978-3-319-13298-3;The Evolution of Economic and Innovation Systems, Economic Complexity and Evolution;611;641
140610;1;31;WILEY-VCH VERLAG GMBH & CO. KGAA;978-3-527-33732-3;Electrochemistry of Carbon Electrodes.;83;119
140611;1;1;UNIPE EDITORIAL UNIVERSITARIA;978-987-38050-1-1;Prácticas pedagógicas y políticas educativas. Investigaciones en el territorio bonaerense;311;340
140612;1;1;MINISTERIO DE DEFENSA;978-987-26552-1-1;Equidad de Género y Defensa. Una política en marcha IX;55;62
140613;1;45;SPRINGER INTERNATIONAL PUBLISHING;978-3-319-06541-0;Handbook for Azospirillum;115;138
140614;1;12;CATIE/ CIPAV;978-958-9386-74-3;Sistemas Agroforestales. Funciones productivas, socioeconómicas y ambientales.;245;267
140615;1;1;UNIPE EDITORIAL UNIVERSITARIA;978-987-38050-1-1;Prácticas pedagógicas y políticas educativas. Investigaciones en el territorio bonaerense.;195;222
140616;1;4;CIPAV;978-958-9386-74-3;Sistemas Agroforestales. Funciones productivas, socioeconómicas y ambientales.;158;177
140617;1;1;SIGLO XXI EDITORES ARGENTINA;978-987-629-4980;¿usted también, doctor? complicidad de jueces, fiscales y abogados durante la dictadura;251;267
140618;1;82;CRC PRESS;9781466577220;Second Edition Handbook of Thermoplastics;725;750
140619;1;21;NOVA SCIENCE PUBLISHERS, INC;9781634820974;INDOLEAMINES SOURCES, ROLE IN BIOLOGICAL PROCESSES AND HEALTH EFFECTS;147;165
140620;1;1;TESEO;978-987-723-014-7;De Tecnologías digitales, educación formal y políticas públicas;15;23
140621;1;1;BRUJAS;9781511746151;Jóvenes cordobeses: de los márgenes al empoderamiento. Reflexiones sobre políticas (públicas);150;170
140622;1;12;INSTITUTO INTERAMERICANO DE DERECHOS HUMANOS (IIDH);978-9968-611-88-6;Sufragio Transnacional y Extraterritorial. Experiencias Comparadas / Transnational and Extraterritorial Vote. Comparative Experiences;;
140623;1;1;INTA;978-987-521-593-1;Desarrollo y extensión rural en la región andina;261;272
140624;1;1;SAREM;978-1-4614-39998;Biology of caviomorph rodents. Diversity and evolution.;1;94
140625;1;31;ELSEVIER;978-0-12-800854-6;Plant Transcription Factors. Evolutionary, Structural and Functional Aspects;114;127
140626;1;1;ELI LILLY INTERAMERICA SUCURSAL ARGENTINA;9789874579201;Fisiopatologia molecular y clinica endocrinologica;725;736
140627;1;1;NEUHAUS INDUSTRIA GRÁFICA;978-987-45792-01;Fisiopatología molecular y clínica endocrinológica;1;19
140632;1;1;NEUHAUS INDUSTRIA GRÁFICA;9789874579201;Fisiopatología  Molecular  y Clínica Endocrinológica;3;1349
140633;1;1;INTA;978-987-521-577-1;Impacto de los sistemas actuales de cultivos sobre las propiedades químicas del suelo: Efectos sobre los balances de carbono;51;55
140634;1;1;INTA;978-987-521-577-1;Impacto de los sistemas actuales de cultivos sobre las propiedades químicas del suelo: Efectos sobre los balances de carbono;67;71
140635;1;1;UCAR;978-987-1873-40-1;Programa de mejoramiento de especies forestales introducidas y nativas para usos de alto valor;137;159
140636;1;1;UCAR;978-987-1873-40-1;Programa de mejoramiento de especies forestales introducidas y nativas para usos de alto valor;21;45
140637;1;1;UNIPE: EDITORIAL UNIVERSITARIA;978-987-38050-1-1;Prácticas pedagógicas y políticas educativas Investigaciones en el territorio bonaerense;53;74
140638;1;1;MIÑO Y DÁVILA - UNPAEDITA;9789873714207;Toma de tierras y dificultades de acceso al suelo urbano en la Patagonia Central;69;124
140639;1;82;SPRINGER OPEN;978-3-319-19167-6;In Economic of land degradation and improvement ? A global assessment for sustainable development;291;326
140641;1;1;NUEVA EDITORIAL UNIVERSITARIA;978-987-733-037-3;Desarrollo Territorial. Determinantes y efectos. La provincia de San Luis;117;138
140642;1;1;LABORDE;978-987-677-109-2;Construcción de espacios interculturales en la formación docente: competencia comunicativa intercultural, cultura regional y TIC;85;98
140643;1;39;ELSEVIER;978-0-12-802189-7;Bioactive Foods in Promoting Health: Probiotics, Prebiotics, and Synbiotics (2da edicion, parte I);155;164
140644;1;22;CAPTOS;978-1-55322-328-3;Dialogue and debate in the making of theoretical psychology;130;140
140645;1;1;FUNDACIÓN DE HISTORIA NATURAL FÉLIX DE AZARA;9789873781148;Arqueología y paleontología de la provincia de Catamarca;53;64
140648;1;39;ELSEVIER SCIENCE BV;978-0-12-803158-2;Plant Metal Interaction: Emerging Remediation Techniques;149;166
140649;1;1;TALLER GENERAL DE IMPRENTA. UNIVERSIDAD NACIONAL DE CÓRDOBA;978-987-707-003-3;Retos para la enseñanza de la biodiversidad hoy;377;389
140650;1;1;SARE·M;978-1-4614-39998;Biology of caviomorph rodents. Diversity and evolution.;95;125
140651;1;515;INTECH;978-953-51-4815-9;Autophagy;;
140652;1;1;SPRINGER;978-3-319-23060-3;Growth of the Southern Andes;63;98
140654;1;39;ELSEVIER;9780323428842;Surface Chemistry of NanoBioMaterials: Applications of NanoBioMaterials;135;162
140655;1;1;EDICIONES DELREVÉS;978-987-3852-05-3;Problemáticas legales, sociales y subjetivas de las y los socios de las cooperativas de trabajo. Reflexiones integradas desde la formación académica, la práctica investigativa y las experiencias de extensión;169;178
140656;1;1;CAPITAL INTELECTUAL;9789876144841;Atlas de la Argentina Rural;170;174
140657;1;9;MALI;978-9972-718-45-8;La colección Petrus y Verónica Fernandini. El arte de la pintura en los Andes;60;63
140658;1;9;MALI;978-9972-718-45-8;Catálogo La colección Petrus y Verónica Fernandini. El arte de la pintura en los Andes;104;110
140659;1;1;FUNDACIÓN DE HISTORIA NATURAL FELIX DE AZARA;978-987-3781-14-8;Arqueología y Paleontología de la Provincia de Catamarca;177;186
140660;1;1;FUNDACIÓN DE HISTORIA NATURAL FÉLIX DE AZARA;978-987-3781-14-8;Arqueología y Paleontología de la Provincia de Catamarca;153;163
140661;1;1;UNR EDITORA;978-987-702-123-3;LIBRO DE CIENCIA Y TECNICA 2015;1;1
140662;1;82;IUGS;978-1-86239-653-1;Megalandslides in the Andes of central Chile and Argentina (32°?34°S) and potential hazards.;329;344
140663;1;1;INTA;978-987-521-577-1;Impacto de los sistemas actuales de cultivos sobre las propiedades químicas del suelo: Efectos sobre los balances de carbono;88;92
140666;1;3;MERCADO DAS LETRAS;978-8588638-37-2;'Argumentação nos estudos discursivos: teoria e análise';;
140667;1;37;PRESSES UNIVERSITAIRES DE FRANCHE-­COMTÉ / UNIVERSITÉ DE FRANCHE-­COMTÉ;978-2-84867-521-3;Los espacios de la esclavitud y la dependencia en la Antigüedad. Homenaje a Domingo Plácido;153;170
140669;1;1;EUDENE;950-656-032-3;Flora Polinica del Nordeste Argentino VI;61;77
140670;1;1;FAO;978-92-5-308619-1;Ordenamiento Territorial: Conceptos, Métodos y Experiencias. FAO, MAGyP y FAUBA 2014, Edition: First, Chapter: 7, Publisher: FAO, Editors: Paruelo JM, EG Jobbágy, P Laterra, H Dieguez, MA García Collazo, A Panizza,;122;139
140671;1;21;NOVA SCIENCE PUBLISHERS;9781634639583;Comprehensive Guide for Mesoporous Materials, Volume 1: Synthesis and Characterization;1;28
140673;1;82;WILEY;9781119041467;Handbook of Polymers for Pharmaceutical Technologies;297;314
140674;1;31;SPRINGER-VERLAG;9783642452284;Handbook of Polymer nanocomposites. Processing, Performance and Application - Volume B: Carbon Nanotube Based Polymer Composites;141;171
140675;1;1;EUDEBA;978-950-23-2407-4;II Jornadas de debate y actualización en temas de Antropología Jurídica;1;368
140677;1;1;BIBLOS;9789876911054;Viajes, desplazamientos e interacciones culturales en la literatura latinoamericana;150;165
140678;1;1;UNR EDITORA;978-987-702-101-1;Relato de investigaciones sobre mediatizaciones;157;176
140681;1;1;EDICIONES DEL BOULEVARD;9789875564923;Foco, situación y procesos. Otros ejes para una clínica psicoanlítica;9;12
140682;1;21;ELSEVIER SCIENCE BV;978-1-4557-5888-3;Nanobiomaterials in Dentistry Applications of Nanobiomaterials;133;160
140683;1;1;ABELEDO PERROT;9789504351924;XIV Estudios de Derecho Administrativo;;
140685;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE JUJUY;9789507214998;Racionalidades campesinas en los Andes del Sur: reflexiones en torno al cultivo de la quinua y otros vegetales andinos;12;395
140686;1;1;NEUHAUS S.A.;978-987-45792-01;Fisiopatología  Molecular  y Clínica Endocrinológica;89;102
140687;1;35;UNIVERSIDADE DE SANTIAGO DE COMPOSTELA;978-84-606-9215-7;Monografías del grupo de investigación 'Ciencia do Sistema Terra (GI-1553)-USC'. Aportaciones al conocimiento de los ambientes fríos (2009-2011);85;102
140688;1;1;MUSEO DE ARTE DE TIGRE;9789873370281;Escenas del 1900;50;57
140689;1;31;ELSEVIER;978-0-12-800854-6;Plant Transcription Factors. Evolutionary, Structural and Functional Aspects;344;359
140690;1;1;ASOCIACIÓN ARGENTINA DE LAS CIENCIAS DEL SUELO Y LA ASOCIACIÓN GEOLÓGICA ARGENTINA;978-1-873671-00-9;La Geología y los Suelos;252;276
140691;1;21;NOVA SCIENCE PUBLISHERS, INC.;9781634638579;Photodinamic Therapy;173;191
140692;1;3;EDITORA DA UNIVERSIDADE ESTADUAL PAULISTA / EDITORA ACADÊMICA;978-85-7983-557-5;Militares e democracia. Estudos sobre identidade militar;29;66
140693;1;1;EUDEBA;978-950-23-2418-0;Lenguas indígenas y lenguas minorizadas. Estudios sobre la diversidad (socio)lingüística y cultural  en la Argentina;21;57
140694;1;21;MEDICAL INFORMATION SCIENCE REFERENCE;978-1-4666-8136-1;Quantitative Structure- Activity Relationships in Drug Design, Predictive Toxicology, and Risk Assessment;560;585
140696;1;31;SPRINGER-VERLAG;978-3-662-48004-5;Copahue volcano;3;22
140697;1;31;SPRINGER-VERLAG;978-3-662-48004-5;Copahue volcano: The smoking mountain between Argentina and Chile;61;80
140699;1;1;DUNKEN;978-9870278504;Sistemas ecológicos complejos en territorios compartidos: el Río Desaguadero y el Sitio RAMSAR Lagunas de Guanacache, Desaguadero y del Bebedero;12;26
140700;1;21;ELSEVIER/ACADEMIC PRESS;9780128008546;Plant Transcription Factors. Evolutionary, Structural and Functional Aspects;13;33
140701;1;21;ELSEVIER/ACADEMIC PRESS;9780128008546;Plant Transcription Factors. Evolutionary, Structural and Functional Aspects;101;112
140702;1;21;NOVA SCIENCE PUBLISHERS INC;978-1-63483-094-2;Advances in Environmental Research;57;80
140704;1;21;JHON WILEY & SONS AND SCRIVENER PUBL;978-1-119-04146-7;Handbook of Polymers for Pharmaceutical Technologies;297;315
140705;1;1;UNIPE EDITORIAL UNIVERSITARIA;978-987-3805-01-1;Prácticas pedagógicas y políticas  educativas. Investigaciones en el territorio bonaerense.  Aportes de la investigación para la formación inicial y continúa;1;560
140706;1;31;SPRINGER;978-3-319-20567-0;A Life Devoted to Quality of Life. Festschrift in Honor of Alex C. Michalos.;317;327
140709;1;82;GEOLOGICAL SOCIETY OF LONDON, SPECIAL PUBLICATION;978-1-86239-737-8;Palaeomagnetism in Fold and Thrust Belts: New Perspectives;;
140712;1;1;UNIRÍO - EDITORIAL DE LA UNIVERSIDAD NACIONAL DE RÍO CUARTO;978-950-665-613-3;Construyendo investigadores en ciencias sociales.;303;319
140714;1;1;EUDENE;978-950-656-149-9;Flora polínica del Nordeste Argentino;;
140715;1;35;IETCC - CSIC;978-84-7292-396-6;Introducción a la construcción de viviendas de bajo coste en países en desarrollo de Africa y América Latina ( estrategias, procesos y tecnologías );69;78
140716;1;1;UNIVERSIDAD NACIONAL DE CUYO-CLICAP;978-987-575-106-4;Actas del Congreso Latinoamericano de Ingeniería y Ciencias Aplicadas;50;54
140717;1;1;DUNKEN;9789870284222;Ingresos a las carreras de Geografía y Letras de la Universidad Nacional de La Plata. Investigaciones sobre prácticas de lectura y escritura;13;26
140718;1;1;INTA;978-987-521-565-8;Fertilidad de Suelos y Fertilización de Cultivos;287;315
140719;1;1;AASM;978-987-45937-02;Lecturas de la memoria, ciencia, clínica y política;286;288
140720;1;21;NOVA SCIENCE PUBLISHERS;9781634638593;Model Predictive Control: Theory, Practices and Future Challenges;77;98
140721;1;21;SEABIRD CONSERVATION IN FISHERIES: CURRENT STATE OF KNOWLEDGE AND CONSERVATION NEEDS FOR ARGENTINE HIGH-SEAS FLEETS;978-1-63463-527-1;Seabirds and Songbirds: Habitat Preferences, Conservation and Migratory Behavior;45;88
140722;1;1;NEUHAUS S.A.;978-987-45792-01;Fisiopatología  Molecular  y Clínica Endocrinológica;707;724
140723;1;1;EDULP;978-950-34-1255-8;CUADERNOS DE CÁTEDRA (PERIODISMO);17;42
140724;1;35;DKYNSON S.L.;978-8-490314-12-8;TIC y Web2.0 para la inclusión social y el desarrollo sostenible;239;262
140725;1;35;DKYNSON S.L.;978-8-490314-12-8;TIC y Web2.0 para la inclusión social y el desarrollo sostenible;263;282
