producto_id;tipo_parte_libro_id;pais_edicion_id;editorial;isbn;titulo_libro;pagina_inicial;pagina_final
187078;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE TRES DE FEBRERO;978-9871013579;Diccionario Histórico del Peronismo;;
187364;1;3;SESC;978-1-873671-00-9;Retratos Latino-Americanos: a memória letrada de artistas e intelectuais do século XX;313;325
187630;1;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;9789876303965;Economía social urbana;;
187866;1;1;FACULTAD DE HUMANIDADES UNLP;978-950-34-1139-1;Escritores y escrituras en la prensa;14;24
188240;1;1;EUDEBA;978-987-03-28872;Formación de jueces: su adecuación a un modelo de sociedad igualitaria;;
188416;1;1;INTER-MÉDICA;978-950-555-321-1;Microbiología Veterinaria. 3ra Edición;;
188417;1;1;INTER-MÉDICA;978-950-555-321-1;Microbiología Veterinaria. 3ra Edición;;
188418;1;1;INTER-MÉDICA;978-950-555-321-1;Microbiología Veterinaria. 3ra Edición;;
188449;1;1;EUDEBA;978-950-23-2585-9;Lingüística de la documentación. Textos fundacionales y proyecciones;307;334
188450;1;1;EUDEBA;978-950-23-2585-9;Lingüística de la documentación. Textos fundacionales y proyecciones;11;40
188476;1;7;UNAM/UAM/TECNOS;978-84-309-7793-2;Exploraciones pluralistas;114;125
188738;1;1;INTA;978-987-521-651-8;Actualización en Producción Ovina 2015;95;111
190010;1;1;ABELEDO PERROT;9789502026954;TRATADO DE DERECHO PROCESAL ELECTRONICO;1;1129
190114;1;3;EDUSP -EDITORA DA UNIVERSIDADE DE SÃO PAULO;978-987-27432-0-8;RETRATOS LATINO-AMERICANOS: a memória letrada de artistas e intelectuais do século XX;132;151
190165;1;1;EDIUNC;9789503903186;La centralidad de la política en los 70. Lecturas sobre un tiempo disruptivo;97;126
190731;1;43;EDICOES HUMUS;9789897554100;Medicina e Psicologia na Antiguidade: estudos de pensamento antigo;139;160
191041;1;1;EDHASA;9789876285100;Infancias argentinas.;120;123
191462;1;21;JOHN BENJAMINS;978-90-272-0343-4;Diverse scenarios of syntactic complexity: inter and intra typological diversity;191;216
191472;1;1;EDITORIAL UNIVERSITARIA DE MAR DEL PLATA;978-1-873671-00-9;La política en plural: investigaciones sociales sobre la política contemporánea;;
192170;1;1;FACULTAD DE CIENCIAS ECONÓMICAS;978-987-33-8939-9;Ciencias Económicas Investiga. Aporte para la difusión de actividades de I+D;8;10
192302;1;1;EDIUNC;9781000000009;La centralidad de la política en los 70. Lecturas sobre un tiempo disruptivo;203;223
192495;1;1;UNIVERSITARIA;978-950-746-243-6;LA NATURALEZA ES SABIA EXPERIENCIAS EN EL AULA;39;44
192548;1;1;LA REFORMA;978-987-1914-41-8;Manual de Medicina Antropológica.;67;98
192661;1;1;CORREGIDOR;9789500530743;Momentos, textos, escrituras (1900-1930);57;72
192886;1;1;ABELEDO PERROT;978-950-20-2943-6;Tratado de Derecho Procesal Electrónico;761;789
193192;1;1;IMAGO MUNDI;978-950-793-259-5;Desigualdades y fragmentación territorial en la argentina durante la primera década del siglo XXI;151;185
193389;1;1;CLACSO-CEIL-BIBLOS;978-1-873671-00-9;Religión y problemas sociales. Agendas político- religiosas en América Latina;121;139
194550;1;1;EDUNTREF;978-9871013579;Diccionario Histórico del Peronismo;;
194551;1;1;EDUNTREF;978-9871013579;Diccionario Histórico del Peronismo;;
194820;1;1;ATLANTE;950-9539-47-3;Microbiología Biomédica;;
195428;1;1;UNIVERSIDAD NACIONAL DE CUYO;978-950-774-373-3;El Orden de los Elementos. El Sistema Periódico de los Elementos Químicos y sus Problemas;69;102
195479;1;21;WILEY-BLACKWELL;978-1-118-56845-3;The Wiley-Blackwell Encyclopedia of Urban and Regional Studies;;
195489;1;7;UNAM;9786070299254;Creatividad e innovación en ciencia y tecnología;143;156
195544;1;1;UNIPE/UNGS;978-987-3805-37-0;Desigualdades educativas, territorios y políticas sociales;39;47
195840;1;21;WILEY-BLACKWELL;987-97498-9-8;The Wiley-Blackwell Encyclopedia of Urban and Regional Studies.;1;16
195999;1;82;WORLD FEDERATION OF HEMOPHILIA PRESS;978-613-3-57363-5;Word Federation for Hemophilia Genetics Laboratory Manual;;
196088;1;1;EUDEBA;978-1-873671-00-9;Géneros literarios medievales;;
196142;1;31;SPRINGER-VERLAG;978-3-642-53736-3;Soft Computing and Hybrid Systems For Knowledge Discovery and Decision-Making;;
196550;1;7;INSTITUTO DE ECOLOGÍA.;968-7863-26-9;Flora del Estado de Veracruz;1;7
196551;1;7;INSTITUTO DE ECOLOGÍA.;968-7863-26-9;Flora del Estado de Veracruz;1;7
196581;1;1;EDIUNS;978-987-655-193-9;MALEZAS E INVASORAS DE LA ARGENTINA TOMO III: HISTORIA Y BIOLOGÍA;77;90
197084;1;1;GEDIC;978-987-47383-0-1;Evidencias en Cardiología IX;50;79
197532;1;1;UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1719-5;Introducción al Estudio de las Ciencias Jurídicas y Sociales;109;131
197573;1;5;PEHUÉN EDITORIAL;978-956-160814-6;Pueblos originarios y tribales de América del Sur y Oceanía: Reconocimiento y políticas públicas comparadas;21;56
197695;1;1;UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1406-4;Públicos. Aproximaciones empíricas desde la Comunicación en Argentina;180;197
197703;1;1;UNIRÍO EDITORA;978-987-688-188-3;45 años no es nada?para tanta historia;413;440
197755;1;1;UNIRIO EDITORIA;978-987-688-188-3;45 años no es nada... para tanta historia. Trayectorias, meomrias y narratorias sobre la UNRC desde la diversidad de voces.;285;298
197859;1;1;LA REFORMA;978-987-1914-41-8;Manual de Medicina Antropológica;149;167
198012;1;1;EDUVIM;9789876996044;Sinfonía para un Monstruo. Aproximaciones a la obra de Alberto Laiseca;279;295
198178;1;3;FAPERJ;84-8198-628-3;Moralidades em cidades da periferia;105;128
198355;1;1;EDICIONES INTA;978-987-521-772-0;Cama de pollo en Entre Ríos;76;85
198676;1;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-987-630-372-9;El trabajo y las Empresas Multinacionales en la Argentina de hoy: economía, relaciones laborales y conflictividad;153;190
199254;1;1;EDITORIAL DE LA FACULTAD DE FILOSOFÍA Y LETRAS;978-987-4923-31-8;Homenaje a Elvira Arnoux, Estudios de análisis del discurso, glotopolítica y pedagogía de la lectura y la escritura. Tomo V: Análisis del discurso;75;94
199302;1;21;UNIVERSITY OF NEW MEXICO PRESS;0-8263-1477-5;Ceramics of the Indigenous Cultures of South America: Studies of Production and Exchange through Compositional Analysis;221;230
199391;1;21;INSTITUTE CITIES ACROSS THE GLOBE;978-987-1985-23-4;Disassembling Dynamics of Capitalism in Cities Across the Globe: Social and Spatial Strategies to Reassemble Communities;;
199432;1;21;JOHNWILEY & SONS LTD.;978-1-11-856845-3;The Wiley Blackwell Encyclopedia of Urban and Regional Studies;1;7
199775;1;31;MAX-PLANCK-INSTITUT FÜR EUROPÄISCHE RECHTSGESCHICHTE;978-3-944773-22-3;Normatividades e instituciones eclesiásticas en Iberoamérica: Perú, siglos XVI-XIX;201;219
199828;1;31;SPRINGER-VERLAG;978-3-030-04596-8;Applications of complexity theory in language and communication sciences;43;73
200041;1;1;ERREPAR;9789870122944;PRÁCTICA INTEGRAL CÓRDOBA;357;365
200776;1;1;IMAGO MUNDI;978-950-793-259-5;Desigualdades y fragmentación territorial en la argentina durante la primera década del siglo XXI;151;185
324693;1;570;CRC PRESS, TAYLOR & FRANCIS GROUP;9781351117661;System Reliability Management: Solutions and Technologies;161;188
332814;1;7;FCA PUBLISHING;978-607-02-8956-9;Relación entre tipo de gobernanza y transmisión de criterios de sustentabilidad en cadenas de valor de Latinoamérica;;
332815;1;7;FCA PUBLISHING - UNAM;978-607-02-8956-9;Partes interesadas y promoción del desarrollo sostenible en las cadenas de valor en Latinoamérica;;
332816;1;7;FCA PUBLISHING - UNAM;978-607-02-8956-9;Estrategias de las empresas líderes para implementar y promover criterios de sostenibilidad en las cadenas de valor en Latinoamérica;;
333154;1;1;DEPTO DE PUBLICACIONES DE LA FFYL, UNT;978-987-754-089-5;Lenguaje y conocimiento II;;
333407;1;1;ADUNLU;978-987-3941-23-8;Ingresantes a la Universidad. Condiciones de acceso de los estudiantes y estrategias inclusivas en carreras de Trabajo Social;59;78
333410;1;1;PRIVADA;978-987-783-027-9;COPAHUE: LA CIENCIA, LO MÁGICO Y EL ARTE DE CURAR;1;170
333424;1;1;ED. UNIVERSIDAD DE FLORES.;978-987-688-165 4;Centros y Programas de escritura en Latinoamérica: opciones teóricas y pedagógicas para la alfabetización académica;;
333509;1;1;EUDEBA;9789502327723;El cine en la documentación científica de la UBA;31;84
333686;1;1;MIÑO Y DÁVILA;978-84-17133-27-6;Tener por cierto. Prácticas de la creencia de la Antigüedad romana a la Modernidad;223;238
333938;1;1;PROMETEO;978-84-16467-61-7;Afectos, historia y cultura visual. Una aproximación indisciplinada;33;65
333943;1;1;LIBRARIA;978-84-16467-61-7;Entre/telones y pantallas. Afectos y saberes en la performance argentina contemporánea;;
334044;1;21;ALLEN PRESS INC.;1-56576-108-1;Latitudinal Controls on Stratigraphic Models and Sedimentary Concepts;185;203
334055;1;82;WILEY;978-1119098522;International Handbook of Vocational Education and Training;10;20
334430;1;1;IMAGO MUNDI;978-950-793-259-5;Desigualdades y fragmentación territorial en la Argentina durante la primera década del siglo XXI;;
334432;1;1;IMAGO MUNDI;978-950-793-259-5;Desigualdades y fragmentación territorial en la Argentina durante la primera década del siglo XXI;;
334741;1;82;CAISTER ACADEMIC PRESS;978-1-910190-89-0;Lactobacillus Genomics and Metabolic Engineering;81;104
334773;1;1;RUBINZAL CULZONI;978-987-30-1322-5;Responsabilidad del Estado -II;531;534
334809;1;3;EDUFRN;978-85-425-0752-2;Representações sociais e envelhecimento.;122;143
334821;1;1;EDITORIAL UNC;978-987-707-096-5;Figuras de la intemperie. Panorámica de estéticas contemporáneas;130;160
334843;1;35;B DE F;978-9974-745-90-2;La comercialización de alimentos entre Unión Europea y el Mercosur;61;169
335385;1;1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-544-810-0;Reflexiones   teórico   metodológicas   en   torno   a   la   renta,   y   al   rel evamiento   y  procesamiento  de  precios  del  suelo  en  cuatro  ciudades  argentinas;53;81
335416;1;39;ELSERVIER;9780128161258;In Silico Drug Design;625;648
335780;1;1;LA BICICLETA EDICIONES;978-987-45712-9-8;Inclusión de la formación en Educación Ambiental en la Educación Superior. Un Estado de la cuestión en Argentina y Uruguay;179;192
336192;1;1;ARTE GRÁFICA NESDAN;978-987-46535-3-6;Botánica Morfológica;97;102
336213;1;41;VIELLA;978-88-3313-120-7;Egemonia e modernità. Gramsci in Italia e nella cultura internazionale;467;483
336293;1;1;EDUNSE;9789874456144;La Selva, La Pampa y El Ande: vías interiores en la cultura argentina.;353;379
336343;1;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-987-630-4344;Protecciones y desprotecciones (III): La seguridad social a nivel territorial: el sistema nacional y provinciales seleccionados ? Argentina, 2003-2015;427;478
336451;1;31;NOMOS VERLAG;978-3-8487-4370-4;Festschrift für Urs Kindhaeuser zum 70. Geburtstag;311;321
336466;1;1;UNQ;999-950-593-136-4;El modelo de acumulación en la Argentina reciente;13;28
336547;1;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-987-630-327-9;Teoría de las organizaciones. Un enfoque crítico, histórico y situado;95;120
336642;1;1;FOJA CERO;9789874055200;Introducción a la Teoría Contable;1;174
337152;1;1;EUDEBA;978-607-7798-07-1;La ciencia y el mundo inobservable. Discusiones contemporáneas en torno al realismo científico.;;
337403;1;1;CAFÉ DE LAS CIUDADES;978-987-3627-25-5;Hacia otra ciudad posible. Transformaciones urbanas recientes en el aglomerado Gran San Miguel de Tucumán. Capitulo 3 Editorial: Café de las ci;87;109
337549;1;21;CHARLES SCRIBNER?S SONS,;9780684325538;The Global Encyclopedia of Lesbian, Gay, Bisexual, Transgender, and Queer History;1555;1556
337695;1;1;EDUVIM;978-987-699-559-7;Comunidades. Estudios y experiencias sobre contextos y comunidades de aprendizaje;197;207
337801;1;3;UFOB;9789504951766;Cidades Médias e Pequenas: reflexões sobre dinâmicas espaciais contemporâneas;166;185
338091;1;1;INTER-MÉDICA;978-950-555-474-4;Microbiología Veterinaria;1035;1042
338092;1;1;INTER-MÉDICA;978-950-555-321-1;Microbiología veterinaria. 3ra Edición;;
338202;1;39;ELSEVIER;9780081019832;Encyclopedia of Analytical Science, 3rd edition;;
338312;1;1;EDITORIAL UNIVERSITARIA DE BUENOS AIRES (EUDEBA);9789502328812;Tópicos sobre Tecnología Farmacéutica;351;371
338350;1;82;ELSEVIER/ WOODHEAD PUBLISHING;9780081021965;Biomedical, Therapeutic and Clinical Applications of Bioactive Glasses;201;217
338365;1;1;UNC;978-987-707-094-1;Soberanías en deconstrucción;213;240
338527;1;1;IEC CONADU;9789874646484;En Internacionalización y producción de conocimiento. El aporte de las redes académicas. Cuaderno 3;177;188
338559;1;45;SPRINGER;978-3-319-76851-9;The Soils of Argentina;81;100
338561;1;45;SPRINGER;978-3-319-76851-9;The Soils of Argentina;123;134
338680;1;1;CICCUS;978-987-693-700-9;Diálogos y conflictos entre lo rural y lo urbano;;
338681;1;1;CICCUS;978-987-693-700-9;Diálogos y conflictos entre lo rural y lo urbano;;
338692;1;82;ROUTLEDGE;000-000-000-0;Routledge Handbook of International Political Economy 2019;;
338720;1;1;SPRINGER;978-3-319-76851-9;The Soils of Argentina;12;268
338721;1;21;SPRINGER;978-3-319-76851-9;Soils of Argentina;149;160
338783;1;21;SPRINGER;978-3-319-76853-3;Soils of Argentina;261;263
338794;1;1;EDICIONES UNGS;978-987-630-392-7;Recicloscopio V;105;136
338866;1;1;EDICIONES CGG;978-987-46231-0-2;Malambo, truculencia y legado: apuntes para el análisis de la obra de Alberto Ginastera;15;32
338919;1;1;TESEO;978-987-42-8643-7;Infancias y juventudes en el siglo veinte: política, instituciones estatales y sociabilidades;243;266
338950;1;1;INSTITUTO DE INVESTIGACIONES GEOGRÁFICAS (INIGEO) DE LA UNIVERSIDAD NACIONAL DE LUJÁN Y DE LA RED IBEROAMERICANA DE SISTEMAS DE INFORMACIÓN GEOGRÁFICA (REDISIG);000-000-000-0;ATLAS DE LA CUENCA DEL RÍO LUJÁN;;
338951;1;1;INSTITUTO DE INVESTIGACIONES GEOGRÁFICAS (INIGEO) DE LA UNIVERSIDAD NACIONAL DE LUJÁN Y DE LA RED IBEROAMERICANA DE SISTEMAS DE INFORMACIÓN GEOGRÁFICA (REDISIG);000-000-000-0;ATLAS DE LA CUENCA DEL RÍO LUJÁN;;
338952;1;1;INSTITUTO DE INVESTIGACIONES GEOGRÁFICAS (INIGEO) DE LA UNIVERSIDAD NACIONAL DE LUJÁN Y RED IBEROAMERICANA DE SISTEMAS DE INFORMACIÓN GEOGRÁFICA (REDISIG);000-000-000-0;ATLAS DE LA CUENCA DEL RÍO LUJÁN;;
338953;1;1;INSTITUTO DE INVESTIGACIONES GEOGRÁFICAS (INIGEO) DE LA UNIVERSIDAD NACIONAL DE LUJÁN Y DE LA RED IBEROAMERICANA DE SISTEMAS DE INFORMACIÓN GEOGRÁFICA (REDISIG);000-000-000-0;ATLAS DE LA CUENCA DEL RÍO LUJÁN;;
338954;1;1;INSTITUTO DE INVESTIGACIONES GEOGRÁFICAS (INIGEO) DE LA UNIVERSIDAD NACIONAL DE LUJÁN Y DE LA RED IBEROAMERICANA DE SISTEMAS DE INFORMACIÓN GEOGRÁFICA (REDISIG);000-000-000-0;ATLAS DE LA CUENCA DEL RÍO LUJÁN;;
338964;1;1;EDITORIAL BIBLOS SOCIEDAD;978-987-691-587-8;Disputas por el espacio urbano. Desigualdades persistentes y territorialidades emergentes;403;413
339073;1;21;SPRINGER;9783319324418;Sharing economy: Making supply meet demand;;
339115;1;1;FACULTAD DE CIENCIAS SOCIALES UBA;978-950-29-1679-8;Recorridos de Investigación. Volumen 2  PRII 2013 - 2015;235;247
339125;1;1;COLECCIÓN INVESTIGACIONES -UNIPE;978-987-3805-37-0;Desigualdades educativas, territorios y políticas sociales;69;84
339270;1;1;UNIVERSIDAD NACIONAL DE CATAMARCA;978-987-661-285-2;La inclusión de la enseñanza de la  Historia de la Educación Argentina en la formación docente inicial. Realidades, tensiones y desafíos;45;54
339364;1;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-421-1;Investigaciones en representaciones sociales en la Argentina;295;311
339482;1;45;PALGRAVE MACMILLAN;978-3-030-00900-7;Living and working in poverty: trajectories of children, youth and adults in Latin America;71;97
339493;1;21;CRC PRESS, TAYLOR & FRANCIS;9781138568310;Computational Fluid Dynamics in Food Processing, 2nd Edition;87;104
339635;1;1;SPRINGER;978-3-319-76851-9;The Soils of Argentina;12;268
339739;1;1;CIENCIA DERECHO Y SOCIEDAD;9789875513389;DERECHO Y MORAL EN LA MAGNA OBRA JUSTINIANEA;1;6
339951;1;45;SPRINGER;978-3-030-01871-9;Linking and Mining Heterogeneous and Multi-view Data;295;333
340357;1;45;SPRINGER INTERNATIONAL PUBLISHING AG;978-3-030-00053-0;Chagas Disease-A clinical Approach;;
340441;1;35;ASOCIACIÓN SHANGRILA TEXTOS APARTE;978-84-120027-4-4;Diálogos cinematográficos entre España y Argentina. Música, estrellas y escenarios compartidos (1930-1969);74;106
340490;1;1;EDULP;978-987-691-642-4;Estrategias metodológicas de investigación;47;54
340510;1;21;ROUTLEDGE;978-950-802-379-7;The Routledge Handbook of Social Work Values and Ethics;;
340522;1;1;FAUBA;978-987-1907-70-0;Modelos Estadísticos;;
340648;1;82;OXFORD UNIVERSITY PRESS;978-950-29-1596-8;The Oxford Handbook of Max Weber;410;435
340652;1;520;III TALLER DE RESTAURACIÓN Y REHABILITACIÓN DE LA DIAGONAL ÁRIDA ARGENTINA;978-987-42-9723-5;RESTAURACIÓN ECOLÓGICA EN LA DIAGONAL ÁRIDA DE LA ARGENTINA;211;218
340682;1;7;UNAM;978-607-02-8956-9;Relación entre tipo de gobernanza y transmisión de criterios de sustentabilidad en Cadenas de Valor de Latinoamérica;;
340683;1;7;UNAM;978-607-02-8956-9;Partes interesadas y promoción del desarrollo sostenible  en las cadenas de valor en Latinoamérica;;
340684;1;7;UNAM;978-607-02-8956-9;Estrategias de las empresas líderes para implementar y promover criterios  de sostenibilidad en las cadenas de valor en Latinoamérica;;
340715;1;82;OXFORD UNIVERSITY PRESS;9780190695545;Oxford Handbook of Karl Marx;1;20
340754;1;45;SPRINGER;978-3-319-76853-3;The Soils of Argentina;239;250
340939;1;1;CLACSO;978-987-722-086-5;Jóvenes y educación en la Argentina del siglo XXI;;
340968;1;37;ÉDITIONS CAMS/O;979-10-96436-01-9;L immanence en jeu;;
341012;1;1;LA HENDIJA;978-987-3900-97-6;Formación en Trabajo Social;53;70
341093;1;7;UNIVERSIDAD AUTÓNOMA DE PUEBLA;978-987-1742-13-4;Cuerpos Perfectos o la domesticación de los placeres;;
341130;1;21;WILLEY & BLACKWELL;978-1-118-56845-3;The Wiley-Blackwell Encyclopedia of Urban and Regional Studies;1088;1097
341131;1;21;WILLEY & BLACKWELL;978-1-118-56845-3;The Willey & Blackwell Encyclopedia of Urban and Regional Studies;2425;2427
341223;1;82;OXFORD UNIVERSITY PRESS;9780198745365;The Oxford Handbook of Constitutional Law in Latin America;;
341227;1;82;OXFORD UNIVERSITY PRESS;9780198745365;Principles on the Engagement of Domestic Courts with International Law;;
341299;1;21;WILEY-BLACKWELL;9781118568453;The Wiley-Blackwell Encyclopedia of Urban and Regional Studies;;
341358;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE MISIONES.;978-987-42-4983-8;HISTORIAS DE MUJERES Y MUJERES EN LA HISTORIA REGIONAL;147;156
341359;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE MISIONES.;978-987-42-4983-8;HISTORIAS DE MUJERES Y MUJERES EN LA HISTORIA REGIONAL;52;60
341383;1;31;LEIPZIGER ÜNIVERSITÄTSVERLAG;978-1-873671-00-9;Clases y categorías en la grmática española desde una perspectiva historiográfica;75;90
341551;1;82;SAGE PUBLICATIONS;978-1-5264-9026-1;Key texts for Latin American Sociology;126;129
341554;1;1;IMAGO MUNDI;978-950-793-259-5;Desigualdades y fragmentación territorial en la Argentina durante la primera década del siglo XXI;;
341671;1;21;ELSEVIER;9780128141304;Nanomaterials for Food Applications;233;270
341785;1;1;UNIPE;978-987-3617-94-2;Historia de la Educación Argentina: Palabras Claves;315;317
341787;1;7;UNIVERSIDAD DEL ESTADO DE MÉXICO;978-987-4019-69-1;Juventudes Latinoamericanas: Perspectivas desde la interdisciplinariedad;45;98
341807;1;1;ESPACIO EDITORIAL;978-950-802-430-5;La accesibilidad como problema de las políticas asistenciales. Una historia de encuentros y des vinculaciones. Espacio Iniciativa.;77;104
341808;1;1;ESPACIO EDITORIAL;9789508023711;La accesibilidad como problema de la política asistencial. Una historia de encuentros y des vinculaciones;55;76
341875;1;1;EXTRAMUROS EDICIONES, THEOMAI LIBROS;978-987-22408-3-7;Antagonismo, hegemonía y subjetividad;;
342043;1;82;ELSEVIER;978-0-12-401717-7;Handbook  of Nutrition, diet, and the eye;;
342054;1;21;SPRINGER;978-3-319-94594-1;Sustainable Building for Cleaner Environment;39;51
342089;1;1;UIISA;978-987-42-6628-6;Territorios y Producción en el Noreste de la Patagonia;29;46
342096;1;82;BRITISH SOCIOLOGICAL ASSOCIATION/ROUTLEDGE;9781138285521;Youth, Place and Theories of Belonging;125;135
342109;1;35;SHANGRILÁ;978-84-120027-4-4;Diálogos cinematográficos entre España y Argentina:  música, estrellas y escenarios compartidos (1930-1960);18;39
342118;1;21;CRC PRESS;9781138651913;Bioremediation of Agricultural Soils;;
342159;1;39;SPRINGER INTERNATIONAL PUBLISHING;978-3-319-76851-9;The Soils of Argentina - World Soils Book Series;;
342177;1;1;EXTRAMUROS EDICIONES;978-987-22408-3-7;Naturaleza, territorio y conflicto en la trama capitalista contemporánea;155;180
342350;1;1;FHUMYAR EDICIONES;978-987-3638-19-0;En el borde del mundo. Vanguardias de archivo en América Latina;131;164
342365;1;1;EDUCA;978-987-620-365-4;Introducción a las Ciencias Sociales;3;46
342449;1;39;DE GRUYTER;978-1-873671-00-9;Estudios de interfaz sintaxis-pragmática;1;20
342495;1;1;EDICIONES UNL;978-987-749-109-8;Arquitecturas de Estado: empresas, obras e infraestructuras (1955 ? 1975). Casos y debates en Sudamérica;;
342496;1;82;CAISTER ACADEMIC PRESS;978-1910190890;Lactobacillus Genomic and Metabolic Engeneering;187;197
