producto_id;pais_edicion_id;editorial;isbn
325666;1;MUPE CENTRO DE ESTUDIOS Y DIVULGACIÓN DE MÚSICAS POPULARES Y ÉTNICAS DEL MUNDO;9789871697304
325676;1;ES UNA AUTOEDICIÓN;9789874230393
325677;1;UMET;978-987-4092-12-0
325679;1;UNIVERSITARIA;978-950-579-442-3
325680;1;MARÍA JIMENA GARCÍA SANTA CRUZ;978-987-42-5435-1
325682;1;LINDA Y FATAL;978-987-4096-10-4
325692;1;TESEO;9789877231496
325699;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE ROSARIO;978-987-702-236-0
325706;1;UNIVERSIDAD DE BUENOS AIRES;978-950-29-1671-2
325718;1;EDICIONES UNL;978-987-749-110-4
325732;1;HANNE;9789874073082
325739;1;UNIVERSIDAD VIRTUAL DE QUILMES;978-987-3706-94-3
325756;1;EUDEM;9789871921829
325758;1;HEKHT LIBROS;978-987-45662-9-4
325761;1;CIVICA;978-987-3678-15-8
325763;1;VOCAR;978-950-692-144-6
325764;1;CORREGIDOR;978-950-05-3153-5
325770;5;ARIADNA EDICIONES;978-956-8416-51-5
325771;35;DOCE CALLES;978-84-9744-225-1
325773;393;EDITORIAL ACADÉMICA ESPAÑOLA;978-620-2-25133-4
325775;1;DUNKEN;978-987-02-9723-9
325776;1;LA DEMASÍA EDITORIAL;978-987-42-6241-7
325780;1;FACULTAD DE INGENIERÍA - UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-544-808-7
325784;1;UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1472-9
325785;1;MINCYT CORDOBA;978-987-45380-4-8
325790;1;SUDAMERICANA;9789500760065
325796;1;HOMO SAPIENS;9789508089731
325798;1;CIECTI;978-987-4193-10-0
325804;1;LA LEY S.A;978-987-03-3486-6
325805;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3639888478
325822;1;LA LEY;978-987-03-3231-2
325828;1;CIENTÍFICA UNIVERSITARIA;978-987-661-255-5
325829;1;MOGLIA S.R.L;978-987-619-293-4
325830;1;SAIJ;978-987-4196-18-7
325839;1;LA LEY;978-987-03-3255-8
325840;1;LA LEY;978-987-03-3253-4
325841;1;LA LEY;978-987-03-3252-7
325842;1;LA LEY;978-987-03-3251-0
325843;1;LA LEY;978-987-03-3250-3
325844;1;ESTUDIO;978-950-897-557-7
325864;1;FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES - UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1480-4
325866;1;MUNDO GRÁFICO;978-987-698-151-4
325873;1;TESEO;9789877231441
325880;1;INTA;978-987-521-877-2
325881;1;FCE-UBA;978-950-29-1689-7
325892;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-330-09284-6
325893;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-470-9
325894;1;ASOCIACIÓN DE ANTROPOLOGÍA BIOLÓGICA ARGENTINA;978-987-27445-2-6
325903;1;EDICIONES COOPERATIVAS;978-987-652-183-3
325905;35;ACADÉMICA ESPAÑOLA;9786202232760
325909;1;UNIVERSIDAD NACIONAL DEL SUR;978-987-4057-31-0
325930;1;EDIUNJU;978-987-3926-32-7
325932;1;BIBLIOTEX;978-987-1761-46-3
325943;1;SERIE TESIS DEL IAA (FADU-UBA);978-950-29-1665-1
325945;1;INSTITUTO DE ARTE AMERICANO FADU UBA;978-950-29-1623-1
325946;1;SERIE TESIS DEL IAA (FADU-UBA);978-950-29-1640-8
325947;1;SERIE TESIS DEL IAA (FADU-UBA);978-950-29-1664-4
325951;1;EDUNLU;978-987-3941-22-1
325955;1;FCE-UBA;978-987-42-7579-0
325956;1;UNIV. NAC. ENTRE RÍOS - FAC. CS. DE LA ALIMENTACIÓN;978-950-698-415-1
325957;1;FCE UBA;978-987-42-7579-0
325964;7;PORRÚA;978-607-09-2814-7
325974;1;EL GARAGE;978-987-25705-8-3
326007;1;FESTIVAL INTERNACIONAL DE CINE DE MAR DEL PLATA;978-987-3998-06-5
326008;1;LA LEY;978-987-03-3211-4
326009;1;UNIVERSIDAD NACIONAL DE TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR;978-987-46273-1-5
326019;1;SERIE HERRAMIENTAS PARA LA INVESTIGACIÓN SOCIAL, IIGG-UBA;978-950-29-1602-6
326023;1;COLIHUE;978-950-563-043-1
326024;1;DEPARTAMENTO DE ÉTICA, POLÍTICA Y TECNOLOGÍA, INSTITUTO DE INVESTIGACIONES Y CÁTEDRA DE ETICA Y DERECHOS HUMANOS, FACULTAD DE PSICOLOGÍA, UNIVERSIDAD DE BUENOS AIRES;978-958-8791-80-7
326025;1;GRUPO EDITOR UNIVERSITARIO;9789871309467
326045;1;FACULTAD DE CIENCIAS ECONÓMICAS  UBA;978-950-29-1661-3
326046;1;ELEMENTO DISRUPTIVO EDITORA;978-987-42-5981-3
326047;1;OBSERVATORIO DE POLÍTICAS PÚBLICAS;978-987-1697-40-3
326048;1;UNIVERSIDAD NACIONAL DE VILLA MARÍA;978-987-1697-39-7
326054;1;ARTE EDITORIAL SERVICOP;978-987-442-000-8
326055;1;ARTE EDITORIAL SERVICOP;978-987-442-037-4
326063;1;IMAGO MUNDI;978-950-793-305-9
326064;1;UAI;978-987-4023-32-2
326067;1;EDITORIAL CIENTIFICA  DE LA UNIVERSIDAD NACIONAL DE CATAMARCA;978-987-661-251-7
326080;3;DOIS DE JULHO;978-85-65057-44-8
326085;1;UNIVERSIDAD ADVENTISTA DEL PLATA;978-987-1378-79-1
326100;1;EDUNLPAM;978-950-863-277-7
326101;1;EDUNLPAM;978-950-863-271-5
326104;1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-544-778-3
326108;1;VERSIÓN ELECTRÓNICA;978-987-42-4534-2
326109;35;ACADEMICA ESPAÑOLA;978-3-639-53506-8
326121;1;DIDOT;978-987-3620-33-1
326127;1;UNIVERISDAD NACIONAL DEL LITORAL, FACULTAD DE CIENCIAS JURIDICIDAD Y SOCIALES;978-987-692-169-5
326131;1;EDUNLPAM;978-950-863-302-6
326139;41;FAO UNITED NATIONS;978-92-5-1300985
326140;1;EDIUNJU;9789507215124
326143;1;UNIVERSIDAD NACIONAL DE SAN LUIS;978-987-733-116-5
326145;1;UNIVERSIDAD NACIONAL DE LANÚS;978-987-3621-29-1
326154;1;LA LEY;9789870332114
326155;1;UNR EDITORA;978-987-702-233-9
326160;1;EDIUNJU;9789507215124
326162;1;CATHEDRA JURIDICA;978-987-3886-26-3
326163;1;AD-HOC;978-987-745-087-3
326165;1;MOCASE-VC;978-987-27759-5-7
326168;1;FACULTAD DE FILOSOFÍA Y HUMANIDADES;978-950-33-1327-5
326169;5;INFOR;978-956-318-126-5
326180;3;EDUC-PUC-SP;978-85-7985-003-5
326196;1;UNQ;9789875584518
326201;1;PLANETA;9789504957942
326211;1;LA LEY;978-987-03-3211-4
326218;1;UNR EDITORA. EDITORIAL DE LA UNIVERSIDAD NACIONAL DE ROSARIO;9789877022476
326221;1;UNIVERSIDAD FASTA EDICIONES;978-987-1312-81-8
326229;1;UCSE DASS;9789874130037
326232;35;EDITORIAL ACADÉMICA ESPAÑOLA;3330097507
326240;1;EDICIONES INTA;978-987-521-922-9
326242;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8484-6810-2
326245;1;LA LEY;978-987-03-1112-6
326246;1;EUDEBA;978-950-23-2728-0
326260;1;SUDAMERICANA;978-950-07-5490-3
326267;1;MOGLIA S.R.L.;978-987-619-308-5
326281;1;UNIVERSIDAD NACIONAL DEL LITORAL;978-987-692-145-9
326283;1;UNIVERSIDAD FASTA EDICIONES;978-987-1312-81-8
326290;1;EDIAR;978-950-574-358-2
326292;1;AKIAN GRÁFICA EDITORA;978-987-45382-4-6
326293;1;AKIAN GRÁFICA EDITORA;978-987-45382-8-4
326294;1;AKIAN GRÁFICA EDITORA;978-987-45382-6-0
326295;1;AKIAN GRÁFICA EDITORA;978-987-45382-3-9
326296;1;AKIAN GRÁFICA EDITORA;978-987-45382-5-3
326297;1;AKIAN GRÁFICA EDITORA;978-987-45382-7-7
326301;1;ECONÓMICA FCE UNLP;9789503414576
326307;1;ERREIUS;978-987-4405-19-7
326310;1;INSTITUTO DE RELACIONES INTERNACIONALES UNLP;978-950-34-14514
326311;1;ECONÓMICA;978-950-34-1457-6
326333;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-620-2-24323-0
326340;1;UNIRIO;978-987-688-223-1
326341;1;UNIRÍO EDITORA. UNIVERSIDAD NACIONAL DE RÍO CUARTO;978-987-688-222-4
326343;1;EDUNLPAM.;978-950-863-289-0
326344;1;UNIVERSIDAD NACIONAL DE SANTIAGO DEL ESTERO..;978-987-4078-12-4
326348;1;EDICIONES HABER;978-987-3632-13-6
326349;1;EDUCO;978-987-604-497-4
326354;1;FUNDACIÓN FRIEDRICH EBERT;978-987-4439-02-4
326357;1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-544-785-1
326360;1;EDULP;978-950-34-1568-9
326372;1;UNIVERSIDAD NACIONAL DEL LITORAL, 2017.         E-BOOK.;978-987-692-145-9
326390;1;PUBLICACIONES DE LA SOCIEDAD ARGENTINA DE ANTROPOLOGÍA;978-987-1280-32-2
326395;1;FOJA CERO LIBROS E IMPRESIONES;9789874055095
326397;1;EDITORIAL DE LA UNIVERSIDAD CATÓLICA DE CÓRDOBA;978-9876263771
326398;1;AVESOL;978-987-42-7075-7
326399;1;EDICIONES INTA;978-987-521-889-5
326400;3;EVANGRAF, RED PP-AL-FAO;978-85-88022-22-5
326407;1;EUDEBA;9789502916057
326417;1;ELEMENTO DISRUPTIVO EDITORA;0-9789-3731-7
326420;1;CLACSO/ PISAC;978-987-722-221-0
326426;1;ESTUDIO;978-950-897-539-3
326428;1;LUXEMBURG;978-987-1709-48-9
326434;1;CENTRO CULTURAL DE LA COOPERACIÓN FLOREAL GORINI- UNQ, UNGS;978-987-3920-31-8
326436;1;MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN PRODUCTIVA;978-987-1632-77-0
326437;1;TEMAS;9789873887413
326453;1;APUARH;978-987-688-235-4
326455;1;EDITORIAL FOJA CERO;978-987-4055-09-5
326463;1;SECRETARIO DE EXTENSION - FACULTAD DE CIENCIAS JURIDICAS Y SOCIALES;978-950-34-1480-4
326478;82;PETER LANG;978-1787071964
326479;1;AVESOL;978-987-42-6746-7
326481;1;UNIRIO;978-987-688-208-8
326483;1;HEMISFERIO SUR;0-8436-1072-7
326488;1;EDULP;978-950-34-1534-4
326489;1;EDULPAM;978-950-863-288-3
326496;1;UNIRIO UNRC;978-987-688-251-4
326506;10;MUNICIPIO DE MONTEVIDEO;978-9974-716-56-8
326519;1;INSTITUTO JUAN ZORRILLA DE SAN MARTIN;978-987-24176-2-8
326521;1;FACULTAD DE LENGUAS;978-950-33-1387-9
326537;1;LIBROS & BYTES;978-987-1426-26-3
326555;1;LA LEY;978-987-03-3363-0
326562;1;TESEO;978-987-723-141-0
326566;1;CONTEXTO;978-987-730-242-4
326570;1;FCE-UBA;978-987-42-4364-5
326578;1;CLACSO;978-987-722-251-7
326579;1;EDUNLPAM;9789508633262
326585;1;SECASFPI;978-987-46462-0-0
326596;1;YOEDITOR;978-987-45930-2-3
326601;1;PUBLIFADECS;978-987-4459-01-5
326607;8;UNIVERSIDAD  IBEROAMERICANA FACULTAD DE CIENCIAS SOCIALES Y JURÍDICAS;978-99967-734-0-2
326609;1;BRUJAS;978-987-591-856-6
326613;1;FAHCE;978-950-34-1490-3
326614;1;BIBLIOS;978-987-691-558-8
326616;1;EDULP;978-950-34-1635-8
326618;1;UNIVERSITAS;978-987-4029-15-7
326619;4;ECOE EDICIONES;978-958-771-448-7
326620;1;UNIVERSIDAD NACIONAL DEL NOROESTE DE LA PROVINCIA DE BUENOS AIRES. UNNOBA;9789873724473
326622;1;HOMO SPANIENS;978-950-808-969-4
326629;1;CAPITAL INTELECTUAL;978-987-614-538-1
326658;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE LA PLATA -EDULP-;978-950-34-1534-4
326667;1;FACULTAD DE INGENIERÍA - UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-544-808-7
326700;1;UNL;978-987-749-060-2
326703;1;SAMAR EDICIONES;978-987-42-4794-0
326706;1;EDICIONES UNIVERSITARIAS UNIPE;978-987-3805-21-9
326710;1;MEDITERRÁNEA;978-987-1537-62-4
326712;1;MEDITERRÁNEA;978-987-1537-58-7
326713;1;EUDEBA;978-987-684-679-0
326720;1;LA LEY;978-987-03-3384-5
326741;1;ESPACIO EDITORIAL;978-950-802-415-2
326753;1;UNLZ / SPU-MINISTERIO DE EDUCACION;978-987-3700-16-3
326766;1;EDUCO UNCO;978-987-604-496-7
326769;1;COOPERADORA DE LA FACULTAD DE DERECHO Y CIENCIAS SOCIALES UNT;978-987-42-3459-9
326771;1;EDITADO POR LOS AUTORES EN GRUPO LOZA;978-987-42-7116-7
326774;1;ALCIÓN;9789876466844
326775;1;FACULTAD DE CIENCIAS ECONÓMICAS-UNIVERSIDAD NACIONAL DE TUCUMÁN;978-987-754-106-9
326776;1;EDITORIAL HAMMURABI;978-950-741-829-7
326780;1;CIENCIA DERECHO Y SOCIEDAD (UNIV. NAC. CÓRDOBA) Y ADVOCATUS;978-950-33-1400-5
326782;1;HAMMURABI;978-950-741-823-5
326785;1;EFU;978-987-3984-49-5
326789;1;FONDO DE LAS NACIONES UNIDAS PARA LA INFANCIA (UNICEF);978-92-806-4915-4
326790;1;EDUPA - COMODORO RIVADAVIA;978-987-1937-88-2
326808;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-3706-83-7
326814;1;MEDITERRÁNEA;978-987-1537-59-4
326817;1;CEPYD;9789872950286
326818;1;LAHENDIJA;978-987-1808-83-0
326821;1;M.A.M EDITORIAL;1521294569
326822;1;M.A.M EDITORIAL;978-1-521294-56-7
326823;1;EUDEM;978-987-4440-03-7
326824;1;EDITORIAL UNLPAM;978-950-863-301-9
326833;1;PUBLIFADECS;9789874642196
326840;1;IMAGO MUNDI;978-950-793-258-8
326856;1;PROHISTORIA;978-987-3864-54-4
326875;1;EDITORIAL DE LA FACULTAD DE FILOSOFÍA Y LETRAS DE LA UNIVERSIDAD DE BUENOS AIRES;978-987-4019-58-5
326876;1;HAMMURABI JOSE LUIS DEPALMA  EDITOR;978-950-741-846-4
326877;1;EDULP;978-950-34-1533-7
326886;1;M.A.M. EDITORIAL;1521294569
326889;1;EDULP;978-987-691-278-5
326903;1;PIUBAT;978-950-29-1613-2
326904;1;PROVINCIA DEL CHACO;978-987-46532-1-5
326905;35;PUBLICACIONS DE LA UNIVERSITAT DE VALENCIA;978-84-9134-213-7
326907;1;JUSBAIRES;978-987-4057-69-3
326911;1;ECONÓMICAS;9789503414576
326912;1;CCCP;9781905510504
326914;1;IIGG-FSOC-UBA;978-950-29-1616-3
326915;1;CONSEJO ECONOMICO Y SOCIAL DE LA CABA;978-987-4097-41-5
326916;1;CIENCIA DERECHO Y SOCIEDAD;978-987-551-359-4
326919;1;UNT;978-950-554-954-2
326925;1;UNIVERSIDAD NACIONAL DE CÓRDOBA;950-33-0550-0
326926;1;LERNER;978-956-392-115-1
326931;1;LA LEY;978-987-03-3467-5
326934;1;EDITORIAL DE LA FACULTAD DE FILOSOFÍA Y LETRAS. UNIVERSIDAD DE BUENOS AIRES;978-987-4923-05-9
326939;1;EDITORIAL MUNICIPAL DE ROSARIO;978-987-1912-62-9
326940;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-330-09980-7
326946;1;HOMO SAPIENS;9789508089748
326951;1;PROMETEO LIBROS;978-987-574-863-7
326966;1;UNIVERSIDAD NACIONAL DE LA PLATA. FACULTAD DE HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN;978-950-34-1590-0
326974;1;EDICIONES DE PERIODISMO Y COMUNICACIÓN. UNLP;978-950-34-1544-3
326977;35;EUMED;978-84-17211-40-0
326985;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE RIO CUARTO;1-8531-6280-9
326986;1;ADVOCATUS;9789875513501
326991;1;UNIRÍO EDITORA;978-987-688-242-2
326992;1;EDUVIM;0-0000-0000-0
327001;1;LABORDE EDITOR;978-987-677-157-3
327004;1;EDICIONES UNL- UNIVERSIDAD NACIONAL DEL LITORAL;978-987-749-077-0
327005;35;ANTROPHOS;978-84-16421-47-3
327006;1;MIÑO Y DÁVILA EDITORIALES;9788417133375
327007;3;LETRA CAPITAL EDITORA;9788577855797
327019;1;MARGEN;978-987-46719-0-5
327020;1;BIBLIOS;978-987-691-648-6
327023;1;PROMETEO;978-987-574-231-4
327027;1;NUEVA LIBRERIA;987-1871-52-X
327029;9;UNIVERSIDAD PRIVADA ANTENOR ORREGO-UPAO;978-612-4257-64-3
327031;1;UNIVERSIDAD NACIONAL DE VILLA MARÍA;978-987-1697-99-1
327037;1;EDICIONES DE PERIODISMO Y COMUNICACIÓN (EPC);978-950-34-1543-6
327038;1;EDULP EDITORIAL DE LA UNIVERSIDAD DE LA PLATA;978-987-4127-46-4
327060;1;FPYCS/UNLP;978-950-34-1447-7
327061;1;FACULTAD DE CIENCIAS SOCIALES UBA;978-950-29-1714-6
327064;1;AMISON S.A.;9789872586119
327065;1;FUNDACION PROSAIA;978-987-25861-1-9
327081;1;EDICON;0-8436-1072-7
327083;1;SIGLO XXI;978-987-629-761-5
327085;1;EUDEBA;978-950-29-1618-7
327086;1;PIUBACC;978-950-29-1642-2
327087;1;CAFP-BA-CAPES;9789874265005
327089;1;PIESCI;978-987-42-6500-5
327093;1;LA LEY;978-987-03-3369-2
327095;1;EDITORIAL JUSBAIRES;9789874057853
327101;1;CONTEXTO;9789877301915
327106;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE RÍO NEGRO;978-3-946139-06-5
327117;1;MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN PRODUCTIVA (MINCYT);978-987-1632-72-5
327126;1;INTA;978-987-521-835-2
327127;1;PSIDISPA;978-987-42-4583-0
327128;1;PSIDISPA;978-987-42-5030-8
327130;1;FACULTAD DE PERIODISMO Y COMUNICACIÓN SOCIAL UNLP;978-950-34-1447-7
327143;1;UNDAV EDICIONES;978-987-3896-21-7
327153;393;ACADÉMICA ESPAÑOLA;978-620-2-25913-2
327154;1;CLACSO;978-987-722-222-7
327155;1;CTERA;978-987-46559-1-2
327157;1;UNIPE EDITORIAL UNIVERSITARIA;978-987-3805-19-6
327200;1;FUNDACIÓN UNIVERSIDAD CATÓLICA ARGENTINA;9789876203333
327201;1;KONRAD ADENAUER STIFTUNG;9789871285570
