producto_id;pais_edicion_id;issn;eissn;pagina_inicial;pagina_final;revista;volumen;numero;tomo;doi;editorial;revista_sjr
115922;21;1741-427X;;1;4;EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE;2011;;;;OXFORD UNIV PRESS;Q1
115923;39;0378-3812;;1;9;FLUID PHASE EQUILIBRIA;302;;;10.1016/j.fluid.2010.10.029;ELSEVIER SCIENCE BV;Q1
115924;21;0168-1605;;221;228;INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY;145;;;;ELSEVIER SCIENCE BV;Q1
115925;5;07180209;;193;206;REVISTA MAGALLANIA;39;2;;;INSTITUTO DE LA PATAGONIA;Q2
115926;39;01694332;;6626;6635;APPLIED SURFACE SCIENCE;257;;;;ELSEVIER SCIENCE BV;Q1
115927;1;03281310;;23;30;DIAETA;29;137;;;AADYND;NO INDEXADO
115928;39;0039-9140;;268;276;TALANTA;88;;;;ELSEVIER SCIENCE BV;Q1
115929;31;0934-0882;;231;246;SEXUAL PLANT REPRODUCTION;24;3;;10.1007/s00497-011-0165-0#page-1;SPRINGER;NO INDEXADO
115930;1;1850-0153;;122;142;GRAMMA;22;48;;;UNIVERSIDAD DEL SALVADOR;NO INDEXADO
115931;21;0891-5849;;37;46;FREE RADICAL BIOLOGY AND MEDICINE;50;1;;10.1016/j.bbapap.2020.140575;ELSEVIER SCIENCE INC;Q1
115932;39;09565663;;46;52;BIOSENSORS & BIOELECTRONICS;27;;;;ELSEVIER ADVANCED TECHNOLOGY;Q1
115933;7;1026-8774;;161;174;REVISTA MEXICANA DE CIENCIAS GEOLÃ³GICAS;28;1;;;CENTRO GEOCIENCIAS UNAM;Q2
115934;1;1853-7138;;261;276;REVISTA DE LA ASOCIACIÓN GEOLÓGICA ARGENTINA;68;;;;ASOCIACIÓN GEOLÓGICA ARGENTINA;NO INDEXADO
115935;477;12105759;;701;704;EUROPEAN JOURNAL OF ENTOMOLOGY (CESKE BUDEJOVICE);108;4;;;CZECH ACAD SCI;Q2
115936;39;00346667;;16;29;REVIEW OF PALAEOBOTANY AND PALYNOLOGY;167;1;;;ELSEVIER SCIENCE BV;Q1
115937;21;09067590;;318;326;ECOGRAPHY;34;2;;;WILEY-BLACKWELL PUBLISHING, INC;Q1
115938;1;15142280;;21;22;PATAGONIA FORESTAL;XVII;1;;;CENTRO DE INVESTIGACIÓN Y EXTENSIÓN FORESTAL ANDINO PATAGÓNICA;NO INDEXADO
115939;1;0373580X;;125;130;BOLETÃ­N DE LA SOCIEDAD ARGENTINA DE BOTÃ¡NICA;46;;;;SOCIEDAD ARGENTINA DE BOTÁNICA;NO INDEXADO
115940;21;19385862;;23;31;ECS TRANSACTIONS;32;1;;10.1149/1.3641834;ELECTROCHEMICAL SOC INC;NO INDEXADO
115941;1;0329-5885;;219;226;ANUARIO DE INVESTIGACIONES;18;;;;SECRETARÍA DE INVESTIGACIONES, FACULTAD DE PSICOLOGÍA, UNIVERSIDAD DE BUENOS AIRES;NO INDEXADO
115942;21;0031-1820;;995;1002;PARASITOLOGY;138;8;;10.1017/S0031182011000540;CAMBRIDGE UNIV PRESS;Q1
115943;31;1073-5623;;2556;2574;METALLURGICAL AND MATERIALS TRANSACTIONS A-PHYSICAL METALLURGY AND MATERIALS SCIENCE;42;;;;SPRINGER;Q1
115944;82;03787796;;984;994;ELECTRIC POWER SYSTEMS RESEARCH;81;4;;10.1016/j.epsr.2010.12.001;ELSEVIER SCIENCE SA;Q1
115945;21;08858950;;1389;1398;IEEE TRANSACTIONS ON POWER SYSTEMS;26;3;;10.1109/TPWRS.2010.2094211;IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC;Q1
115946;8;2078399X;;20;27;REPORTES CIENTÍFICOS DE LA FACEM;2;1;;;FACEN/UNA;NO INDEXADO
115947;8;2078399X;;56;61;REPORTES CIENTÍFICOS DE LA FACEN;2;1;;;UNIVERSIDAD NACIONAL DE ASUNCIÓN;NO INDEXADO
115948;1;1852-236X;;117;224;REV.AM.MED.RESP.;11;3;;;SCIELO;NO INDEXADO
115949;39;0034-5288;;478;486;RESEARCH IN VETERINARY SCIENCE;93;;;;ELSEVIER SCI LTD;Q1
115950;33;1024-4530;;19;23;RADIO SCIENCE BULLETIN;;339;;;INTERNATIONAL UNION OF RADIO SCIENCE;NO INDEXADO
115951;21;1364-6826;;420;429;JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS;73;4;;10.1016/j.jastp.2010.09.018;ELSEVIER;Q2
115952;82;0950-382X;;1182;1193;MOLECULAR MICROBIOLOGY;79;5;;;WILEY-BLACKWELL PUBLISHING, INC;Q1
115953;1;0080-2077;;193;199;REVISTA ARGENTINA DE ENDOCRINOLOGIA Y METABOLISMO;48;4;;;SOCIEDAD ARGENTINA DE ENDOCRINOLOGÍA Y METABOLISMO;NO INDEXADO
115954;71;10357254;;115;128;BULLETIN OF THE AUSTRALIAN CENTRE FOR EGYPTOLOGY;22;;;;MACQUARIE UNIVERSITY;NO INDEXADO
115955;21;0920-5861;;297;303;CATALYSIS TODAY;171;;;;ELSEVIER SCIENCE BV;Q1
115956;21;00129658;;1839;1848;ECOLOGY;92;9;;;ECOLOGICAL SOC AMER;Q1
115957;33;00188158;;1;11;HYDROBIOLOGIA;;;;;SPRINGER;Q2
115958;21;1461023X;;289;294;ECOLOGY LETTERS;14;3;;;WILEY-BLACKWELL PUBLISHING, INC;Q1
115959;82;1471-2229;;11;42;BMC PLANT BIOLOGY;3;;;;BIOMED CENTRAL LTD;Q1
115960;21;0022247X;;563;579;JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS;;2;;;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
115961;1;00416932;;23;34;REVISTA DE LA UNIÃ³N MATEMÃ¡TICA ARGENTINA;52;2;;;UNION MATEMATICA ARGENTINA;Q4
115962;21;17536561;;1;2;BMC PROCEEDINGS;5;;;;BIOMED CENTRAL;NO INDEXADO
115963;39;1381-1177;;220;228;JOURNAL OF MOLECULAR CATALYSIS B-ENZYMATIC;72;3,4;;;ELSEVIER SCIENCE BV;Q1
115964;1;1852-4052;;1;79;BARÓMETRO DE LA DEUDA SOCIAL ARGENTINA - SERIE DEL BICENTENARIO 2010-2016;;;;;EDUCA;NO INDEXADO
115965;5;07185022;;55;77;ESTUDIOS AVANZADOS;15;;;;UNIVERSIDAD DE SANTIAGO DE CHILE. INSTITUTO DE ESTUDIOS AVANZADOS;NO INDEXADO
115966;14;2172-6892;;55;62;REVISTA MAPPING CENTROAMERICA Y EL CARIBE;1;;;;REVISTA MAPPING CENTROAMÉRICA Y EL CARIBE;NO INDEXADO
115967;82;0951-418X;;603;610;PHYTOTHERAPY RESEARCH;25;4;;10.1002/ptr.3310/abstract;JOHN WILEY & SONS LTD;Q2
115968;1;0328-381x;;216;221;ACEITES Y GRASAS;2;83;;;ASAGA;NO INDEXADO
115969;1;0328381X;;126;134;ACEITES Y GRASAS;1;82;;;ASOCIACIÓN ARGENTINA DE ACEITES Y GRASAS;NO INDEXADO
115970;21;0733-3188;;65;70;ZOO BIOLOGY;30;1;;10.1002/zoo.20314/full;WILEY-LISS, DIV JOHN WILEY & SONS INC;Q2
115971;37;11440546;;672;680;NEW JOURNAL OF CHEMISTRY;35;;;;ROYAL SOC CHEMISTRY;Q1
115972;39;0045-6535;;1270;1275;CHEMOSPHERE;84;;;;PERGAMON-ELSEVIER SCIENCE LTD;Q1
115973;39;2210-7703;;949;957;INTERNATIONAL JOURNAL OF CLINICAL PHARMACY AND PHARMACEUTICAL CARE;33;6;;10.1007/s11096-011-9566-2;SPRINGER;Q1
115974;21;0021-9258;;25628;25643;JOURNAL OF BIOLOGICAL CHEMISTRY;286;29;;10.1074/jbc.M110.186049;AMER SOC BIOCHEMISTRY MOLECULAR BIOLOGY INC;Q1
115975;82;17556910;;333;349;EARTH AND ENVIRONMENTAL SCIENCE TRANSACTIONS OF THE ROYAL SOCIETY OF EDINBURGH;;;;10.1017/S1755691011020093;ROYAL SOC EDINBURGH;Q1
115976;37;0981-9428;;1220;1227;PLANT PHYSIOLOGY AND BIOCHEMISTRY;49;;;;ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER;Q1
115977;22;0008-4220;;1;15;CANADIAN JOURNAL OF PLANT SCIENCE;91;1;;10.4141/cjps10202;AGRICULTURAL INST CANADA;Q2
115978;21;08885885;;4381;4389;INDUSTRIAL & ENGINEERING CHEMICAL RESEARCH;50;;;10.1021/ie102202u;AMER CHEMICAL SOC;Q1
115979;21;0926-860X;;185;194;APPLIED CATALYSIS A-GENERAL;400;;;;ELSEVIER SCIENCE BV;Q1
115980;39;0038-0717;;1866;1872;SOIL BIOLOGY AND BIOCHEMISTRY;;43;;;PERGAMON-ELSEVIER SCIENCE LTD;Q1
115981;21;1081-3829;;611;631;INTERNATIONAL JOURNAL OF MEDICAL AND BIOLOGICAL FRONTIERS;17;6;;;NOVA SCIENCE PUBLISHERS, INC.;NO INDEXADO
115982;3;0103-5053;;790;795;JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY;22;4;;;SOC BRASILEIRA QUIMICA;Q2
115983;31;0303-402X;;1839;1846;COLLOID AND POLYMER SCIENCE;289;;;;SPRINGER;Q1
115984;21;0034-9690;;21;28;REVISTA INTERAMERICANA DE PSICOLOGÃ­A;45;1;;;REVISTA INTERAMERICANA DE PSICOLOGIA, INC.;Q3
115985;82;0024-4082;;463;483;ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY;;161;;;WILEY-BLACKWELL PUBLISHING, INC;Q1
115986;21;0179-1613;;1040;1049;ETHOLOGY;117;;;10.1111/j.1439-0310.2011.01957.x/abstract;WILEY-BLACKWELL PUBLISHING, INC;Q1
115987;1;0325-2957;;642;646;ACTA BIOQUÃ­MICA CLÃ­NICA LATINOAMERICANA;45;4;;;FEDERACION BIOQUIMICA PROVINCIA BUENOS AIRES;Q4
115988;5;0718-8706;;69;80;AVANCES EN CIENCIAS E INGENIERÍA;2;4;;;EXECUTIVE BUSINESS SCHOOL;NO INDEXADO
115989;39;0022-2860;;87;91;JOURNAL OF MOLECULAR STRUCTURE;1003;1;;;ELSEVIER SCIENCE BV;Q3
115990;21;0022-538X;;5436;5445;JOURNAL OF VIROLOGY;85;11;;;AMER SOC MICROBIOLOGY;Q1
115992;39;1567-1348;;1631;1637;INFECTION, GENETICS AND EVOLUTION;11;7;;;ELSEVIER SCIENCE BV;Q1
115993;1;0325-7541;;263;267;REVISTA ARGENTINA DE MICROBIOLOGÃ­A;43;4;;10.1590/S032575412011000400005;ASOCIACION ARGENTINA MICROBIOLOGIA;Q3
115994;39;1201-9712;;314;320;INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES : IJID : OFFICIAL PUBLICATION OF THE INTERNATIONAL SOCIETY FOR INFECTIOUS DISEASES.;15;;;10.1016/j.ijid.2010.12.009;ELSEVIER SCI LTD;Q2
115996;3;19814771;;115;128;REVISTA DE ECONOMÍA AGRÍCOLA;58;1;;;INSTITUTO DE ECONOMÍA AGRARIA;NO INDEXADO
115997;1;1514-5158;;183;194;REVISTA DEL MUSEO ARGENTINO DE CIENCIAS NATURALES N.S.;13;;;;SIGMA S.R.L.;Q2
115998;31;0378-4371;;1026;1032;PHYSICA A - STATISTICAL AND THEORETICAL PHYSICS;390;6;;;ELSEVIER SCIENCE BV;Q2
115999;21;19405901;;258;264;INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL MEDICINE;4;4;;;E-CENTURY PUBLISHING;Q2
116000;31;0009-5893;;609;617;CHROMATOGRAPHIA;74;;;10.1007/s10337-011.2108-1;VIEWEG;Q2
116001;1;00044822;;246;260;REVISTA DE LA ASOCIACIÓN GEOLÓGICA ARGENTINA;68;2;;;ASOCIACIÓN GEOLÓGICA ARGENTINA;Q2
116002;21;0968-0896;;6818;6826;BIOORGANIC & MEDICINAL CHEMISTRY.;19;;;;PERGAMON-ELSEVIER SCIENCE LTD;Q1
116003;1;0300-9033;;308;311;ACTA GASTROENTEROLOGICA LATINOAMERICANA.;41;4;;;SOCIEDAD ARGENTINA DE GASTROENTEROLOGÍA;Q3
116004;31;20103999;;40;46;INTERNATIONAL JOURNAL OF ENGINEERING AND APPLIED SCIENCE;7;;;;WASET;NO INDEXADO
116005;21;1055-7903;;521;533;MOLECULAR PHYLOGENETICS AND EVOLUTION;61;;;10.1016/j.ympev.2011.07.011;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
116006;31;0018-8158;;199;211;HYDROBIOLOGIA;664;1;;;SPRINGER;Q2
116007;31;1434-2944;;209;220;INTERNATIONAL REVIEW OF HYDROBIOLOGY;96;3;;10.1002/iroh.201111332/abstract;WILEY-V C H VERLAG GMBH;Q2
116008;82;13597345;;1565;1567;CHEMICAL COMMUNICATIONS;47;;;10.1039/c0cc04115g;ROYAL SOC CHEMISTRY;Q1
116009;21;0022-474X;;268;275;JOURNAL OF STORED PRODUCTS RESEARCH;47;;;10.1016/j.jspr.2011.05.004;PERGAMON-ELSEVIER SCIENCE LTD;Q1
116010;39;0022-474X;;276;283;JOURNAL OF STORED PRODUCTS RESEARCH;47;;;10.1016/j.jspr.2011.05.003;PERGAMON-ELSEVIER SCIENCE LTD;Q1
116011;21;00221767;;4338;4346;JOURNAL OF IMMUNOLOGY;187;;;;AMER ASSOC IMMUNOLOGISTS;Q1
116012;39;0169-4332;;1052;1057;APPLIED SURFACE SCIENCE;258;3;;;ELSEVIER SCIENCE BV;Q1
116013;39;0927-7757;;71;78;COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS;386 ;;;;ELSEVIER SCIENCE BV;Q2
116014;21;1550-7424;;257;263;RANGELAND ECOLOGY AND MANAGEMENT (EX JRM);64;;;10.2111/REM-D-10-00024.1;SOC RANGE MANAGEMENT;Q1
116015;39;0009-2614;;71;74;CHEMICAL PHYSICS LETTERS;503;;;;ELSEVIER SCIENCE BV;Q1
116016;82;1463-9076;;9353;9362;PHYSICAL CHEMISTRY CHEMICAL PHYSICS;13;;;;ROYAL SOC CHEMISTRY;Q1
116017;21;0011-183X;;1172;1187;CROP SCIENCE;51;3;;;CROP SCIENCE SOC AMER;Q1
116018;39;0378-4290;;373;380;FIELD CROPS RESEARCH;121;;;;ELSEVIER SCIENCE BV;Q1
116019;31;0007-4861;;147;151;BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY;87;2;;10.1007/s00128-011-0312-1. Epub 2011 May 28;SPRINGER;Q2
116020;512;2090-3162;;1;9;GENETICS RESEARCH INTERNATIONAL;2011;;;10.4061/2011/309865;HINDAWI PUB. CORP.;NO INDEXADO
116021;31;1018-4619;;372;376;FRESENIUS ENVIRONMENTAL BULLETIN;20;2;;;PARLAR SCIENTIFIC PUBLICATIONS (P S P);Q3
116022;404;1175-5326;;1;19;ZOOTAXA;2780;;;;MAGNOLIA PRESS;Q2
116023;82;0947-5745;;309;314;JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH;49;4;;;WILEY-BLACKWELL PUBLISHING, INC;Q1
116024;21;17426596;;120131;120134;JOURNAL OF PHYSICS CONFERENCE SERIES;325;;;;IOP;NO INDEXADO
116025;39;0306-4549;;1687;1692;ANNALS OF NUCLEAR ENERGY;38;8;;10.1016/j.anucene.2011.04.015;PERGAMON-ELSEVIER SCIENCE LTD;Q1
116026;39;01689002;;142;152;NUCLEAR INSTRUMENTS AND METHODS IN PHYSICS RESEARCH A - ACCELERATORS, SPECTROMETERS, DETECTORS AND ASSOCIATED EQUIPAMENT;646;;;;ELSEVIER SCIENCE BV;Q1
116027;31;0014-2336;;23;29;EUPHYTICA;178;1;;10.1007/s10681-010-0255-3;SPRINGER;Q1
116028;21;15517004;;149;161;ARKIVOC - ONLINE JOURNAL OF ORGANIC CHEMISTRY;vi;;;;ARKAT USA INC;Q3
116029;21;21617554;;21;25;NEW JOURNAL OF GLASS AND CERAMICS;2;;;10.4236/njgc.2011.12005;SCIENTIFIC RESEARCH;NO INDEXADO
116030;39;0272-8842;;1427;1434;CERAMICS INTERNATIONAL;37;11;;;ELSEVIER SCI LTD;Q1
116031;21;1045-6635;;595;617;LATIN AMERICAN ANTIQUITY;22;4;;;SOCIETY FOR AMERICAN ARCHAEOLOGIST;Q1
116032;3;0104-9224;;165;176;SOLDAGEM E INSPEÃ§Ã£O;16;2;;;ASSOC BRASIL SOLDAGEM;Q2
116033;1;0327-3431;;19;19;HORTICULTA ARGENTINA;1;19;;;ASAHO;NO INDEXADO
116034;21;1528-0020;;1;2;BLOOD, THE JOURNAL OF THE AMERICAN SOCIETY OF HEMATOLOGY - ONLINE;;;;;AMERICAN SOCIETY OF HEMATOLOGY;Q1
116035;31;0090-4341;;426;434;ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY;61;3;;;SPRINGER;Q1
116036;21;0147-6513;;1065;1073;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;74;4;;;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
116037;1;0327-9383;;1;5;MASTOZOOLOGÍ­A NEOTROPICAL;18;1;;;UNIDAD DE ZOOLOGÍA Y ECOLOGÍA ANIMAL, INSTITUTO ARGENTINO DE INVESTIGACIÓN DE LAS ZONAS ARIDAS, CRICYT, CONICET;Q3
116038;404;0944-5013;;578;584;MICROBIOLOGICAL RESEARCH;166;;;;ELSEVIER GMBH;Q3
116039;1;0025-7680;;238;242;MEDICINA (BUENOS AIRES);71;3;;;MEDICINA (BUENOS AIRES);Q3
116040;21;0016-5085;;1292;1302;GASTROENTEROLOGY;140;4;;;W B SAUNDERS CO-ELSEVIER INC;Q1
116041;21;1949-243X;;299;309;SCIENTIFIC RESEARCH: ENERGY AND POWER ENGINEERING;3;3;;10.4236/epe.2011.33037;SCIENTIFIC RESEARCH PUBLISHING (SCIRP);NO INDEXADO
116042;21;1521-6543;;714;720;IUBMB LIFE;63;;;10.1002/iub.521;JOHN WILEY & SONS INC;Q1
116044;1;0365-5148;;40;53;ANALECTA VETERINARIA;31;2;;;FACULTAD DE CIENCIAS VETERINARIAS, UNIVERSIDAD NACIONAL DE LA PLATA;NO INDEXADO
116045;39;1567-1348;;300;307;INFECTION, GENETICS AND EVOLUTION;2011;2;;;ELSEVIER SCIENCE BV;Q1
116046;21;1935-2735;;1;13;PLOS NEGLECTED TROPICAL DISEASES;5;e931;;10.1371/journal.pntd.0000931;PUBLIC LIBRARY SCIENCE;Q1
116047;1;0025-7680;;113;119;MEDICINA (BUENOS AIRES);2011;2;;;MEDICINA (BUENOS AIRES);Q3
116048;1;0326-2383;;696;701;ACTA FARM. BONAERENSE;30;4;;;COLEGIO FARMACEUTICOS PROVINCIA DE BUENOS AIRES;Q3
116049;1;0327-5477;;15;28; ECOLOGÍA AUSTRAL;21;;;;ASOCIACIÓN ARGENTINA DE ECOLOGÍA;Q3
116050;21;0019-9567;;1280;1288;INFECTION AND IMMUNITY;79;3;;;AMER SOC MICROBIOLOGY;Q1
116051;21;1941-3149;;947;957;CIRCULATION-ARRHYTHMIA AND ELECTROPHYSIOLOGY;4;6;;;LIPPINCOTT WILLIAMS & WILKINS;Q1
116052;31;1616-301X;;2534;2540;ADVANCED FUNCTIONAL MATERIALS;21;;;;WILEY-V C H VERLAG GMBH;Q1
116053;39;0927-0248;;3069;3073;SOLAR ENERGY MATERIALS AND SOLAR CELLS;95;;;;ELSEVIER SCIENCE BV;Q1
116054;21;0006-2960;;1376;1383;BIOCHEMISTRY;50;8;;;AMER CHEMICAL SOC;Q1
116055;1;0025-7680;;261;266;MEDICINA (BUENOS AIRES);71;3;;;MEDICINA (BUENOS AIRES);Q3
116056;21;2150-8925;;1;14;ECOSPHERE;2;57;;;ESA;Q1
116057;7;14059525;;61;98;REVISTA INTERNACIONAL DE ESTUDIOS EN EDUCACIÓN;11;2;;;UNIVERSIDAD DE MONTEMORELOS;NO INDEXADO
116058;21;19326203;;1;11;PLOS ONE;6;4491;;;PUBLIC LIBRARY SCIENCE;Q1
116059;3;00740276;;232;239;MEMÃ³RIAS DO INSTITUTO OSWALDO CRUZ.;106;2;;;FUNDACO OSWALDO CRUZ;Q1
116060;5;07182244;;221;240;MAGALLANIA;;1;;;UNIVERSIDAD DE MAGALLANES;Q2
116061;39;0020-1693;;117;123;INORGANICA CHIMICA ACTA;373;1;;10.1016/j.ica.2011.03.065;ELSEVIER SCIENCE SA;Q2
116062;21;15487083;;1;1;A CONTRACORRIENTE. JOURNAL ON SOCIAL HISTORY AND LITERATURA IN LATIN AMERICA;8;2;;;NORTH CAROLINA STATE UNIVERSITY;NO INDEXADO
116063;82;1476-7503;;65;82;ACTION RESEARCH;9;1;;10.1177/1476750310396951;SAGE PUBLICATIONS;Q2
116064;82;1747-0277;;85;93;CHEMICAL BIOLOGY & DRUG DESIGN;78;;;10.1111/j.1747-0285.2011.01099.x/pdf;WILEY-BLACKWELL PUBLISHING, INC;Q2
116065;35;1870-9095;;423;427;LATIN AMERICAN JOURNAL OF PHYSICS EDUCATION;5;2;;;IOP;NO INDEXADO
116066;21;1020-4989;;545;548;REVISTA PANAMERICANA DE SALUD PÃºBLICA;30;;;;OPS;Q2
116067;1;0328-087X;;22;23;ANUARIO LATINOAMERICANO DE EDUCACIÓN QUÍMICA;;XXVI;;;UNIVERSIDAD DE SAN LUIS;NO INDEXADO
116068;5;0718-8706;;97;107;AVANCES EN CIENCIAS E INGENIERÍA;2;4;;;EBS PUBLISHING;NO INDEXADO
116069;570;0970-7077;;1844;1851;ASIAN JOURNAL OF CHEMISTRY;4;;;;ASIAN JOURNAL OF CHEMISTRY;Q3
116070;476;1021-5506;;454;465;ZOOLOGICAL STUDIES;50;4;;;ACAD SINICA INST ZOOLOGY;Q2
116071;21;01476513;;2020;2028;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;74;;;;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
116072;21;0278-7407;;1;15;TECTONICS;30;5011;;10.1029/2011TC002932;AMER GEOPHYSICAL UNION;Q1
116073;21;21568251;;683;688;AMERICAN JOURNAL OF ANALYTICAL CHEMISTRY;2;;;;SCIENTIFIC RESEARCH PUBLISHING, USA ;NO INDEXADO
116074;21;1932-6203;;1;12;PLOS ONE;6;10;;;PUBLIC LIBRARY SCIENCE;Q1
116075;21;0006-2960;;2111;2122;BIOCHEMISTRY;50;;;10.1021/bi101772a;AMER CHEMICAL SOC;Q1
116076;21;0021-9258;;29671;29680;JOURNAL OF BIOLOGICAL CHEMISTRY;286;34;;;AMER SOC BIOCHEMISTRY MOLECULAR BIOLOGY INC;Q1
116077;21;1547-6286;;954;959;RNA BIOLOGY;8;6;;10.4161/rna.8.6.17336;LANDES BIOSCIENCE;Q1
116078;21;1942-0889;;284;286;COMMUNICATIVE & INTEGRATIVE BIOLOGY;;4;;10.4161/cib.4.3.14777;LANDES BIOSCIENCES;Q1
116079;11;13152556;;37;41;REVISTA DE LA SOCIEDAD VENEZOLANA DE MICROBIOLOGÍA;37;;;;MIGUEL JASPE;NO INDEXADO
116080;-1;1751-8687;;393;404;IET GENERATION TRANSMISSION & DISTRIBUTION;5;4;;;INST ENGINEERING TECHNOLOGY-IET;Q1
116081;21;1539-3755;;1630901;1630910;PHYSICAL REVIEW E;83;1;;10.1103/PhysRevE.83.016309;AMER PHYSICAL SOC;NO INDEXADO
116082;82;0003-2654;;2756;2762;ANALYST;136;;;;ROYAL SOC CHEMISTRY;Q1
116083;21;0969-2126;;181;191;STRUCTURE WITH FOLDING & DESIGN.;19;;;;CELL PRESS;Q1
116084;21;19355130;;1029;1049;FOOD AND BIOPROCESS TECHNOLOGY;4;;;;SPRINGER;Q1
116085;12;00347744;;1579;1587;REVISTA DE BIOLOGÃ­A TROPICAL;59;4;;;REVISTA DE BIOLOGIA TROPICAL;Q2
116086;404;1175-5326;;26;38;ZOOTAXA;2968;;;10.11646/zootaxa.4379.4.6;MAGNOLIA PRESS;Q2
116088;39;09205861;;158;165;CATALYSIS TODAY;172;;;10.1016/j.cattod.2011.02.036;ELSEVIER SCIENCE BV;Q1
116089;21;0022-538X;;5745;5756;JOURNAL OF VIROLOGY;85;12;;;AMER SOC MICROBIOLOGY;Q1
116090;45;1999-4915;;1739;1756;VIRUSES;3;;;;MDPI AG VIRUSES EDITORIAL OFFICE;Q2
116091;21;0006-2952;;1682;1691;BIOCHEMICAL PHARMACOLOGY;82;11;;10.1016/j.bcp.2011.08.001;PERGAMON-ELSEVIER SCIENCE LTD;Q1
116092;-1;01650521;;49;58;STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT;46;;;;TAYLOR & FRANCIS LTD;Q2
116093;3;1809127X;;162;163;CHECK LIST;7;;;;UNIVERSIDADE FEDERAL DE VIÇOSA, BRAZIL;Q3
116094;21;15362442;;1;15;JOURNAL OF INSECT SCIENCE;11;91;;;UNIV ARIZONA;Q2
116095;1;00651729;;154;170;ACTA ZOOLÓGICA LILLOANA;55;;;;FUNDACIÓN MIGUEL LILLO;NO INDEXADO
116096;404;11755326;;51;55;ZOOTAXA;2832;;;;MAGNOLIA PRESS;Q2
116097;31;13873547;;2901;2909;BIOLOGICAL INVASIONS;13;12;;;SPRINGER;Q1
116098;1;1514-5158;;69;75;REVISTA DEL MUSEO ARGENTINO DE CIENCIAS NATURALES;13;1;;;"MUSEO ARGENTINO DE CIENCIAS NATURALES ""BERNARDINO RIVADAVIA""";Q2
116099;37;0753-3969;;63;83;ANNALES DE PALEONTOLOGIE;97;1-2;;;MASSON EDITEUR;Q2
116100;39;13858947;;813;827;CHEMICAL ENGINEERING JOURNAL;173;3;;;ELSEVIER SCIENCE SA;Q1
116101;33;0171-9335;;301;311;EUROPEAN JOURNAL OF CELL BIOLOGY;90;4;;;ELSEVIER GMBH;Q1
116102;21;2159-2799;;143;147;CELLULAR LOGISTICS;1;4;;;EDITOR JOURNAL: • LANDES BIOSCIENCE;NO INDEXADO
116103;31;18681891;;167;173;HORMONE MOLECULAR BIOLOGY AND CLINICAL INVESTIGATION;6;1;;;WALTER DE GRUYTER;Q3
116104;31;18681891;;403;411;HORMONE  MOLECULAR  BIOLOGY AND  CLINICAL  INVESTIGATION;7;;;;WALTER DE GRUYTER;Q3
116105;-1;0883-1351;;121;124;PALAIOS;26;2;;;SEPM-SOC SEDIMENTARY GEOLOGY;Q1
116106;21;0883-1351;;522;544;PALAIOS;22;;;;SEPM-SOC SEDIMENTARY GEOLOGY;Q1
116107;82;0047-2484;;244;245;JOURNAL OF HUMAN EVOLUTION;60;;;;ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD;Q1
116109;21;1022-5528;;229;235;TOPICS IN CATALYSIS;54;1-4;;10.1007/s11244-011-9625-x;SPRINGER/PLENUM PUBLISHERS;Q1
116110;21;1932-7447;;700;709;JOURNAL OF PHYSICAL CHEMISTRY C;115;3;;;AMER CHEMICAL SOC;Q1
116111;21;1022-5528;;201;209;TOPICS IN CATALYSIS;54;;;10.1007/s11244-011-9653-6;SPRINGER/PLENUM PUBLISHERS;Q1
116112;48;0301-2115;;399;406;EUROPEAN JOURNAL OF OBSTETRICIA & GYNECOLOGY REPRODUTIVEBIOLOGY;159;;;10.1016/j.ejogrb.2011.07.010;ELSEVIER IRELAND LTD;Q1
116113;21;10502947;;63614;999999999;PHYSICAL REVIEW A - ATOMIC, MOLECULAR AND OPTICAL PHYSICS;84;;;;AMER PHYSICAL SOC;Q1
116114;39;09669795;;35;38;INTERMETALLICS;19;1;;10.1016/j.intermet.2010.09.002;ELSEVIER SCI LTD;Q1
