producto_id;tipo_parte_libro_id;pais_edicion_id;editorial;isbn;titulo_libro;pagina_inicial;pagina_final
198354;1;3;CIVILIZACAO BRASILEIRA;978-65-5802-031-8;Ditaduras no Cone Sul da America Latina;676;707
199817;1;1;EDIUNS;978-987-655-139-7;Didáctica de la Geografía: debates comprometidos con la actualidad: enseñanza e investigación en la formación docente;66;87
200261;1;3;EDITORA DA UNIVERSIDADE FEDERAL DA BAHIA;978-85-232-1895-9;Extensão universitária na América Latina: conceitos, experiências e perspectivas;24;567
200573;1;1;ATLANTE SRL;9509539473;MICROBIOLOGIA  BIOMEDICA;;
201066;1;1;ATLANTE SRL;9509539473;MICROBIOLOGIA BIOMEDICA;;
332787;1;21;UNIVERSITY OF ILLINOIS PRESS;978-0252085390;Emotional Landscapes. Love, Gen;39;56
336907;1;1;BIBLOS;978-950-786-350-9;Violencia y Cultura: Nuevas propuestas para una antropología argentina;13;26
337082;1;1;PUBLIFADECS;978-987-4459-06-0;Conversaciones en la escuela secundaria. Política, trabajo y subjetividad;255;282
337122;1;1;UNIVERSIDAD NACIONAL DE QUILMES;978-950-0000-00-0;Medio Ambiente y transformación rural en la Argentina contemporánea;;
337399;1;1;ATLANTE;950-9539-47-3;Microbiología biomédica;;
337865;1;1;ATLNTE;950-9539-47-3;Microbiología biomédica;;
337866;1;1;ATLANTE;950-9539-47-3;Microbiología biomédica;;
341134;1;7;CINVESTAV;9786079023454;Environmental Biotechnology and Engieniering;716;726
341513;1;1;CALIGRAFÍAS;978-987-28035-5-1;Periplos: La tradición clásica en la literatura hispanoamericana;127;148
341604;1;1;INTA EDICIONES;978-987-521-933-5;Mate verde como el cinturón: primera jornada de estudios sobre el periurbano de Córdoba;43;47
343570;1;4;UNIVERSIDAD NACIONAL DE MEDELIN;978-958-8992;Derecho a la alimentación en el contexto latinoamericano;279;318
343623;1;21;CRC PRESS;9781498762427;Handbook of Metal-Microbe interactions and bioremediation;657;671
343906;1;1;CICCUS;978-9-87693-814-3;Cartografías del conflicto ambiental an Argentina 3;115;154
343985;1;1;MIÑO Y DÁVILA;978-84-18095-90-0;Encuentros con las élites del Mediterráneo antiguo. Liderazgos, estilos de vida, legitimidad;327;342
344060;1;1;INTA;978-987-521-877-2;Sistematizacion de experiencias de desarrollo. Tramas sociales, gestión institucional y comunicación en los territorios;116;136
346016;1;31;WILEY;978-1-119-45501-1;Polymer and Biopolymer Brushes for Materials Science and Biotechnology;161;216
347046;1;21;SPRINGER VERLAG;978-3319635248;Compendium of Plant Genomes: quinoa;13;31
347871;1;1;BIBLOS;978-987-691-714-8;Formar investigadores en psicopedagogía: Los desafíos para la enseñanza.;29;40
347872;1;1;BIBLOS;978-987-691-714-8;Formar investigadores en psicopedagogía: Los desafíos para la enseñanza.;40;54
348450;1;82;ELSEVIER;978-84-8086-444-2;Electrotherapy - Evidence based practice;219;229
349923;1;5;CUARTO PROPIO;978-950-34-1604-4;Exilios del cono sur: género, generación y clases;;
351208;1;1;EUDEM-UIMP;978-987-8410-22-7;Un antiguo don de fluir. La canción, entre la música y la literatura;155;179
352464;1;1;CENTRO CULTURAL DE LA COOPERACIÓN;978-3-16-148410-0;Malvinas en la Geopolítica Latinoamericana;120;138
360206;1;35;GALAXIA GUTEMBERG;9788417971762;Diálogos Atlánticos. Cultura y ciencia en España y América en el siglo XX;471;493
360213;1;1;EDICIONES UNL;9789876921534;Integración docencia y extensión 2. Otra forma de enseñar y aprender;109;121
360498;1;1;PROMETEO;978-987-8331-34-8;Discursos, prácticas e instituciones educativas;11;30
360519;1;35;GALAXIA GUTENBERG;978-987-544-733-2;Diálogo cultural en el eje atlántico en el siglo XX: España, Argentina, México y Estados Unidos;;
363036;1;45;PETER LANG;978-3-631-84413-7;REFLEXIONES GLOTOPOLÍTICAS DESDE Y HACIA AMÉRICA Y EUROPA;89;102
365124;1;1;TESEO;978-9-877231-81-6;Militancias y Políticas juveniles. Involucramientos sociales en contextos provinciales.;1;328
367221;1;1;UNIPE EDITORIAL;0-0000-0000-0;Textualidades alternativas. Casos de literaturas marginalizadas en la Argentina;;
367393;1;1;MUSEO PROVINCIAL DE BELLAS ARTE EVITA PALACIO FERREYRA;978-1-873671-00-9;Poéticas Latinoamericanas en la Coección IKA Córdoba 1958-1966;161;177
369519;1;1;UNR EDITORA;978-987-42-6916-4;Agronomia en clave interdisciplinario y sostenible. Introducción a los Sistemas de Producción Agropecuarios.;159;171
373180;1;1;UNIVERSIDAD DEL SALVADOR;978-950-592-280-2;El Audiovisual Ampliado 2;127;152
375419;1;1;EDITORIAL EDUVIM.;0-0000-0000-0;Historia feminista de la literatura argentina. Escritoras, críticas, periodistas. De la revolución a la revuelta;1;21
375978;1;1;FAHCE-UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1175-9;Las lenguas del archivo;;
376619;1;431;SPRINGER,;978-3-030-61720-2;Psychiatry and Neuroscience Update;237;259
376620;1;21;SPRINGER;978-3-319-53126-7;Psychiatry and Neuroscience Update- From Epistemology to Clinical Psychiatry Vol IV;;
376987;1;1;EUDEM;9789878410227;Un antiguo don de fluir;79;102
378127;1;1;UNIVERSIDAD DEL ACONCAGUA;978-987-23232-4-0;Avances en Investigación en Ciencias del Comportamiento en Argentina.;113;142
378128;1;45;SPRINGER;978-3-319-53125-0;Psychiatry and Neuroscience Update- Vol IV;;
378910;1;21;SPRINGER;9783030563790;Biological Invasions in the South American Anthropocene: Global Causes and Local Impacts;231;255
378990;1;35;MANUEL RODRIGO VALIDO ET AL;978-84-09-03113-9;Tecnología, Aprendizaje y Enseñanza de la Electrónica. Subtítulo: Actas del XIII Congreso de Tecnología, Aprendizaje y Enseñanza de la Electrónica, Tenerife, 20-22 de junio, 2018;340;347
379706;1;1;NOÉ JITRIK EDICIONES;978-987-24150-7-5;Filiaciones y rupturas. Lecturas y reescrituras en la Literatura Latinoamericana;217;242
382311;1;1;PUBLIFADECS;978-987-4459-12-1;Luchas territoriales y estado. Criminalización y resistencias en el sur;85;93
382724;1;45;SPRINGER;978-3-030-55361-6;Sceptical Doubt and Disbelief in Modern European Thought: A New Pan-American Dialogue;105;122
383185;1;1;SECRETARÍA DE BOSQUES, EX MINISTERIO DE AMBIENTE;978-1-873671-00-9;Libro de silvicultura de Argentina;218;367
383186;1;1;SECRETARIA DE BOSQUES;978-1-873671-00-9;Libro de silvicultura de Argentina;329;331
383762;1;35;GEDISA;978-84-17690-30-4;Nuevo Paradigma comunicativo: Lo 2.0, 3.0 y 4.0;421;431
384525;1;3;SUPREMA GRÁFICA;978-65-992285-6-8;Palma forrageira: potencial e perspectivas;333;350
384623;1;5;QUAL QUELLE;9788486022808;Guardar (el) silencio;;
385041;1;1;EDITORIAL MÉDICA PANAMERICANA;9789500696531;Innovación y virtualidad en la formación universitaria en ciencias de la salud;3;16
385042;1;1;EDITORIAL MÉDICA PANAMERICANA S.A;9789500696531;Innovación y virtualidad en la formación universitaria en ciencias de la salud;27;38
385043;1;1;EDITORIAL MÉDICA PANAMERICANA S.A;9789500696531;Innovación y virtualidad en la formación universitaria en ciencias de la salud;63;70
386065;1;1;UNIVERSIDAD NACIONAL DE CÓRDOBA;978-987-3861-20-8;Las tramas de la industria metal-mecánica en Córdoba. Transformaciones económicas, sociales y educativas en los siglos XX y XXI;;
386587;1;1;EDITORIAL MÉDICA PANAMERICANA;978-950-06-9660-9;Innovación y virtualidad en la formación universitaria en Ciencias de la Salud.;81;87
390208;1;45;SPRINGER;978-3-030-73681-1;History of Psychology in Latin America. A cultural approach;95;139
391287;1;7;UNAM / MONOSÍLABO;978-607-30-4088-4;La vorágine de la revolución. Un acercamiento al pensamiento marxista (siglos XIX-XX);481;504
392599;1;21;SPRINGER;978-1-07-160774-9;Springer book Methods in Molecular Biology: 2nd Edition of Protein Downstream Processing;1;41
393869;1;21;NOVA SCIENCE PUBLISHERS INC.;978-1-60456-800-4;Protein Downstream Processing: Design,  Development and Application of High and Low-Resolution Methods, Second Edition;217;244
394413;1;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-98-76303-30-9;Ley, Justicias y Derecho en el Mundo Premoderno;;
394414;1;1;SAEMED;978-987-8363-55-4;Creencia, poder y lazo social en la Edad Media;;
396819;1;4;UPB;978-958-8928-73-9;Aventuras de la filosofía francesa contemporánea;93;161
397941;1;45;SPRINGER INTERNATIONAL PUBLISHING;978-3-319-76728-4;Political Landscapes of the Late Intermediate Period in the South-Central Andes;187;219
399104;1;1;PROMETEO;978-987-8331-36-2;El concepto de sujeto en el pensamiento contemporáneo;75;98
404003;1;1;CLACSO;978-1-873671-00-9;Diccionario de términos críticos y palabras clave en la literatura latinoamericana;481;485
404004;1;1;NJ EDITOR;9789872415099;Escenas, imaginarios, imposturas: el dudoso gesto de la representación.;;
404581;1;1;CONICET-IDEAUS;978-987-46578-1-7;Arqueología de la Patagonia: el pasado en las arenas;81;92
405315;1;1;TESEO;0-0000-0000-0;Filosofía de la técnica;;
405316;1;7;UNIVERSIDAD IBEROAMERICANA - DEPARTAMENTO DE HISTORIA;9786074170252;Las formas discursivas. Reflexiones y problemas;;
406405;1;1;UNIVERSIDAD NACIONAL DE QUILMES-TESEO;978-987-88-1824-5;Paisaje y patrimonio: impresiones de la historia en el ambiente natural.;185;232
410126;1;1;UNRN;9789874960405;Araucanía y Norpatagonia III: Tensiones y reflexiones en un territorio en construcción permanente;231;278
411239;1;45;THE LATIN AMERICAN STUDIES BOOK SERIES;978-3-030-17827-7;Advances  in Coastal  Geoarchaeology  in Latin America;113;157
415414;1;45;SPRINGER;978-3-319-92161-7;Remediation of Heavy Metals;;
415415;1;31;SPRINGER CHAM;978-3-030-80334-6;Remediation of Heavy Metals;379;417
415534;1;45;PETER LANG;978-071-4631-47-9;Peter Lang Companion to LAtin American Sicence;;
415551;1;1;EDULP;978-987-8348-04-9;Extensión universitaria: rupturas y continuidades;83;99
415638;1;1;TESEO;978-987-88-1804-7;Protección a la natureza: Narrativas y discursos;209;251
415855;1;31;SPRINGER INTERNATIONAL PUBLISHING;978-3-030-65421-4;Urban Microclimate Simulation for Comfort and Energy Studies.;363;381
415856;1;31;SPRINGER INTERNATIONAL PUBLISHING;978-3-030-65421-4;Urban Microclimate Simulation for Comfort and Energy Studies;465;484
415857;1;82;SPRINGER NATURE - WREN;978-3-030-65421-4;The importance of Greenery in Sustainable Buildings;120;140
416020;1;1;FUNDALMA;978-987-46726-1-2;Propuestas didácticas para enseñar Ciencias Naturales y Matemática VI;166;186
416057;1;6;INSTITUTO FRANCÉS DE ESTUDIOS ANDINOS (IFEA), Y CO-EDITADO POR FLACSO-ECUADOR Y EL INSTITUTO FRANCES DE INVESTIGACIÓN PARA EL DESARROLLO (IRD).;9788899688264;Patrimonios Alimentarios en América Latina: recursos locales, actores y globalización?.  Colección Actas y Memorias del Instituto Francés de Estudios Andinos;83;106
416849;1;45;SPRINGER NATURE SWITZERLAND;978-3-030-61186-6;Ancient Hunting Strategies in Argentina;175;207
418722;1;1;EDICIONES UNGS;978-987-630-577-8;Espacio y performance. Poéticas, estéticas, prácticas, acciones e intervenciones en la escena argentina;163;179
418723;1;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;9789876304085;Estado, actores sociales y cuestión social: reconfiguración de las desigualdades y el conflicto social en la Argentina actual;;
419247;1;1;RUBINZAL CULZONI;978-987-30-2511-2;Tratado de Géneros, Derecho y Justicia;523;537
419254;1;1;EUDEBA;9789502329529;Educación e Inclusión desde el SUR;376;381
421113;1;1;EUDEM. EDITORIAL DE LA UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-8410-27-2;Siempre soy. Para una filosofía crítica del sujeto;149;172
421755;1;21;SPRINGER;978-3-030-32021-8;Advances in Emerging Trends and Technologies.;23;31
422669;1;45;SPRINGER;978-3-030-22526-1;Brazilian Paleofloras. From Paleozoic to Holocene;1;15
423691;1;1;EDIUNS;978-987-655-266-0;Pensar la prácticas. Entre la investigación y la extensión universitaria, en una escuela primaria de adultas/os, con alumna/os migrantes o hija/os de migrantes.;20;46
423694;1;1;EDIAR;978-950-574-940-9;El trabajo en la economía de plataformas;161;192
423737;1;1;TREN EN MOVIMIENTO;9789873789168;Seguridad pública, violencias, y sistema penal;163;176
425505;1;1;EDUNLPAM;978-950-863-377-4;Actores políticos y reorganización partidaria en la Patagonia (1980-1983);1;190
425545;1;1;EUDEBA;978-84-16467-94-5;Psicología social: problemas y enfoques teóricos;;
426048;1;31;SPRINGER;978-1-873671-00-9;Triatominae: The Biology of Chagas Disease Vectors;;
426049;1;31;SPRINGER;978-1-873671-00-9;Triatominae: The Biology of Chagas Disease Vectors;;
426704;1;1;NJ EDITORES;978-987-24150-6-8;Escenas, imaginarios, imposturas: el dudoso gesto de la representación;;
426705;1;1;NJ EDITORES;978-987-24150-6-8;Montajes y derivas del gótico en la ficción latinoamericana;;
428776;1;35;EDICIONES PIRÁMIDE GRUPO ANAYA;978-84-368-4268-5;Congreso Internacional CUICIID 2019;107;121
428807;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE LA PLATA (EDULP);978-950-34-1987-8;Principios de Ecotoxicología;209;231
428816;1;1;EUDEBA;978-65-86279-08-5;Transgénicos y la multiplicidad de miradas en América Latina;1;19
428853;1;21;SPRINGER;978-3-030-56416-2;Arts and health promotion: Tools and bridges for practice, research and social transformation;197;215
430881;1;1;PUBLIFADECS;978-987-4459-04-6;Turismo y Procesps de Territorialización en la cordillera neuquina;99;114
431394;1;82;OXFORD UNIVERSITY PRESS;9781138061149;Oxford Handbook of Early Childhood Music Learning and Development;;
432991;1;1;PROMETEO LIBROS;978-987-8331-87-4;Desandando pasados. Escuelas, cuerpos, museos y narrativas  en diálogo.(Norpatagonia, siglo XX);87;109
433611;1;1;FUNDACIÓN CIENTÍFICA FELIPE FIORELLINO;978-987-1699-48-3;XL Jornadas Universitarias de Contabilidad;785;796
435946;1;39;ELSEVIER SCIENCE BV;978-0-08-100596-5;Food Science;362;386
436126;1;1;EDHASA;978-987-8348-03-2;Híbridos de la Argentina moderna. La atención de la salud en los márgenes de la medicina oficial;;
436908;1;7;UNIVERSIDAD NACIONAL AUTONOMA DE MÉXICO;978-987-3700-67-5;Políticas Monetarias, Herramientas y Estrategias, en Países en Desarrollo;2;23
437787;1;1;NUEVA EDITORIAL UNIVERSITARIA;978-987-733-256-8;Estudios de Comunicación en Argentina y Colombia: abordajes locales de discursos y prácticas en el siglo XXI;24;38
437879;1;1;NUEVA EDITORIAL UNIVERSITARIA;978-987-733-060-1;Identidades ,Política y cultura. Abordajes de prácticas y discursos en las sociedades mediatizadas actuales;289;307
438935;1;31;VANDENHOECK & RUPRECHT;978-3-847108-81-8;Konzeptualisierung und Normierung von Macht und Herrschaft in der Zeit Alfons X;;
440566;1;1;FFYL UBA;978-987-8363-55-4;Creencia, poder y lazo social en la Edad Media;17;38
441229;1;1;BIBLOS;978-987-691-869-5;Nuevo diccionario de estudios de género y feminismos;25;31
442526;1;1;INTA EDICIONES;0-0000-0000-0;Manejo de residuos de producciones animales intensivas Avícola, Porcina y Bovina (Tambo y Feedlot). Hacia una gestión sustentable;;
442527;1;1;INTA EDICIONES;0-0000-0000-0;Manejo de residuos de producciones animales intensivas Avícola, Porcina y Bovina (Tambo y Feedlot). Hacia una gestión sustentable;;
442528;1;1;INTA EDICIONES;0-0000-0000-0;Manejo de residuos de producciones animales intensivas Avícola, Porcina y Bovina (Tambo y Feedlot). Hacia una gestión sustentable;;
443422;1;1;UNIRÍO;978-987-688-317-7;Transformándonos. Recorridos de investigación y colaboración de educación superior;37;63
444278;1;1;MIÑO Y DÁVILA;978-1-873671-00-9;La Antigüedad tiranizada: Libertad, imperio y civilización en la historiografía occidental sobre el mundo clásico;15;34
445351;1;21;INTECHOPEN;978-1-83880-440-4;Neuroprotection. New approaches and prospect;1;114
445524;1;82;ROUTLEDGE;978-0-367-13800-4;Making Commons Dynamic: Understanding Change Through Commonisation and Decommonisation;102;122
446711;1;31;WILEY-VCH VERLAG GMBH;978-3-527-34648-6;Bio-Based Epoxy Polymers, Blends and Composites. Synthesis, Properties, Characterization and Applications;323;360
446976;1;1;CLACSO;978-950-29-1593-7;Jornadas : un siglo de migraciones en la Argentina contemporánea: 1914-2014;756;773
447146;1;1;ORGANIZACIÓN PANAMERICANA DE LA SALUD- UNIVERSIDAD NACIONAL DE CÓRDOBA;978-987-47661-0-6;Desarrollo de un estándar metodológico para la evaluación desagregada de la omisión de nacimientos y defunciones en los Sistemas de Información para la Salud de América Latina y el Caribe (ALyC);;
447628;1;-1;ÉDITIONS SCIENTIFIQUES ED MÉDICALES ELSEVIER SAS;2-84299-432-9;Foot-and Mouth Disease: Control Strategies;361;370
451189;1;45;SPRINGER-NATURE;978-3-03061186-6;ANCIENT HUNTING STRATEGIES IN SOUTHERN SOUTH AMERICA;59;81
451256;1;1;PROMETEO LIBROS;978-987-574-813-2;Fanatismos. Prácticas de consumo de la cultura de masas;64;81
451716;1;1;IDIHCS/ FAHCE, UNIVERSIDAD NACIONAL DE LA PLATA.;9789502316109;ECO SOY DE TUS PALABRAS. Tradiciones populares, tradiciones letradas y sus intercambios simbólicos en la poesía ibérica desde la Edad Media hasta la Modernidad;;
451972;1;1;REVISTA HACHE - FADU -UBA;978-1-873671-00-9;Revista Hache . N 5;;
454539;1;39;ELSEVIER;978-012-8203-170;Bioremediation for environmental sustainability: Approaches to tackle pollution for cleaner and greener society;445;465
454553;1;45;SPRINGER;978-3-030-65447-4;Endophytes: Mineral Nutrient Management;11;34
454561;1;21;CRC PRESS;978-0-367-14974-1;Handbook of Venoms and Toxins of Reptiles, Second Edition;225;238
454590;1;21;SPRINGER;978-3-030-52591-0;Saline and Alcaline Soils in Latin America;1;290
454595;1;45;SPRINGER;978-3-030-52591-0;Saline and Alkaline Soils in Latin America;339;380
454597;1;39;BRILL;978-90-04-46300-4;Gregory of Nyssa: Homilies on the Our Father. Critical Edition of the Latin Translation, English Translation and Supporting Studies;723;740
454598;1;39;BRILL;978-90-04-46300-4;Gregory of Nyssa: Homilies on the Our Father. Critical Edition of the Latin Translation, English Translation and Supporting Studies;156;242
454671;1;82;ROUTLEDGE;978-1-873671-00-9;Routledge Handbook of Law and Society;;
454676;1;1;CLACSO;978-987-813-036-1;Políticas Públicas del Deporte en Latinoamérica;49;65
454677;1;1;FACULTAD DE FILOSOFÍA Y LETRAS, UNIVERSIDAD DE BUENOS AIRES;978-987-4923-79-0;Nicolás de Cusa. Unidad en la Pluralidad;147;187
454712;1;45;SPRINGER NATURE;978-3-030-73453-4;Proteoglycans in Stem Cells;237;262
454750;1;21;ACADEMIC PRESS;9780128210482;Trends in Wheat and Bread Making;;
455192;1;21;A CONTRACORRIENTE;9781469666037;Clase obrera y dictadura militar en Argentina (1976-1983). Nuevos estudios sobre conflictividad y cambios estructurales;199;234
455475;1;21;SPRINGER SCIENCE;978-1-0716-0895-1;Reactive Oxygen Species: Methods and Protocols, Methods in Molecular Biology;111;124
456919;1;3;EDITORA CRV;978-65-5578-074-1;Icnologia: interações entre organismos e substratos;249;278
456929;1;570;ELSEVIER;978-0-12-822956-9;The future of effluent treatment plants: Biological treatment systems;;
456952;1;7;SPRINGER NATURE;978-3-030-62818-5;Medicinal and Aromatic Plant of South America;145;155
456953;1;45;SPRINGER NATURE;978-3-030-62818-5;Medicinal and Aromatic Plants of South America;173;181
457014;1;1;EUDEBA;978-1-873671-00-9;Modelo agroindustrial argentino: miradas plurales de un pensar colectivo;;
457015;1;1;BIBLOS;978-987-691-937-1;In Situ. El cáncer como injusticia social;579;603
457080;1;39;SIDESTON;9789464260007;Sidestone Press;1;13
457131;1;1;SPRINGER;9783030611873;Ancient Hunting Strategies in Southern South America;259;291
457146;1;82;KINGS COLLEGE LONDON;9780128190920;Toxicology: Oxidative Stress and Dietary Antioxidants;225;232
457149;1;512;ELSEVIER;978-1-873671-00-9;Modelling and Control of Drug Delivery Systems;273;300
457161;1;82;ROUTLEDGE;9780367897680;Democracy and Brazil. Collapse and regressio;;
457765;1;45;SPRINGER;978-3-030-51047-3;Agriculture Value Chain - Challenges and Trends in Academia and Industry;;
457778;1;1;FACULTAD DE HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN - UNLP;978-950-34-1990-8;Las lenguas del archivo. Filologías para el siglo XXI;247;278
457847;1;45;SPRINGER NATURE;978-3-030-66485-5;The Bahia Blanca estuary ecology and biodiversity;;
458273;1;21;ACADEMIC PRESS PUBLISHER ELSEVIER SCIENCE PUBLISHING CO INC;9780128193365;Chitosan in Drug Delivery;;
458277;1;39;ELSEVIER;9780128218815;Wastewater treatment-cutting edge molecular tools, techniques and applied aspects;343;365
458302;1;1;EDICIONES UNL;950-895-146-X;Manual de Gestión Ambiental;;
458561;1;1;FACULTAD DE HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN, UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1990-8;Las lenguas del archivo. Filologías para el siglo XXI;221;245
458799;1;5;ILPES CEPAL;978-92-1-054797-0;70 años de la CEPAL: Planificación para el desarrollo con visión de futuro;;
459475;1;45;SPRINGER;978-3-030-53506-3;Neotropical Endophytic Fungi: Diversity, Ecology, and Biotechnological Applications;11;36
459692;1;41;BONOMIA UNIVERSITY PRESS;978-88-6923-695-2;La misión de la máquina: técnica, extractivismo y conversión en las tierras bajas sudamericanas.;185;198
460576;1;1;SPRINGER EARTH SYSTEM SCIENCES;978-987-688-091-6;Advances in Geomorphology and Quaternary Studies of Argentina. 3. Selected papers of the Argentine Association on Geomorphology and Quaternary Studies Congress;;
461033;1;1;IIGG, CLCSO;978-950-29-1914-0;Crisis y crítica. Intervenciones en presente sobre el porvenir de la emancipación;273;285
461304;1;1;ASOCIACIÓN ARGENTINA DE SEDIMENTOLOGÍA;978-987-688-091-6;17 Reunión Argentina de Sedimentología;;
461825;1;35;IFSA PUBLISHING, S.L.;978-84-09-04329-3;Advances in Signal Processing Reviews Book Series Vol.2;413;441
462021;1;1;GUAYMALLÉN: QELLQASQA;978-987-4026-45-3;Condición poscolonial y racialización. Temporalidades, conceptos, problematizaciones;393;423
462411;1;82;PETER LANG;978-1-4331-6926-7;Media and Governance in Latin America: Towards a Plurality of Voices;1;274
463466;1;1;ORIENTACIÓN GRÁFICA EDITORA;2900 1002 1474 2;Estado del arte del Mejoramiento Genético de Especies Forrajeras en la Argentina;157;174
463895;1;1;EDITORAL UNIVERSIDAD NACIONAL DE SAN JUAN;978-987-8395-20-3;ENTRE MATICES. Notas sobre literatura argentina y latinoamericana contemporáneas;7;17
464662;1;1;GALERNA;950-556-276-4;Avatares en la historia reciente de la educación argentina  (1983-2015);1;30
465582;1;3;PHORTE EDITORA;978-85-7655-528-5;Infancias más allá de la escuela en América Latina. Como se puede  mirarlas?;;
466643;1;31;SPRINGER;978-3-662-61850-9;Computational Intelligence for Business Analytic;;
467053;1;3;EDITORA POISSON;978-65-86127-72-0;Pesquisas de representações sociais do Brasil;;
467561;1;1;EUDEBA;9789502320496;TOXICOLOGIA MEDICA;;
467564;1;1;INSTITUTO DE INVESTIGACIONES GEOHISTÓRICAS;978-987-4450-11-1;Mirada, memoria y territorio. Desplazamientos epistémicos, estéticos y patrimoniales en Latinoamérica.;257;284
469259;1;1;UBA;978-987-544-907-7;La expansión biográfica en educación;;
470116;1;21;SPRINGER;978-3-030-56461-2;Low Intensity Breeding of Native Forest Trees in Argentina. Genetic Basis for their Domestication and Conservation.;343;372
470147;1;35;RED INNOLABS;978-987-46654-2-3;Laboratorios de gobierno: espacios para la innovación abierta en el sector público;88;95
