producto_id;tipo_parte_libro_id;pais_edicion_id;editorial;isbn;titulo_libro;pagina_inicial;pagina_final
138547;1;1;CENEP UNFPA BIBLOS;978-950-786-964-8;Problemas actuales de salud reproductiva, familia, género y sexualidad. La investigación social de la diversidad;141;168
138548;1;35;ANTHROPOS;9789597091776;La antropología ante los desafíos del siglo XXI;942;956
138549;1;1;VÁZQUEZ MAZZINI EDITORES;978-987-9132-32-6;El naufragio de la HMS Swift (1770). Arqueología Marítima en la Patagonia, Sección Informes Especializados;1;26
138550;1;1;INSTITUTO NACIONAL DE TECNOLOGÍA AGROPECUARIA;978-987-679-018-5;Valoración de Servicios Ecosistémicos. Conceptos, Herramientas y Aplicaciones para el Ordenamiento Territorial;185;219
138551;1;1;CEPIHA - AGENCYT-  UNSA;978-987-1602-04-9;Transformaciones y luchas sociales en Salta;15;95
138552;1;1;ASOCIACIÓN ARGENTINA DE MICROBIOLOGÍA;978-987-26716-0-0;Manual de Métodos Moleculares para Estudios Microbiológicos;207;208
138553;1;1;UNIVERSIDAD NACIONAL DE TUCUMÁN;978-950-554-698-5;VII REUNIÓN DE PRODUCCIÓN VEGETAL V DE PRODUCCIÓN ANIMAL DEL NOA;1;495
138554;1;1;SECRETARÍA DE AMBIENTE Y DESARROLLO SUSTENTABLE DE LA NACIÓN Y DEL MINISTERIO DE EDUCACIÓN DE LA NACIÓN;978-987-26311-2-3;Educación Ambiental - Ideas y propuestas para docentes - Nivel Secundario;249;252
138555;1;1;UNIVERSITAS CÓRDOBA;978-987-1457-63-2;Aceites esenciales;165;180
138556;1;570;RESEARCH SIGNPOST;978-81-308-0468-2;Recent. Res. Devel. Nutrition;71;79
138557;1;1;PROHISTORIA EDICIONES;978-987-1855-02-5;Historias en Movimiento. Cuerpo, educación y tiempo libre en la Norpatagonia. 1884-1945;225;253
138558;1;1;UNIVERSIDAD NACIONAL DEL LITORAL;978-987-657-711-3;Resumen XI Congreso Iberoamericano de Extensión Universitaria.;235;246
138559;1;1;FACULTAD DE CIENCIAS EXACTAS Y NATURALES DE LA UNIVERSIDAD NACIONAL DE CATAMARCA;978-950-746-204-7;El hombre, el medio y sus relaciones;103;121
138560;1;1;UNIVERSIDAD ADVENTISTA DEL PLATA;978-987-1378-20-3;Psicología y otras ciencias del comportamiento. Compendio de investigaciones actuales;311;333
138561;1;1;EDITORIAL MUNICIPALIDAD DE LA PLATA;978-987-33-0640-2;El cementerio de La Plata y su contexto histórico;151;160
138562;1;21;ELSEVIER;978-0-12-385518-3;Advances in carbohydrate chemistry and biochemistry;69;120
138563;1;1;FAUD UNC;9789871494125;Articulaciones: experiencias en(tre)lazadas cátedras FAUD 2009;119;125
138564;1;1;UNIVERSIDAD NACIONAL DE LA MATANZA;978-987-1635-23-8;Anuario de Investigación 2009: Resúmenes Extendidos.;225;231
138565;1;7;UNISON-UNAM;978-607-8158-40-9;Reflexiones latinoamericanas sobre metodología de las ciencias sociales;180;205
138566;1;21;STUDIUM PRESS LLC;1-9-33699-67-1;Soil Sickness;81;101
138567;1;82;WITT PRESS;978-1-84564-510-6;Ecosytems and Sustainable Development VII Transaction: Ecology and the Environment;59;67
138568;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE CATAMARCA;978-987-1341-33-7;Aportes científicos desde Humanidades;280;300
138569;1;1;MEDIOS AUDIOVISUALES.FACULTAD DE ODONTOLOGIA.UNC;978-950-33-0866-0;MANUAL DE CONTENIDOS Y EJERCITACIONES.AREA CLINICA.CATEDRA B DE ENDODONCIA.FAC. DE ODONTOLOGIA. UNC.;103;110
138570;1;1;MEDIOS AUDIOVISUALES.FACULTAD DE ODONTOLOGIA.UNC;978-950-33-0854-7;MANUAL DE CONTENIDOS Y EJERCITACIONES.AREA PRECLINICA.CATEDRA B DE ENDODONCIA.FAC. DE ODONTOLOGIA. UNC.;128;141
138571;1;1;EDULP;978-950-34-0765-3;Realidad virtual y realidad aumentada. Interfaces avanzadas;29;57
138572;1;21;NOVA SCIENCE PUBLISHERS;9781613240182;Advances in Chemistry Research.;299;317
138573;1;1;MEDIOS AUDIOVISUALES DE LA FACULTAD DE ODONTOLOGÍA DE LA UNC;978-950-33-0866-0;MANUAL DE CONTENIDOS Y EJERCITACIONES. AREA CLINICA;123;134
138575;1;8;UNIVERSIDAD CATOLICA NTRA. SRA. DE LA ASUNCIÓN;978-99967-655-0-6;Conocimiento Orientado al Comercio Internacional, el Desarrollo y la Integración Regional;65;73
138577;1;1;LABORDE EDITOR;978-987-677-0224;IV JORNADAS DE CIENCIA Y TECNOLOGIA;399;401
138578;1;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8465-7886-5;Turismo, Economía y Medio Ambiente. Perspectivas desde Hispanoamérica;85;101
138579;1;5;UNIVERSIDAD AUSTRAL DE CHILE;978-956-351-741-5;Sistemas de Producción de Trigo y Cebada;39;54
138580;1;5;UNIVERSIDAD AUSTRAL DE CHILE;978-956-351-741-5;Sistemas de Producción de Trigo y Cebada;8;21
138581;1;1;MINISTERIO DE TRABAJO DE LA PROVINCIA DE BUENOS AIRES;978-987-24777-9-0;Las condiciones de trabajo en la provincia de Buenos Aires;27;84
138582;1;3;GUANABARA KOOGAN;978-85-277-1709-0;Patologia de las enfermedades regionales latinoamericanas;207;211
138583;1;21;NOVA SCIENCE PUBLISHERS, INC;978-161728-913-2;Food Engineering-Cap.5;259;310
138584;1;1;SCS PUBLISHER;978-987-26890-0-1;Cenozoic Geology of  the Central Andes of  Argentina;135;154
138586;1;570;DAYA PUBLISHING HOUSE. CHAWLA OFFSET PRINTERS.;978-8170357117;Urbanisation, Land Use, Land Degradation and Environment;344;355
138587;1;1;MIÑO Y DÁVILA;978-84-92613-59-5;La investigación científica y la formación docente. Discursos normativos y prácticas institucionales.;91;114
138588;1;1;EDICIONES CIIPME CONICET- EDITORIAL UNIVERSIDAD ADVENTISTA DEL PLATA;9789871378203;Psicología y otras Ciencias del Comportamiento .Compendio de Investigaciones Actuales.Vol I;137;157
138589;1;1;FERREYRA EDITOR;978-987-1742-21-9;Actores y discursos conservadores en los debates sobre sexualidad y reproducción en Argentina;127;156
138590;1;1;EDUCC;978-987-62616-0-9;Ser boliviano en la región metropolitana de la ciudad de Córdoba. Localización socio-espacial, mercado de trabajo y relaciones interculturales.;195;230
138591;1;1;FCH-UNICEN;978-950-658-293-7;Estudios Ambientales III-Área de Tandillia;131;138
138592;1;1;GODOT;978-987-1489-30-5;Feminismos y Poscolonialidad. Descolonizando el feminismo desde y en América latina;215;246
138593;1;1;CORDOBA, EL AUTOR;978-987-33-0351-7;Lo preproyectual y lo proyectual, una introduccion al diseño arquitectonico desde la mirada de arquitectura 1d;142;155
138594;1;570;I.K. INTERNATIONAL PUBLISHING HOUSE PVT. LTD.;978-93-81141-52-6;Frontiers in Biodiversity Studies;118;129
138596;1;570;I.K. INTERNATIONAL PUBLISHING HOUSE PVT. LTD.;978-93-81141-52-6;Frontiers in Biodiversity Studies;131;149
138597;1;3;UNIVERSITÁRIA UFPE - ABRASCO;9788589737616;Usuários, redes sociais, mediações e integralidade em saúde;291;297
138598;1;-1;DOCUPRINT;0-8436-1072-7;Cuadernos de Antropología N° 7;1;154
138599;1;1;UNIVERSIDAD NACIONAL DE LA MATANZA;978-987-1635-55-9;Anuario de investigaciones. Resúmenes extendidos 2010;221;226
138600;1;1;EDUCO;978-987-604-230-7;Democratización de la universidad;5;548
138601;1;1;EDICIONES MAGNA;978-987-1726-08-0;Arqueología de la Agricultura: Casos de Estudio en la Región Andina Argentina;144;165
138602;1;1;LULEMAR IMPRESIONES;978-987-97405-3-8;Actas Congreso Nacional de Geografía;91;102
138603;1;1;PROHISTORIA EDICIONES;978-987-1855-02-5;Historias en Movimiento. Cuerpo, educación y tiempo libre en la Norpatagonia. 1884-1945;209;224
138604;1;1;INTA;978-987-679-079-6;Estudios Sociales del Riego en la Agricultura Argentina;111;126
138605;1;1;ASOCIACIÓN QUÍMICA ARGENTINA;978-987-99428-2-6;La Química en la Argentina;107;116
138606;1;1;ÁREA MEDIOS AUDIOVISUALES. FACULTAD DE ODONTOLOGÍA;978-950-33-0854-7;Manual de Contenidos y Ejercitaciones. Área Preclínica;29;73
138607;1;1;TERZAGHI, MUNICIPALIDAD DE SANTO TOMÉ;978-987-33-0416-3;Avances y perspectivas en la arqueología del Nordeste;125;139
138608;1;5;CINDA;978-9-567106-578;EL PROCESO DE TRANSICIÓN ENTRE EDUCACIÓN MEDIA Y SUPERIOR EXPERIENCIAS UNIVERSITARIAS;275;292
138609;1;515;INTECH;979-953-307-729-0;Herbicides - Properties, Synthesis and Control of Weeds;315;334
138610;1;1;FACULTAD DE ARQUITECTURA, URBANISMO Y DISEÑO. UNC;978-987-1494-12-5;ARTICULACIONES;125;130
138611;1;35;EDIT.UM.;978-84-694-2844-3;Desarrollo profesional y práctica educativa del profesorado;189;199
138612;1;7;CRIM UNAM;9786070234309;Juventud precarizada: la difícil transición de la formación al trabajo;185;207
138613;1;31;BARBARA BUDRICH PUBLISHERS;978-3-86649-459-6;Youth Policy in a Changing World: From Theory to Practice;263;275
138616;1;1;BIBLOS;978-987-691-084-2;El culto mariano en Luján y San Nicolás. Religiosidad e Historia regional.;25;49
138617;1;1;MARCIAL PONS;9789871775088;El principio de igualdad en las normas jurídicas generales. Estudio de la doctrina de la Corte Suprema de Argentina y su vinculación con los estándares de constitucionalidad de la jurisprudencia estadounidense;7;9
138618;1;1;LA CRUJIA;9789876011419;Transformaciones del Espacio Publico. Los actores, las prácticas, las representaciones.;273;290
138619;1;1;CICCUS;9789871599608;Aportes, sujetos y miradas del conflicto agrario argentino (1910-2010);141;162
138620;1;21;NOVA SCIENCE PUBLISHERS, INC.;978-1-61324-279-7;Catalytic Combustion;173;188
138622;1;21;CRC PRESS;9781439866894;Carbohydrate Chemistry: Proven Methods.;227;235
138625;1;82;JOSE M.REQUENA;978-1-908230-04-1;stress reponse in microbiology;305;321
138626;1;21;NOVA SCIENCE PUBLISHERS, INC.;978-1-62100-362-5;Sarcoma: Symptoms, Causes and Treatments;107;122
138627;1;1;EDUPA;978-987-1937-42-4;Sociología;1;10
138629;1;21;"BIRKH&AUML;USER";;'Lie Groups: Structure, Actions and Representations'. (a volumen in Progress in Mathematics).;1;37
138630;1;21;NOVA SCIENCE PUBLISHERS, INC.;978-1-62618-583-8;Crohn's Disease: Etiology, Diagnosis and Treatment Options;289;308
138631;1;21;NOVA SCIENCE PUBLISHERS, INC.;978-1-62618-583-8;Crohn's Disease: Etiology, Diagnosis and Treatment Options;309;324
138632;1;1;EDUCO;978-987-604-276-5;Trabajo rural y travesías migratorias;237;263
138633;1;35;UNIVERSIDAD DE MURCIA;978-846942842-9;Innovación Educativa en la enseñanza formal;151;160
138634;1;21;NOVA SCIENCE PUBLISHERS;978-1-60876-367-2;Handbook of Carbohydrate Polymers: Development, Properties and Applications.;639;653
138636;1;1;CCC EDUCANDO;978-987-99428-2-6;La química en la Argentina;133;143
138637;1;515;EDITORIAL BOARD;978-953-51-0572-5;Ecosystems. Book 1;73;94
138638;1;21;CRC PRESS;978-1-4398-7693-0;Color in Food, Technological and Psychophysical Aspects;171;180
138639;1;21;NOVA SCIENCE PUBLISHERS;978-1-61942-541-5;?Glycans: Biochemistry, Characterization and Applications';103;120
138640;1;21;SCIENTIFIC PUBLICATIONS BY NOVA SCIENCE PUBLISHERS;978-1-61942-5415;Glycans: Biochemistry, Characterization and Applications;59;81
138641;1;1;17 GRISES;;Los límites de las imágenes. Omisiones, olvidos y censuras;;
138643;1;1;PROHISTORIA;978-987-1855-18-6;Resistencias al proceso de embate neoliberal en América Latina: aproximaciones desde las fuentes orales;125;141
138645;1;1;NOBUKO;978-9-8758437-4-5;Frentes Urbanos Costeros;147;164
138646;1;1;COMUNICARTE;000-000-000-0;Formación e Internet: del e-learning al e-research;;
138647;1;1;ASOCIACIÓN ARGENTINA DE MICROBIOLOGÍA;978-1-873671-00-9;Rizosfera, Biodiversidad y Agricultura Sustentable;1;10
138648;1;21;NOVA SCIENCE PUBLISHERS, INC.;978-1-61761-813-0;Paints: Types, Components and Applications;169;211
138651;1;1;ASOCIACIÓN QUÍMICA ARGENTINA;978-987-99428-33;Química y civilización;173;186
138652;1;1;ORGANIZACIÓN PANAMERICANA DE LA SALUD, UNIVERSIDAD DE BUENOS AIRES;;La endemia en la región del Gran Chaco: su epidemiología, prevención y control;;
138653;1;1;ORIENTACIÓN GRÁFICA EDITORES;978-987-9260-86-9;Modelización Económica en el Sector Agropecuario IV;30;46
138655;1;7;UNAM;978-607-02-3920-5;Enseñanza de la ciencia;79;92
138656;1;31;VERVUERT - MADRID;978-84-8489-849-8;Las ciencias y la formación de las naciones americanas;143;163
138658;1;31;IBEROAMERICANA / VERVUERT;9788484897101;Democracia y reconfiguraciones del derecho en América Latina;343;368
138659;1;21;IGI GLOBAL;978-1-60960-836-1;Privacy, Intrusion Detection and Response: Technologies for Protecting Networks;122;144
138660;1;1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-544-624-3;HISTORIA MODERNA. BALANCE HISTORIOGRÁFICO Y NUEVAS LÍNEAS;423;432
138661;1;1;APRENDELTA;978-987-27728-0-2;El patrimonio natural y cultural del Bajo Delta Insular.: Bases para su conservación y uso sostenible. Convención Internacional sobre los Humedales;109;120
138662;1;21;SPRINGER - APRESS;9781617792304;Methods in Molecular Biology. Seed Dormancy;17;40
138664;1;21;NOVA PUBLISHERS;978-1-62081-639-4;Listeria Infections: Epidemiology, Pathogenesis and Treatment;67;98
138665;1;1;XX;;Dictaduras del Cono Sur. Problemas generales y casos nacionales.;;
138668;1;82;WILEY - BLACKWELL;978-1-4443-3424-1;Companion to Rock Art  Blackwell Series   Companions to Anthropology.;341;363
138669;1;515;INTECH;978-953-51-00768;Biochemistry;107;140
138670;1;11;CUADERNOS CIENTIFICOS GIRARZ;978-980-6863-13-2;Fisiología y Biotecnología del Embrión;169;185
138671;1;1;DIRECCIÓN DE FAUNA DE LA NACIÓN ARGENTINA;;Manejo de Fauna en la Argentina: Acciones para la Conservación de Especies Amenazadas;;
138672;1;82;ARCHAEOPRESS;978-140-730-873-9;Arqueología de la Puna Argentina: Perspectivas Actuales en el Estudio de la Diversidad y el Cambio Cultural;97;107
138673;1;31;SPRINGER;978-3-642-20337-4;Geodesy for Planet Earth;753;760
138676;1;1;EDITORIAL  IDEOGRÁFICA.;978-987-97038-4-7;Temas de Zoonosis V;77;85
138677;1;82;SAGE;;Handbook of Mental Health of Children and Adolescents;;
138678;1;10;EDITORIAL TRADINCO;9789974009882;Modelos e indicadores de desarrollo y bienestar infantil;236;246
138679;1;1;CUENTAHILOS;9789872573751;Miradas desde la Quebrada de Humahuaca. Territorios, proyectos y patrimonio,;121;130
138680;1;1;PUC-SP Y UNGS;978-987-630-099-5;Textos y lenguaje académico: exploraciones sistémico-funcionales en portugués y español;143;167
138681;1;21;NOVA SCIENCE PUBLISHERS;;Anthocyanins: Structure, Biosynthesis and  Health Benefits;120;140
138682;1;10;OEI;978-9974-36-202-4;La práctica pedagógica en entornos innovadores de aprendizaje;81;89
138683;1;21;NOVA SCIENEE PUBLISHERS, INC.;978-1-61470-613-7;Native Species: Identification, Conservation and Restoration;20;56
138684;1;32;INTECH;979-953-307-432-9;Parasitology;77;92
138685;1;1;EDICIONES DE PERIODISMO Y COMUNICACIÓN;978-950-34-1146-9;Ideas y Debates para la Nueva Argentina Revistas culturales y políticas del peronismo (1946-1955);151;171
138686;1;1;PROHISTORIA;978-987-1855-19-3;Intelectuales, Cultura y Política en Espacios Regionales. Argentina, Siglo XX,;131;152
138687;1;1;PNUD ARGENTINA-MTEYSS;978-987-1560-35-6;Multinacionales en la Argentina. Estrategias de empleo, relaciones laborales y cadenas globales de valor;253;272
138688;1;1;PNUD ARGENTINA-MTEYSS;978-987-1560-35-6;Multinacionales en la Argentina. Estrategias de empleo, relaciones laborales y cadenas globales de valor;211;252
138690;1;570;NOVA SCIENCE PUBLISHERS;978-1-61942-712-9;Probiotics: Sources, Types and Health Benefits;53;83
138691;1;1;GALERNA;978-950-556-574-0;Territorios teatrales;79;86
138692;1;37;SPRINGER;978-3-642-17369-1;Environmental Silicate Nano-biocomposites. Section 3: Clay/Agropolymers Nano-biocomposites.;287;321
138693;1;1;EDUTECNE-EDITORIAL DE LA UNIVERSIDAD TECNOLÓGICA NACIONAL;978-987-27056-8-8;Minería en áreas periurbanas: Una aproximación multidimensional.;85;100
138694;1;1;EDUTECNE-EDITORIAL DE LA UNIVERSIDAD TECNOLÓGICA NACIONAL;978-987-27056-8-8;Minería en áreas periurbanas: Una aproximación multidimensional.;63;81
138695;1;1;NOBUKO;978-987-584-316-5;OJOS QUE NO VEN, CORAZON QUE NO SIENTE;156;179
138696;1;1;MEDICA PANAMERICANA;950-06-2439-7;El tratamiento farmacologico en psiquiatria;3;18
138697;1;1;UNIVERSIDAD TECNOLÓGICA NACIONAL;9789504201366;Contaminación atmosférica e hídrica en Argentina;73;83
138699;1;21;NOVA SCIENCE PUBLISHERS, INC;978-1-61942-845-4;Hydrogels: Synthesis, Characterization and Applications;1;14
138700;1;31;SPRINGER;978-1-4471-4212-6;Nanomaterials in Life. A Danger or a Promise ? A Chemical and Biological Perspective;307;333
138701;1;3;EDITORIAL CUBO;;Activity Report 2010 - ABTLus/LNLS;129;129
138702;1;1;PROMETEO;;La Tradición Populista;;
138705;1;1;NOVEDUC;978-987-538-316-6;La patologización de la infancia ¿niños o síndromes?;247;269
138706;1;1;UNSAM;978-987-1435-67-8;Ejercicio Plástico, la re invención del muralismo;;
138707;1;1;MUSEO NACIONAL DE BELLAS ARTES;9789506120320;Historia General del Arte Argentino;10;20
138708;1;21;ELSEVIER;9780123859457;Handbook of Systems Biology;1;1
138709;1;82;CRC PRESS;9781439861677;Fluorescence Lifetime Spectroscopy and Imaging;1;1
138710;1;1;PROMETEO LIBROS;978-987-574-544-5;Buenos Aires, una sociedad que se transforma: entre la colonia y la Revolución de mayo, Bs. As;325;363
138711;1;1;UNIVERSIDAD DE ACONCAGUA;978-987-1511-43-3;Redes Sociales: Análisis e intervención psicosociales.;62;97
138712;1;1;CORPUS;978-987-1860-10-4;Virología Médica;261;272
138713;1;1;CORPUS;978-987-1860-10-4;Virología Médica;309;318
138714;1;1;UBA SOCIALES;9789502913773;Aportes a la reconstrucción de lo público;560;573
138715;1;515;IN TECH D.O.O.;979-953-307-355-1;Flow Cytometry / Book 1;393;420
138716;1;1;UNIVERSIDAD NACIONAL DE CÓRDOBA;978-950-33-1010-6;Las Manos en la Masa. Arqueologías y Antropologías de la alimentación en Suramérica;577;598
138717;1;1;UBA- PLAN FÉNIX Y MINISTERIO DE AGRICULTURA DE LA REPÚBLICA ARGENTINA;;Dinámicas productivas en áreas rurales de Argentina: cambios y desafíos para la regulación pública del bicentenario;;
138720;1;1;INTA;9789876790185;VALORACIÓN DE SERVICIOS ECOSISTÉMICOS Conceptos, herramientas y aplicaciones para el ordenamiento territorial;645;658
138722;1;1;CORINTIOS 31;978-950-33-1010-6;Las manos en la masa. Arqueologías y Antropologías de la alimentación en Suramérica;319;338
138725;1;1;TESEO;978-987-1354-98-6;Infancias: políticas y saberes en Argentina y Brasil. Siglos XIX y XX,;313;333
138726;1;1;SOCIEDAD ARGENTINA DE HEMATOLOGÍA;;Guía diagnóstica y terapeutica. Sociedad Argentina de Hematologia;13;47
138730;1;515;INTECH;978-953-307-534-1;Soybean Physiology and Biochemistry;1;498
138731;1;82;ARCHAEOPRESS;978 1 4073 1185 2;De la Puna a las Sierras. Avances y perspectivas en Zooarqueología;9;16
