producto_id;pais_edicion_id;editorial;isbn
376477;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE LA PLATA (EDULP).;0-0000-0000-0
376611;1;PROHISTORIA;978-987-4963-29-1
376614;541;BLA;978-987-3838-01-9
376615;1;EDITORIAL UNIVERSIDAD NACIONAL DE HURLINGHAM;0-8436-1072-7
376762;1;EDUNLPAM;978-987-860-605-7
376866;1;IMAGO MUNDI;9789507933264
376971;1;NUEVA EDITORIAL UNIVERSITARIA;978-987-733-173-8
376979;1;LETRAS DEL SUR;9789874441065
376981;1;UNPA;978-987-3714-54-2
377111;1;FACULTAD DE FILOSOFÍA Y LETRAS, UNIVERSIDAD DE BUENOS AIRES;978-987-4923-47-9
377112;1;INSTITUTO DE ARTES AUDIOVISUALES DE MISIONES (IAAVIM) EDICIONES;978-987-46568-2-7
377208;45;SPRINGER NATURE;978-3-030-11461-9
377298;1;CCC EDITORIAL EDUCANDO;978-950-807-046-3
377299;1;PROHISTORIA;9789876915311
377483;1;MIÑO Y DÁVILA;978-84-17133-16-0
377756;1;EUDEBA;0-0000-0000-0
377762;1;ERREPAR;978-987-01-2331-6
378103;1;SECRETARIA DE INVESTIGACIÓN Y POSGRADO DE LA FACULTAD DE AGRONOMIA, UNIVERSIDAD NACIONAL DE LA PAMPA;978-987-86-0606-4
378108;1;UCCUYO;978-987-86-0784-9
378111;1;BDIGITAL;978-987-3835-17-9
378115;1;AAR - BDIGITAL UNCUYO;978-987-86-0819-8
378116;1;AAR - BDIGITAL UNCUYO;978-987-86-0818-1
378397;1;GRUPO ARGENTINIDAD;978-987-4191-47-2
378562;35;SÍLEX UNIVERSIDAD;978-84-7737-990-4
378563;1;PIEBA;978-987-86-0792-4
378567;82;CAMBRIDGE UNIVERSITY PRESS;9781108474139
378568;1;UCCUYO;978-987-86-0837-2
378569;1;UNR EDITORA;978-987-702-342-8
378867;1;UNIVERSIDAD NACIONAL DE AVELLANEDA;978-987-29292-3-7
378869;1;SOCIEDAD ARGENTINA PARA EL ESTUDIO DE MAMIFEROS (SAREM);1-1111-1111-1
378982;1;DISEÑO;9781643600543
379124;31;OMNISCRIPTUM;978-3-659-08987-9
379126;3;PUCRS EDITORA;9788599738207
379229;82;PALGRAVE MACMILLAN;978-3-030-23624-3
379234;1;EDIUC;978-987-46441-4-5
379235;1;CAUQUÉN;978-987-1624-09-6
379352;1;EDUNPAZ;978-987-4110-25-1
379479;1;EDUTECNE;9789874998149
379480;1;EDIFARMA;978-987-46969-2-2
379676;1;FOUNNE;978-987-3619-34-2
379677;1;IMAGO;978-950-793-330-1
379678;35;CPINZARI;978-620-0-02709-2
379679;1;AUTORES DE ARGENTINA;978-987-761-940-9
379680;1;DIDOT DERECHO;978-987-3620-50-8
379745;1;CONSEJO FEDERAL DE INVERSIONES;978-987-510-208-8
379796;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-629-1
379799;5;VENTANA ABIERTA;9568815406
379800;11;MINCI;978-980-227-355-3
379801;3;EXPRESSAO POPULAR - PERCEU ABRAMO;9788577433070
379911;1;IRRIGACIÓN EDITA;978-987-23642-5-0
379913;35;UNIVERSIDAD DE SEVILLA;978-84-472-2830-0
379914;1;UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1672-3
379919;1;EDITORIAL DE LA MUNICIPALIDAD DE CÓRDOBA. SECRETARÍA DE CULTURA DE CÓRDOBA. DIRECCIÓN DE PATRIMONIO CULTURAL.;978-987-9129-79-1
379920;1;UCCUYO;978-987-86-0920-1
379923;1;EDICIONES DE LA UTOPÍA;978-987-26355-5-8
380141;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-620-0-02919-5
380142;7;TERRACOTA;978-607-713-030-7
380144;1;EDITADO POR EL AUTOR;978-987-05-5793-7
380145;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-620-0-02214-1
380148;1;UNIVERSIDAD CATÓLICA DE SANTA FE;978950-844-082-2
380149;1;UNIVERSIDAD CATÓLICA DE SANTA FE;978987-23276-6-8
380298;1;ARTE GRAFICO EDITORIAL ARGENTINO;978-987-07-2863-4
380301;1;EDITORIAL JUSBAIRES;9789877680546
380302;1;JUSBAIRES;978-987-768-061-4
380306;436;EDITORIAL ACADEMICA ESPAÑOLA;978-620-0-02520-3
380575;1;AAR - BDIGITAL UNCUYO;978-987-86-1015-3
380594;1;STELLA . GRUPO EDITORIAL PARMENIA;9789874169334
380713;1;LA REFORMA;978-987-1914-44-9
380715;1;LA REFORML;978-987-1914-31-9
380718;82;PALGRAVE;9783030105938
380772;1;UNGS;978-987-630-439-9
380773;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-987-630-440-5
380776;1;AUTORES DE ARGENTINA;9789878705897
380874;1;UCCUYO;978-987-86-0987-4
380876;1;OBSERVATORIO TÉCNICO CIENTÍFICO FAUD UNMDP;978-987-544-857-5
380877;1;JDP;978-987-3896-51-4
380878;21;SPRINGER;978-3030187101
380997;7;UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ;978-607-8645-08-4
380999;1;BIBLOS;978-987-691-559-5
381112;1;EDICIONES INTA;978-987-521-997-7
381117;1;ED. DEL SIGNO, BUENOS AIRES;978-987-000-0
381195;1;IAPCS - UNVM;978-987-4993-05-2
381198;1;KATZEN;0-8436-1072-7
381296;82;INTECHOPEN;978-1-78984-519-8
381297;1;CENTRO DE PUBLICACIONES FCPYS UNCUYO;978-987-46515-2-5
381418;1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-544-898-8
381419;1;CONTEXTO - HUM;978-987-730-431-2
