producto_id;tipo_parte_libro_id;pais_edicion_id;editorial;isbn;titulo_libro;pagina_inicial;pagina_final
140054;1;21;NOVA PUBLISHERS;978-1-61209-794-7;PSYCHOLOGY OF EMPATHY;149;171
140107;1;1;WETLANDS INTERNATIONAL ARGENTINA/ MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE;000-000-000-0;Inventario de Humedales de Argentina: una herramienta para la implementación de la Convención de Ramsar;;
140108;1;1;WETLANDS INTERNATIONAL ARGENTINA / MINISTERIO DE MEDIO AMBIENTE;000-000-000-0;Inventario de Humedales de Argentina: una herramienta para la implementación de la Convención de Ramsar;;
140221;1;82;BRITISH ARCHAEOLOGICAL REPORTS;9781905739141;Darwin´s Legacy, the Status of Evolutionary Archaeology in Argentina;33;48
140223;1;82;BRITISH ARCHAEOLOGICAL REPORTS;9781905739141;Darwin´s Legacy, the Status of Evolutionary Archaeology in Argentina;7;16
140285;1;21;UNIVERSITY OF CHICAGO PRESS;9780226907321;The History of cartography (volume 5, Editor Roger Kain);;
140304;1;21;SPRINGER SINGAPORE;978-9-811003-10-3;Dimensions in Globalisation and Education;71;81
140353;1;1;UNIVERSIDAD NACIONAL DE SAN JUAN;978-987-33-4950-8;San Juan Ambiental;;
140354;1;1;EDITORIAL UNIVERSIDAD NACIONAL DE SAN JUAN;978-987-33-4950-8;San Juan Ambiental;1;5
140395;1;21;IMPERIAL COLLEGE PRESS;9781783267224;Smart Pharmaceutical Nanocarriers;1;1000
140509;1;1;LABORATORIO DE GEOARQUEOLOGÍA;978-987-42-0568-1;Geoarqueologia de los valles calchaquies;121;144
140526;1;82;BRITISH ARCHAEOLOGICAL REPORTS (BAR) INTERNATIONAL SERIES;9781407314815;Vessels Explored: Applying Archaeometry to South American Ceramics and their Production.;15;22
140546;1;1;UNR EDITORA;978-987-702-187-5;IX Jornadas de Ciencia y Tecnología;202;209
140646;1;1;EUDEM;978-987-1921-57-7;¿Quién dirige la batuta? Funciones Ejecutivas: herramientas para la regulación de la mente, la emoción y la acción;151;162
140647;1;21;NOVA SCIENCE PUBLISHERS INC.;978-1-63483-412-4;Food Microbiology: Fundamentals, Challenges and Health Implications;1;24
140653;1;82;ARCHAEOPRESS PUBLISHING LTD;978-1-78491-429-5;Paleoart and Materiality. The Scientific Study of Rock Art;1;13
140668;1;21;PALGRAVE MACMILLAN;978-1-137-49522-8;Latin American Documentary in the New Millennium;79;95
140672;1;1;BRUJAS;111-111-111-1;Representación en Ciencia y en Arte Vol. V;;
140679;1;37;L'HARMATTAN;978-2-343-11106-3;La construction de l'identité des leaders dans les discours politiques contemporains;29;42
140680;1;7;CRIM - UNAM;978-607-02-7590-6;Jóvenes en movimiento en el mundo globalizado;267;298
140684;1;21;JAMES WATSON, ROUTLEDGE EE UU;978 1 138 01761 0;GLOBAL MENTAL HEALTH NURSING;407;419
140695;1;81;ELSEVIER SCIENCE;9780323428842;Surface Chemistry of Nanobiomaterials: Applications of Nanobiomaterials;;
140698;1;31;SPRINGER-VERLAG;978-3-662-48004-5;Copahue volcano: The smoking mountain between Argentina and Chile;49;60
140703;1;21;WILEY SCRIVENER PUBLISHING;978-1-119-041184;SMART MATERIALS FOR WASTE WATER APPLICATION;47;86
140707;1;31;SPRINGER VERLAG;978-3-662-45179-3;Hydrocarbon and Lipid Microbiology Protocols;121;139
140708;1;570;SPRINGER INDIA;978-81-322-2647-5;Microbial Inoculants in Sustainable Agricultural Productivity Vol- I- Research Perspectives;161;179
140711;1;45;SPRINGER INTERNATIONAL PUBLISHING;978-3-319-24107-4;Silvopastoral Systems in Southern South America. Advances in Agroforestry;63;87
140726;1;21;WILEY-SCRIVENER;978-1-118-99830-4;Advanced Materials Series;322;365
140744;1;1;NUEVA EDITORIAL UNIVERSITARIA;978-987-733-023-6;Tecnologías digitales para el aprendizaje en la Universidad Nacional de San Luis;13;17
140746;1;1;NUEVA EDITORIAL UNIVERSITARIA - UNIVERSIDAD NACIONAL DE SAN LUIS;978-987-733-023-6;Tecnologias digitales para el aprendizaje en la Universidad Nacional de San Luis;120;124
140748;1;31;SPRINGER;978-3-319-28842-0;Indicators of Quality of Life in Latin America;219;233
140749;1;31;DE GRUYTER;978-3-11-031350-5;Manuel des langues de spécialité;121;146
140767;1;39;ELSEVIER;978-3-319-24107-4;Silvopastoral Systems in Southern South America;89;115
140773;1;1;EUDEM;978-987-1921-57-7;¿Quién dirige la batuta? Funciones Ejecutivas: herramientas para la regulación de la mente, la emoción y la acción.;103;118
140775;1;1;JUNTA DE GEOGRAFÍA DE LA PROVINCIA DE CORRIENTES;978-987-42-0648-0;III Libro de la Junta de Geografía de la Provincia de Corrientes;43;50
140776;1;1;ALAB;978-987-33-9562-8;Introducción a la Antropología Biológica;322;359
140781;1;3;CONSEQUÊNCIA EDITORA;9788569437116;ARGENTINA E BRASIL: Territórios em redefinição.;159;179
140785;1;515;INTECH EUROPE;978-953-51-4730-5;Microporous and Mesoporous Materials;51;85
140791;1;1;AKAL;978-987-45444-6-9;Las rupturas del 68 en el cine de América Latina;7;61
140792;1;1;INCA EDITORIAL;978-987-33-49508;San Juan Ambiental;1;483
140794;1;45;SPRINGER INTERNATIONAL PUBLISHING;978-3-319-20963-0;Trends and Challenges in Science and Higher Education. Building Capacity in Latin America.;263;285
140796;1;31;SPRINGER-VERLAG BERLIN HEIDELBERG;978-3-662-48004-5;Copahue volcano;61;77
140797;1;39;SPRINGER;978-3-319-39998-0;Marine Isotope Stage 3 in Southern South America 60 ka B.P.-30 ka B.P.;227;248
140803;1;31;SPRINGER;978-3-319-23059-7;Growth of the Southern Andes;1;7
140811;1;31;SPRINGER-VERLAG BERLIN HEIDELBERG;978-3-662-48004-5;Copahue volcano;3;22
140815;1;45;SPRINGER INTERNATIONAL PUBLISHING;978-3-319-23059-7;Growth of the Southern Andes;133;146
140818;1;9;FONDO EDITORIAL PUCP/IFEA;978-2-262-04936-2;Cuzco 1814;135;155
140819;1;10;UNIVERSIDAD DE LA REPÚBLICA;978-9974-0-1308-7;El teatro fuera de los teatros. Reflexiones críticas desde el archipiélago teatral;87;104
140821;1;1;INSTITUTO DE INVESTIGACIONES GINO GERMANI-FSOC;978-950-29-1546-3;La subjetividad antidemocrática. Elementos para la crítica de las ideologías contemporáneas;53;70
140825;1;82;ELSEVIER;978-0-08-100596-5;Reference Module in Food Science;;
140828;1;31;SPRINGER;978-3-642-19268-5;The Suquía River Basin (Córdoba, Argentina): Integrated Study on its Hydrology, Pollution, Effects on Native Biota and Models to Evaluate Changes in Water Quality,;1;35
140832;1;1;SPRINGER;978-3-319-39998-0;Marine Isotope Stage 3 in Southern South America, 60 Ka B.P, -30 Ka B.P.;320;352
140835;1;21;CRC PRESS;9781482230734;Handbook of Photosynthesis, 3rd Edition;509;535
140844;1;1;EUDEM;978-987-1921-57-7;¿Quién dirige la batuta? Funciones Ejecutivas: herramientas para la regulación de la mente, la emoción y la acción.;59;84
140848;1;1;ESPACIO;978-950-802-346-9;POLÍTICAS SOCIO-SANITARIAS Y ALTERNATIVAS TERAPÉUTICAS. INTERSECCIONES BAJO LA LUPA;25;42
140849;1;2;PLURAL EDITORES;978-99954-1-692-8;Entre la vertiente tropical y los valles Sociedades regionales e interacción prehispánicas en los Andes centro-sur;283;300
140860;1;1;COLECCIÓN APERTURAS, EDITORIAL UNIVERSIDAD DE RÍO NEGRO;978-987-3667-24-4;Memorias en lucha. Recuerdos y silencios en contextos de subordinación y alteridad;13;50
140863;1;1;EUDEM;978-987-1921-57-7;¿Quién dirige la batuta? : funciones ejecutivas : herramientas para la regulación de la mente, la emoción y la acción;164;176
140864;1;1;MOGLIA EDICIONES;978-987-619-261-3;XI Jornadas de comunicaciones científicas y tecnológicas de la Facultad de Derecho, Ciencias Sociales y Políticas-UNNE;118;118
140868;1;10;SCEAM- UDELAR Y COMITÉ ACADÉMICO PROCOAS-AUGM;978-9974-0-1386-5;Perspectivas y prospectivas de la Economía Social y Solidaria: re-pensando el ?Desarrollo? - Memorias del XI Seminario Internacional Procoas-AUGM;100;106
140872;1;31;DE GRUYTER;978-3-11-044403-2;Plato s Styles and Characters;251;260
140873;1;82;ELSEVIER;978-0-12-800723-5;Antimicrobial food packaging;269;280
140875;1;82;CAMBRIDGE UNIVERSITY PRESS;978-0521184151;Hodges' Frontotemporal Dementia;106;124
140876;1;1;CAROLINA ISABEL LLAVALLOL. - 1A ED . - CIUDAD AUTÓNOMA DE BUENOS AIRES : MINISTERIO DE AGROINDUSTRIA. UNIDAD PARA EL CAMBIO RURAL -UCAR, 2016.;978-987-1873-41-8;INVESTIGACIÓN FORESTAL 2011 . 2015. Los Proyectos de Investigación Aplicada;319;324
140877;1;21;ELSEVIER;9780444636058;The quality of Air;321;342
140880;1;1;MINISTERIO DE AGROINDUSTRIA. UNIDAD PARA EL CAMBIO RURAL, UCAR.;978-987-1873-40-1;DOMESTICACIÓN Y MEJORAMIENTO DE ESPECIES FORESTALES;48;85
140882;1;1;MINISTERIO DE AGROINDUSTRIA. UCAR;978-987-1873-40-1;Domesticación y Mejoramiento de Especies Forestales;47;84
140889;1;3;EDUFRN;978-85-425-0633-4;PSICOLOGIA EM SAÚDE NO CONTEXTO DO MERCOSUL;156;175
140898;1;1;NUEVA EDITORIAL UNIVERSITARIA - NEU;978-987-733-041-0;Innovación en las prácticas de la Enseñanza en la Universidad. El Taller como dispositivo de análisis;25;37
140907;1;45;SPRINGER;978-3-319-23060-3;Growth of the Sothern Andes;108;169
140908;1;31;SPRINGER;9788132226451;Microbial Inoculants in Sustainable Agricultural Productivity Vol- I- Research Perspectives;161;180
140909;1;1;MINISTERIO DE AGROINDUSTRIA-UCAR;978-987-1873-40-1;Investigación Forestal 2011-2015. Los Proyectos de Investigación Aplicada.;182;185
140910;1;31;SPRINGER;978 3 319 42799 7;Biology and Biotechnology of Patagonian Microorganisms;296;327
140911;1;4;UNIVERSIDAD DE EXTERNADO DE COLOMBIA;978-958-772-479-0;Cambio climático: Lecciones de y para Ciudades de América Latina;327;365
140912;1;15;UNIVERSIDAD DE SAN CARLOS DE GUATEMALA CIUDAD UNIVERSITARIA;978-9929-8141-5-8;AVANCES Y PERSPECTIVAS EN  BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS;10;19
140913;1;15;UNIVERSIDAD DE SAN CARLOS DE GUATEMALA CIUDAD UNIVERSITARIA;978-9929-8141-5-8;AVANCES Y PERSPECTIVAS EN  BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS;67;83
140914;1;1;BIOLOGÍA ACUÁTICA;9789874209252;Ecología y manejo de ecosistemas acuáticos pampeanos;39;52
140915;1;1;FACULTAD DE FILOSOFÍA Y LETRAS DE LA UNIVERSIDAD NACIONAL DE CUYO;9789507742965;Mendoza y su arte en la década de los 60 : los artistas;;
140916;1;1;FACULTAD DE FILOSOFÍA Y LETRAS DE LA UNIVERSIDAD NACIONAL DE CUYO;9789507742934;Mendoza y su arte en la década de los 60 : los artistas;;
140917;1;1;MAGENTA;978-987-42-1043-2;La  Estomatologia-Medicina Oral en la Docencia;44;50
140918;1;1;LETRA VIVA;978-950-649-668-5;Políticas de la Subjetividad. Diferentes Lecturas;223;232
140919;1;82;CABI;978 1 78064 663 3;Strawberry: Growth, Development and Diseases;53;70
140920;1;41;ELSEVIER;9780323442480;Multifunctional polymeric nanocomposites based on cellulosic nanoreinforcements;39;59
140921;1;1;RED UNCI;978-987-4127-00-6;Computer Science and Technology Series - XXI Argentine Congress of Computer Science - Selected Papers;77;90
140922;1;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-3706-76-9;Bimodalidad articulación y convergencia en la educación superior;71;99
140923;1;1;TESEO;978-987-723-088-8;Psicoanálisis y Educación: Un diálogo de encuentros y desencuentros. La problemática de la violencia en las escuelas;47;59
140924;1;5;USACH;978-956-303-309-0;Terapias Ocupacionales desde el Sur. Derechos humanos, ciudadanía y participación;267;283
140925;1;1;UVQ;978-987-3706-57-8;Trayectorias reales en tiempos virtuales. Estudiantes y docentes universitarios en entornos virtuales desde una mirada inclusiva;39;54
140926;1;21;SPRINGER NATURE;978-3-319-45864-9;The Biochemistry of Oxidative Stress;391;408
140927;1;1;EDUNAM;978-950-579-400-3;Dinámica agraria y políticas públicas: desigualdades sociales y regionales;179;192
140928;1;1;A CARGO DE LOS AUTORES;978-987-42-2799-7;Imágenes rupestres: lugares y regiones;247;254
140929;1;1;SPRINGER INTERNATIONAL PUBLISHING;978-3-319-42799-7;Biology and Biotechnology of Patagonian Microorganisms;31;42
140930;1;-1;UNR EDITORA;978-987-702-167-7;Cartografías del territorio. De la crónica extensionista a la reflexión integral de la universidad;11;318
140931;1;1;BIBLOS;978-987-691-511-3;Dialogo entre Argentina, Brasil y Uruguay. Sujetos, Polticas y Organizaciones en Educación;31;50
140932;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE LA PLATA (EDULP);978-950-34-1381-4;Manual de reproducción de animales de producción y compañía;592;606
140933;1;1;ORIENTACIÓN GRÁFICA EDITORA;978-987-1922-15-4;Modelización económica en el sector agropecuario VI;161;182
140934;1;21;ELSEVIER;978-0-444-62710-0;Scallops Biology, Ecology, Aquaculture and Fisheries;1019;1047
140935;1;82;ACADEMICS PRESS -ELSEVIER;978-0-12-420196-5;Medical and Health Genomics. Metabolomics: Concept, Methods and Applications;89;100
140936;1;1;EUDEBA;978-950-23-2568-2;150 años de historia de Exactas;336;382
140937;1;1;UNGS- UNIVERSIDAD DE GRAL SARMIENTO;978-987-630-228-9;Participación, políticas públicas y territorio Aportes para la construcción de una perspectiva integral;53;72
140938;1;82;ARCHAEOPRESS ARCHAELOGY;978-1-78491-287-1;Water as a Morphogen in Landscapes. Proccedings of the XVII UISPP World Congress;95;104
140939;1;7;CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA;978-607-7763-215;"Ciudades Inteligentes en Iberoamérica; Ejemplos de Iniciativas desde el sector privado, la Sociedad Civil, el Gobierno y la Academia";251;276
140940;1;21;CRC PRESS TAYLOR & FRANCIS GROUP;978-1-4987-0036-8;Molecular Detection of Animal Viral Pathogens;269;277
140941;1;1;UNL;9789876579599;Hacia una Clínica de Suelos:mirando con ojos de planta;201;226
140943;1;21;UNIVERSITY OF NEW MEXICO PRESS;978-0-8263-5702-1;The Archaeology of Andean Pastoralism;139;157
140944;1;21;NOVA SCIENCE PUBLISHER;978-1-6348-4395-9;Salvia hispanica L. Properties, Applications and Health;47;66
140945;1;82;EDWARD ELGAR;978-1785364754;The Financialization Response to Economic Disequilibria: European and Latin American Experiences;7;34
140946;1;21;SPRINGER NEW YORK;9783319407111;GASOTRANSMITTERS IN PLANTS: THE RISE OF A NEW PARADIGM IN CELL SIGNALLING;;
140947;1;1;EDITORIAL DE LA UNC;978-987-707-047-7;Los medios sin fines de lucro entre la Ley Audiovisual y los decretos. Estrategias, desafíos y debates en el escenario 2009-2015;165;180
140948;1;1;LA IMPRENTA DIGITAL SRL;9789874202994;Territorios, fiestas y paisajes peregrinos;115;131
140949;1;31;SPRINGER;978-3-319-40762-3;Glial Cells in Health and Disease of the CNS;;
140950;1;1;UNIVERSIDAD NACIONAL DE LA PATAGONIA AUSTRAL;9789873714313;La universidad y el desafío de construir sociedades inclusivas : debates y propuestas sobre modelos universitarios desde una perspectiva comparativa;68;91
140951;1;1;TESEO;978-987-723-095-6;Teoría política: perspectivas actuales en Argentina;245;262
140952;1;1;UNR;9789874055040;I Reunión Transdisciplinaria en Ciencias Agropecuarias 2016;203;204
140953;1;1;CORREGIDOR;9789500531283;El vuelo del tigre;7;35
140954;1;5;USACH;978-956-303-309-0;Terapias Ocupacionales desde el Sur. Derechos humanos, ciudadanía y participación.;113;127
140955;1;21;ARS PATAGONIA;9781539985457;Aproximaciones a la Forma Investigacion experimentacion docencia en las carreras proyectuales;55;64
140956;1;1;UGERMAN EDITOR;978-987-9468-51-7;La comunicación en el turismo;161;198
140957;1;1;HAMMURABI;9789507417993;El Código Civil y Comercial y su incidencia en el Derecho Penal;53;68
140958;1;3;LETRAS LAVADAS;978-989-735-120-4;(Re)Pensar as pessoas idosas no século XXI;71;92
140959;1;1;EDULP-EDITORIAL DE LA UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1381-4;Manual de reproducción de animales de producción y compañia;660;670
140960;1;21;NOVA SCIENCE PUBLISHERS . NEW YORK;978-1-53610-010-5;XANTHAN GUM APPLICATIONS AND RESEARCH STUDIES.;97;130
140961;1;1;EDITORIAL MÉDICA PANAMERICANA;9789500606806;Histología y embriología humanas;399;422
140962;1;1;EDICIONES UNGS;9789876302289;Participación, políticas púbolicas y territorio;73;118
140963;1;1;LENGUAJE CLARO;9789873764028;Tecnologías para Incluir;251;288
140964;1;21;PALGRAVE MACMILLAN US;9781137486615;Latin America after the Financial Crisis: Economic Ramifications from Heterodox Perspectives;33;58
140965;1;4;CENTRO EDITORIAL UNIMINUTO;9789587631968;Innovación Social en Latinoamérica;145;162
140966;1;3;EDITORA CRV;978-85-444-0878-0;Política, Cultura e Sociedade na América Latina: estudos interdisciplinares e comparativos, Vol.3;37;64
140967;1;1;INSTITUTO DE INVESTIGACIONES EN BIODIVERSIDAD Y BIOTECNOLOGÍA;978-987-544-721-9;Investigaciones sobre mosquitos de la Argentina;223;232
140968;1;1;INSTITUTO DE INVESTIGACIONES EN BIODIVERSIDAD Y BIOTECNOLOGÍA;978-987-544-721-9;Investigaciones sobre mosquitos de la Argentina;302;315
140969;1;1;EDICIONES INTA;9789875217522;Memoria técnica: Investigaciones en plantas aromáticas y medicinales;6;112
140970;1;1;INSTITUTO MULTIDISCIPLINARIO DE BIOLOGIA VEGETAL (CONICET-UNC;9789874595751;Flora Argentina;53;77
140971;1;21;SPRINGER;978-3-319-23059-7;Growth of the Southern Andes;201;240
140972;1;1;EDITORIAL DE LA UNER;978-9-506983-79-6;International Conference on Food Innovation. FoodInnova 2014;149;158
140973;1;1;SOCIEDAD ARGENTINA DE ANTROPOLOGÍA;978-987-1280-31-5;La Historia a través de las cosas;23;30
140974;1;21;NOVA SCIENCE PUBLISHER'S;9781634858878;Bioglass : properties, functions and applications;37;54
140975;1;1;ERREPAR SA;978-987-01-1914-2;PROFESIONAL & EMPRESARIA;1145;1154
140976;1;1;EFA;9789-873738098;BASES Y HERRAMIENTAS PARA EL MANEJO DE MALEZAS.;91;139
140977;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE LA PLATA (EDULP);978-9-503413-81-4;Manual de reproducción de animales de producción y compañía;561;572
140978;1;1;INIDEP;978-987-1443-11-6;El mar argentino y sus recursos pesqueros Tomo 6;161;182
140979;1;-1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;9789875447240;Vinculación Tecnológica. De la Universidad al medio socio-productivo;33;40
140980;1;1;CONTINENTE;978-950-754-581-8;Macri lo Hizo;51;64
140981;1;-1;DIDOT;9789873620249;La privación de libertad;315;340
140982;1;-1;UNIRIO;978-987-688-193-7;Nuevos espacios de Intervención, Nuevos desafíos;7;281
140983;1;-1;UNIRIO;978-987-688-193-7;Nuevos espacios de Intervención, Nuevos desafíos;7;281
140984;1;-1;SPRINGER;9781493927425;Funtional Genomics. Protocol Series. Methods in Molecular Biology;1;10
140985;1;-1;UNIVERSIDAD DE EXTERNADO DE COLOMBIA;978-958-772-479-0;Cambio climático: Lecciones de y para Ciudades de América Latina;327;368
140986;1;43;ARGUMENTUN;978-972-8479-96-1;Arquitectura de Tierra en América Latina;65;68
140987;1;1;EDULP;978-950-34-1381-4;Manual de Reproducción de Animales de Producción y Compañía.;122;143
140988;1;1;EDITORIAL BRUJAS;978987-591-746-0;Representación en Ciencia y Arte.;160;171
141025;1;1;UNIVERSIDAD NACIONAL DE SAN JUAN;978-987-33-4950-8;San Juan Ambiental;199;213
141028;1;82;ACADEMIC PRESS;9780124166417;Essential Oils in Food Preservation, Flavour and Safety;689;695
141036;1;1;UNIVERSIDAD NACIONAL DEL CENTRO;978-950-658-4016;Diálogos extensionistas en el Mercosur: conferencias y debates de las V Jornadas de Extensión del Mercosur;86;100
141037;1;1;FHUMYAR-UNR Y FONCYT;978-98742-2799-7;Imágenes rupestres: lugares y regiones;547;555
141072;1;1;LABORATORIO DE GEOARQUEOLOGÍA;978-987-42-0568-1;Geoarqueología de los Valles Calchaquíes;3;22
141073;1;3;EMBRAPA;978-85-60064-67-0;Producao Animal e Recursos Hidricos;33;43
141074;1;45;SPRINGER INTERNATIONAL PUBLISHING;9783319427997;Biology and Biotechnology of Patagonian Microorganisms;;
141075;1;21;WILEY BLACKWELL;9781118867761;Plant Pathogen Resistance Biotechnology;273;283
141108;1;1;UNR EDITORA;978-987-702-123-3;Divulgación de la producción científica y tecnológica de la UNR;195;201
141112;1;1;MIÑO Y DÁVILA;978-84-16467-13-6;Trazos de escuela Un abordaje etnográfico en educación secundaria obligatoria;53;83
141114;1;82;SPRINGER;9783319427997;Biology and Biotechnology of Patagonian Microorganisms;57;89
141142;1;515;INTECH;978-953-51-4584-4;Milk Protein;241;263
141176;1;1;PROHISTORIA;978-987-3864-37-7;Altos Hornos Zapla. Historias en torno al primer centro siderúrgico integral de Argentina;17;37
141177;1;1;UNR EDITORA;978-987-702-187-5;Ciencia y Tecnología;97;103
141205;1;54;UNIVERSIDAD MARIE CURIE-SKLODOWSKA;978-83-7784-589-9;"Przeobra&#380;enia geopolityczne i nowe zagro&#380;enia w Ameryce &#321;aci&#324;skiej = transformaciones geopoliticas y nuevas amenazas en America Latina";411;432
141212;1;21;NOVA SCIENCE PUBLISHERS, INC;9781634853712;Asbestos: Risk Assessment, Health Implications and Impacts on the Environment;1;32
141213;1;35;LABORATORI DE FONÈTICA UNIVERSITAT DE BARCELONA;978-84-608-9830-6;53 reflexiones sobre aspectos de la fonética y otros temas de lingüística;209;219
141214;1;-1;NUEVA EDITORIAL UNIVERSITARIA;978-987-733-0410;Innovación en las Prácticas de la Enseñanza en la Universidad. El Taller como dispositivo de análisis;61;78
141215;1;1;MIRIA BASCHINI Y CARLOS SORIA (EDS.);978-987-42-2913-7;Laguna Mar Chiquita, Córdoba, Argentina: Un mar de salud en la llanura;9;32
141258;1;3;IBIES EDITORA;9788579540844;Caçadores de Neuromitos: Desvendando os mistérios do nosso cérebro;80;94
141259;1;1;UNIVERSIDAD NACIONAL DE MORENO;978-987-3700-36-1;Pasajes y Paisajes. Reflexiones sobre la práctica científica.;119;141
141260;1;1;EDULP;978-950-34-1381-4;Manual de Reproducción de Animales de Producción y Compañía.;389;397
141298;1;1;UNIRIO;978-987-688-191-3;¿Qué investigamos en la Facultad de Ciencias Humanas: Actas de las Jornadas de Investigación de la FCH- 2015?;575;586
141299;1;1;CENTRO DE ESTUDIOS E INVESTIGACIONES LABORALES, CONSEJO NACIONAL DE INVESTIGACIONES CIENTÍFICAS Y TÉCNICAS;978-987-46124-1-0;Resistencias sociales y formaciones sindicales en Argentina y Francia;86;108
141336;1;1;UNIVERSIDAD NACIONAL DE RÍO NEGRO;978-987-3667-24-4;Memorias en lucha: recuerdos y silencios en contextos de subordinación y alteridad;141;162
141341;1;1;GEDISA EDITORIAL;978-84-16572-39-7;Pensar las TIC desde la ciencia cognitiva y la neurociencia;121;145
141377;1;82;CAMBRIDGE UNIVERSITY PRESS;1107085322;The Cambridge History of Latin American Women's Literature;102;116
141380;1;1;MIÑO Y DÁVILA;978-84-16467-20-4;La Invención social de la iglesia en la Edad Media;228;243
141381;1;7;PLAZA Y VALDEZ;9786074029123;Ecologia quimica y alelopatia: avances y perspectivas;;
141410;1;1;BIBLOS;978-987-691-511-3;Dialogo entre Argentina, Brasil y Uruguay. Sujetos, Polticas y Organizaciones en Educación;51;65
141411;1;1;EDITORIAL CIENTÍFICA UNIVERSITARIA;9789876612241;Hidrogeología Regional;142;149
141412;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE LA PLATA (EDULP);9789503413814;Manual de Reproducción de Animales de Producción y Compañía;289;313
141452;1;1;SERIE LIBROS DEL AULA, EDITORIAL DE LA FFYL, UNCUYO;978-950-774-278-1;Historia: de la reflexión a la práctica. Manual para ingresantes a la carrera de Historia.;77;98
141453;1;5;USACH;978-956-303-309-0;Terapias Ocupacionales desde el Sur. Derechos humanos, ciudadanía y participación;97;111
141454;1;21;SPRINGER INTERNATIONAL PUBLISHING;978-3-319-45865-6;Biochemistry  of  Oxidative  Stress.  Physiopathology  and  Clinical  Aspects.;177;191
141455;1;-1;EUDEBA;9789502326498;Patrimonio y Conflictos Urbanos;113;134
141456;1;1;EDULP;978-950-34-1381-4;Manual de Reproducción de Animales de producción y compañía.;20;674
143153;1;31;VERVUERT VERLAG;978-3-95487-428-6;1810-1910-2010. Independencias dependientes;123;134
145071;1;3;EDIFURB / EDITORA NOVA HARMONIA;978-858-937-996-0;Enciclopédia latino-americana de direitos humanos;1;11
145677;1;1;EFA;978-987-29338-9-0;Edafología, bases y aplicaciones ambientales argentinas;37;56
145679;1;1;EFA;978-987-29338-9-0;Edafología, bases y aplicaciones ambientales argentinas;549;573
149472;1;1;EDUNER;978-950-698-381-9;Tecnicatura en Control Bromatológico Subtítulo Módulo4;61;165
150588;1;35;RENACIMIENTO;978-1-873671-00-9;Diccionario bio-bibliográfico de los escritores, editoriales y revistas del exilio republicano español de 1939;286;287
150589;1;35;RENACIMIENTO;978-1-873671-00-9;Diccionario bio-bibliográfico de los escritores, editoriales y revistas del exilio republicano español de 1939;262;263
150590;1;35;RENACIMIENTO;978-1-873671-00-9;Diccionario bio-bibliográfico de los escritores, editoriales y revistas del exilio republicano español de 1939;302;303
