producto_id;tipo_parte_libro_id;pais_edicion_id;editorial;isbn;titulo_libro;pagina_inicial;pagina_final
188006;1;1;EDITORIAL: UNIVERSIDAD NACIONAL DE SAN MARTÍN Y MIÑO Y DÁVILA;978-84-16467-05-1;Recursos tecnológicos en la enseñanza de la Matemática. Reflexiones de docentes e investigadores;107;139
188119;1;5;EL CEIBO EDICIONES;9789562604260;La rueda mágica: ensayos sobre literatura y música;299;314
188180;1;82;WILEY;978-1119126461;Wireless Sensor Systems for Extreme Environments: Space, Underwater, Underground and Industrial;123;147
188195;1;1;UNSAM EDITA;978-987-1435-41-8;Los puentes y las puertas. Las fronteras de la política argentina a través de sus elites.;;
188215;1;7;PLAZA Y VALDÉZ;978-607-402-912-3;ECOLOGÍA QUÍMICA Y ALELOPATÍA: AVANCES Y PERSPECTIVAS?;;
188362;1;1;PORTACULTURAS;978-987-46692-2-3;Nuevas leyes civiles en Argentina: Psicoanálisis, ética y política;139;168
188374;1;1;UBA-UNICAMP;000-000000-0;La producción de  prácticas políticas colectivas. Etnografiando vínculos, lenguajes y temporalidades;1;22
188382;1;3;UNIVERSIDAD DE CAMPINAS;000-000000-0;La producción de prácticas políticas colectivas: estudios etnográficos en Argentina y Brasil;;
188819;1;3;MINISTRIO DO TRABALHO;978-85-68203-02-6;Migracoes e Trabalho;107;126
189231;1;31;MOHR SIEBECK;978-3-16-155626-5;Rechtsphilosophie und Grundrechtstheorie. Das System Robert Alexys;133;144
189663;1;1;INTA;978-987-521-809-3;Carta de suelos de la República Argentina departamento de Pirané, sector sur, provincia de Formosa;1;183
189849;1;35;UNIVERSIDAD CARLOS III;978-84-16829-15-6;Artificios pasados. Nociones del derecho medieval;209;244
189850;1;35;CARLOS III;978-84-16829-15-6;Artificios pasados. Nociones del derecho medieval;11;17
189967;1;7;EL COLEGIO DE MÉXICO, CEH;978-607-628-130-7;Pueblos en tiempos de guerra. La formación de la nación en México, Argentina y Brasil (1800-1920);51;80
190149;1;3;MEMNON;978-85-7954-084-4;Caçadores de Neuromitos: o que você sabe sobre seu cérebro é verdade?;71;85
190155;1;1;EUDEBA;9789502327822;Tras la nación. Conjeturas y controversias sobre las literaturas nacionales y mundiales;7;63
190257;1;6;PONTIFICIA UNIVERSIDAD CATÓLICA DEL ECUADOR;978-9978-22-701-5;Colección Estudios de Antropología y Arqueología 2;23;41
190269;1;82;OXFORD UNIVERSITY PRESS;9780199686476;The Oxford Handbook of Zooarchaeology;;
190276;1;39;SPRINGER;978-3-319-57326-7;Zooarchaeology in the Neotropics: Environmental diversity and human-animal interactions;61;80
190384;1;1;PUBLICACIONES DE LA SOCIEDAD ARGENTINA DE ANTROPOLOGÍA;978-987-1280-32-2;Arqueología de la vertiente oriental Surandina : interacción macro-regional, materialidades, economía y ritualidad;359;381
190448;1;35;RENACIMIENTO;978-1-873671-00-9;El exilio teatral republicano de 1939 en Argentina, Uruguay, Chile y Paraguay;;
190449;1;35;RENACIMIENTO;978-1-873671-00-9;El exilio teatral republicano de 1939 en Argentina, Uruguay, Chile y Paraguay;;
190450;1;35;RENACIMIENTO;978-1-873671-00-9;El exilio teatral republicano de 1939 en Argentina, Uruguay, Chile y Paraguay;;
190451;1;35;RENACIMIENTO;978-1-873671-00-9;El exilio teatral republicano de 1939 en Argentina;;
190452;1;35;RENACIMIENTO;978-1-873671-00-9;El exilio teatral republicano de 1939 en Argentina;;
190453;1;35;AKAL;978-1-873671-00-9;Líneas de fuga: hacia otra historiografía de la cultura del exilio republicano español;;
190470;1;39;SPRINGER;978-956-9832-00-0;Zooarchaeology in the Neotropics: Environmental diversity and human-animal interactions;123;136
190471;1;39;SPRINGER;978-956-9832-00-0;Zooarchaeology in the Neotropics: Environmental diversity and human-animal interactions;177;188
190611;1;35;LAERTES;978-84-7584-991-1;Populismo, neopopulismo y posdemocracia;;
190735;1;86;THE CYC-NET PRESS;978-1-928212-28-7;Residential Child and Youth Care in a Developing World. European Perspectives 2.;44;61
190765;1;32;SPRINGER;978-3-319-57326-7;Zooarchaeology in the Neotropics: Environmental diversity and human-animal interactions;25;46
190774;1;1;CEAP-FACULTAD DE CIENCIAS SOCIALES, UNIVERSIDAD DE BUENOS AIRES;978-950-29-1589-0;Política Subnacional en Argentina. Enfoques y problemas;33;54
190815;1;1;UNIVERSIDAD DE VILLA MARÍA;9789876993456;El arte de pedir. Estudios antropológicos de súplicas y pobrezas;11;24
190824;1;3;LETRA E VOZ EDITORA;9788576361060;Com som. Sem som....Liberdades políticas, liberdades poéticas;195;214
191077;1;1;EUDEM;987 544 494 4;Vinculación Tecnológica;1;4
191132;1;35;ANTIGONA;978-84-15906-96-4;Justicia, aportaciones para el debate;95;116
191160;1;21;LEXINGTON BOOKS;9780739172896;Music, Dance, Affect and Emotions in Latin America;;
191299;1;35;GEDISA;978-84-16919-34-5;Diccionario histórico de usos conceptos y expresiones de la memoria colectiva;;
191333;1;1;EDITORIAL UNIVERSITARIA DE VILLA MARÍA;978-987-693-087-1;La cocina de la investigación;107;128
191334;1;3;CRV;978-85-444-1119-3;Pós-estruturalismo e Teoria do Discurso: A obra de Ernesto Laclau a partir de abordagens empíricas e teóricas;139;158
191335;1;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-452-5;Cuestión agraria y Agronegocios. Tensiones en torno a la imposición de un modelo concentrador;335;379
191336;1;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-452-5;Cuestión agraria y Agronegocios. Tensiones en torno a la imposición de un modelo concentrador;197;221
191337;1;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-452-5;Cuestión agraria y Agronegocios. Tensiones en torno a la imposición de un modelo concentrador;139;195
191344;1;7;QARTUPPI;978-607-96359-1-6;Estudios en Cognición Comparada;1;78
191351;1;82;COLLEGE PUBLICATIONS;111-111-111-1;Philosophical Logic and Philosophy of Logic in Latin America and Spain;;
191385;1;1;EDUNTREF;978-987-4151-22-3;Entre la academia y la crítica: la construcción discursiva y disciplinar de la historia del arte. Argentina-siglo XX;295;303
191454;1;1;XXX;000-000000-0;La producción de prácticas políticas colectivas: estudios etnográficos en Argentina y Brasil;;
191470;1;21;PALGRAVE MACMILLAN;978-1-873671-00-9;Malaise in Representation in Latin American Countries: Chile, Argentina, and Uruguay;257;280
191692;1;7;CORINTER/GEDISA;978-987-691-253-2;IMAGINACION Y CONOCIMIENTO. DE DESCARTES A FREUD.;55;71
191729;1;1;EDUNTREF;978-987-4151-22-3;Entre la academia y la crítica. La construcción discursiva y disciplinar de la Historia del arte. Argentina ? siglo XX;284;293
192171;1;1;OFICINA DE PUBLICACIONES DE LA UNGS;978-987-630-260-9;La vida social del mundo político. Investigaciones recientes en sociología política.;63;85
192604;1;1;EDITORIAL UNLAM;978-987-3806-95-7;MANUAL PARA EL CURSO DE INGRESO 2018;350;375
192657;1;1;ITACA EDICIONES;978-987-1104-92-5;Jorge Acha: una poética sudaca;1;10
192802;1;7;REGIONAL CENTER FOR LEARNING AND EVALUATION AND RESULTS - CENTRO DE INVESTIGACIÓN Y DOCENCIA ECONÓMICAS;978-6-07-9367-756;Panorama de los Sistemas Nacionales de Seguimiento y Evaluación de Programas y Políticas Públicas en América Latina.;31;70
192836;1;1;EUDEBA;978-950-23-2572-9;Temas de Filosofía de la Psicología;48;75
192892;1;1;COLECTIVO CRÍTICO DEL CENTRO DE TEORÍA Y CRÍTICA LITERARIA (UNLP);978-950-34-1139-1;Escritores y escritura en la prensa;;
192961;1;45;LIT VERLAG;978-3-643-90801-8;La cuestión del reconocimiento en América Latina.;203;215
193107;1;21;STUDIUM PRESS LLC;1-62699-091-3;Environmental Science and Engineering: Air and noise pollution;331;343
193364;1;1;LA MARCA EDITORA;978-950-889-281-2;Clic! Fotografía y Percepción;9;11
193365;1;1;LA MARCA EDITORA;978-950-889-280-5;Clic! Fotografía y Estética;13;15
193403;1;1;SIGMA;000-0-873671-00-0;Catálogo de Plantas Vasculares del Parque Nacional Mburucuyá;1;164
193452;1;1;EDITORIAL DE LA FACULTAD DE FILOSOFÍA Y LETRAS;978-987-4019-40-0;Filosofía y cultura popular;73;90
193453;1;1;EDUNTREF, UNIVERSIDAD NACIONAL DE TRES DE FEBRERO;978-987-4151-22-3;Entre la academia y la crítica. La construcción discursiva y disciplinar de la Historia del arte. Argentina ? siglo XX;267;273
193536;1;483;SPRINGER;978-981-10-5511-9;Metabolic Engineering for Bioactive Compounds: Strategies and Processes;113;140
193818;1;1;UNIVERSIDAD NACIONAL DE LA PLATA;3861430126;Rutas de la Lingüística;31;50
194660;1;3;XX;978-1-873671-00-9;Fisiología Tiroidea. Estudios moleculares en nódulos tiroideos;;
194668;1;1;FAHCE-EDULP;978-950-34-1524-5;Formas del pasado: conciencia histórica, historiografías, prácticas culturales, memorias;9;21
194727;1;21;CRC PRESS TAYLOR & FRANCIS GROUP;978-1-4987-3811-8;Fermented Foods of Latin American: From Traditional Knowledge to Innovative Applications;227;246
194753;1;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE LA PLATA;978-987-1985-35-7;Macroparásitos: Diversidad y Biología.;128;156
194782;1;21;ELSEVIER;978-0-12-804304-2;Nanotechnology in Food Industry (Multi-Volume SET I-X);221;250
194803;1;1;EDULP;978-950-34-1554-2;Filosofía de las ciencias. Hacia los cálidos valles de la epistemología.;86;103
194846;1;1;SOCIEDAD ARGENTINA PARA ESTUDIO DE LOS MAMÍFEROS SAREM;978-987-98497-7-4;Primatology in Argentina;3;8
194864;1;511;BENTHAM SCIENCE;978-1-68108-176-2;Advances in Physicochemical Properties of Biopolymers;633;720
194873;1;1;MAGNA;978-81-308-0472-9;En el libro: Hacia la construcción del desarrollo agropecuario y agroindustrial. Desde la FAyA al NOA 2.;;
194892;1;21;CRC PRESS, TAILOR & FRANCIS;9781498739054;Serotonin and Melatonin: Their Functional Role in Plants and Implications in Human Health;31;46
194923;1;31;SPRINGER;978-1-4939-7230-2;Functional Genomics;1;13
194992;1;7;UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO;978-970-32-4890-2;Experiencias, propuestas e iniciativas en la atención a personas mayores;113;125
195036;1;7;CENTRO DE ESTUDIOS DE ANTROPOLOGÍA DE LA MUJER;978-607-00-8765-3;Trabajo y Violencia. Perspectivas de Género;221;240
195083;1;39;ELSEVIER;9780081007914;Hybrid Polymer Composite Materials Volume 1: Structure and Chemistry;31;63
195109;1;45;SPRINGER INTERNATIONAL PUBLISHING AG;978-3-319-31421-1;Consequences of Microbial Interactions with Hydrocarbons, Oils, and Lipids: Production of Fuels and Chemicals;1;11
195118;1;31;SPRINGER;978-3-319-45156-5;Microbe-induced degradation of pesticides;191;212
195136;1;1;UNIVERSIDAD DE MAR DEL PLATA (EUDEM);978-987-1921-87-4;Morfología de Vertebrados: Conceptos, métodos y grupos de investigación en Argentina;229;258
195137;1;1;UNIVERSIDAD DE MAR DEL PLATA (EUDEM);978-987-1921-87-4;Morfología de Vertebrados: Conceptos, métodos y grupos de investigación en Argentina;197;228
195140;1;1;EDICIONES INTA;978-987-33-6520-1;CONSTITUYENDO PROSPECTIVA EN LOS TERRITORIOS Diálogos para la construcción social de futuros en el discurso, la estrategia y gestión institucional;;
195157;1;21;NOVA PUBLISHERS;978-1-53610-237-6;Chronic Liver Disease: From Molecular Biology to Therapy;125;150
195275;1;3;ACADEMIC PRESS- ELSEVIER INC;9780128094396;Starch-based Materials in Food Packaging;125;151
195291;1;21;CRC PRESS, TAYLOR & FRANCIS GROUP;9780521735902;Practical Guide to Sperm Analysis: Basic Andrology in Reproductive Medicine;;
195312;1;1;SOCIEDAD ARGENTINA PARA ESTUDIO DE LOS MAMÍFEROS SAREM;978-987-98497-7-4;Primatology in Argentina;273;283
195357;1;7;ESCUELA NACIONAL DE ANTROPOLOGÍA E HISTORIA;978-607-484-963-9;Catolicismo y Formación del Estado nacional en la Península Ibérica, América Latina e Italia, siglos XIX-XX;129;156
195389;1;7;PLAZA Y VALDÉZ;978-607-402-912-3;ECOLOGÍA QUÍMICA Y ALELOPATÍA: AVANCES Y PERSPECTIVAS?;;
195391;1;1;BIBLOS;978-987-691-577-9;El Antiguo Egipto: pensamiento y sociedad en los textos literarios;223;250
195399;1;31;AUFLAGE;978-1-873671-00-9;Handbuch der Berufsbildungsforschung, 2;;
195458;1;21;AMERICAN EDUCATIONAL RESEARCH ASSOCIATION (AERA);9780935302684;Comparing Ethnographies: Toward an Ethnology of Education for the Americas;59;90
195515;1;5;SOCIEDAD CHILENA DE ARQUEOLOGÍA;978-94-007-3934-5;(Carolina Belmar, Lino Contreras y Omar Reyes, Eds.) Piedras Tacitas. Un acercamiento integral desde la perspectiva arqueológica y patrimonial;39;65
195517;1;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-987-630-269-2;Viajeros del Conurbano Bonaerense. Una investigación sobre las experiencias de  movilidad en la periferia;25;59
195518;1;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-987-630-269-2;Viajeros del Conurbano Bonaerense. Una investigación sobre las experiencias de  movilidad en la periferia;173;221
195529;1;31;OLMS;978-987-22406-8-4;La narración entre lo fantástico y la posmodernidad: Adolfo Bioy Casares y Julio Cortázar;;
195656;1;45;SPRINGER;978-3-319-45119-0;Impact of Biological Invasions on Ecosystem Services;203;220
195663;1;39;JOHN BENJAMINS;9789027206626;Developing New Identities in Social Conflicts: Constructivist Perspectives on Rhetoric and Discourse Studies;17;39
195682;1;82;TAYLOR & FRANCIS PUBLISHING (CRC GROUP);9781498731027;Handbook of Drought and Water Scarcity: Vol. 1, Principle of Drought and Water Scarcity;540;567
195705;1;1;IMAGO MUNDI;978-950-793-233-5;La burguesía argentina: crisis y reconfiguración. De la caída de Perón a la crisis del 2001;;
195742;1;3;PEDRO Y JOAO EDITORES;978-85-7993-453-7;Mídia: a produção do consenso e a cultura da violência;221;239
195753;1;21;WILEY-SCRIVENER;978-1-119-22380-1;Handbook of Composite from Renewable Materials.;79;110
195768;1;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-451-8;Cuestión agraria y Agronegocios. Tensiones en torno a la imposición de un modelo concentrador;313;334
195773;1;82;BLOOMSBURY T & T CLARK;978-0-567-67059-5;History, Politics and the Bible from the Iron Age to the Media Age. Essays in Honour of Keith W. Whitelam;41;54
195878;1;1;EDULP (EDITORIAL DE LA UNLP);978-950-34-1521-4;Macroparásitos: Diversidad y Biología;68;82
195879;1;1;EDULP (EDITORIAL DE LA UNLP);978-950-34-1521-4;Macroparásitos: Diversidad y Biología;112;127
195880;1;1;EDULP (EDITORIAL DE LA UNLP);978-950-34-1521-4;Macroparásitos: Diversidad y Biología;83;106
195888;1;1;UNICEN;978-950-658-418-4;Inmigrantes italianos en las canteras de Sierra Chica. El abordaje interdisciplinario de los saberes, las memorias y la cultura material de un centro histórico de la producción minera del granito Olavarría, Buenos Aires, Argentina;103;121
195919;1;9;PUCP;978-612-317-227-5;Arte y Antropología: Estudios, Encuentros y Nuevos Horizontes;233;242
195949;1;21;TAYLOR & FRANCIS GROUP COMPANY;9781498749688;Biopackaging;1;52
195960;1;1;A DETERMINAR;978-987-1676-67-5;Hacia la construcción del desarrollo agropecuario y agroindustrial;1;280
195968;1;4;UNIVERSIDAD PEDAGÓGICA NACIONAL;978-958-20-1079-9;Educación, política y subjetividad;107;124
195972;1;39;ELSEVIER;9780128043127;MYCORRHIZAL MEDIATION OF SOIL Fertility, Structure, and Carbon Storage;1;1
195982;1;1;UNIVERSIDAD NACIONAL DE LA PLATA;9789873767340;Cuaternario y Geomorfología de la Argentina;260;271
195994;1;21;CRC PRESS;978-1466551343;An Introduction to Physical Oncology;1;164
196012;1;21;NOVA SCIENCE PUBLISHERS, INC.;978-1-63485-866-3;Soybeans: Cultivation, Nutritional Properties and Effects on Health;119;151
196014;1;1;EDULP;978-950-34 1090-5;Filosofía de las Ciencias. Hacia los cálidos valles de la epistemología;30;49
196015;1;1;EDULP;978-950-34-1554-2;Filosofía de las Ciencias. Hacia los cálidos valles de la epistemología;18;30
196016;1;1;EDULP;978-950-34-1554-2;Filosofía de las Ciencias. Hacia los cálidos valles de la epistemología;11;18
196042;1;1;UNSAM EDITA;978-987-1144-71-6;Los puentes y las puertas: las fronteras de la política argentina a través de sus elites.;;
196047;1;3;SYNOPSIS;9789875702790;Sindrome de Burnout & Terapia Cognitivo-Comportamental;;
196085;1;1;EDICIONES UNGS;9789876302609;La vida social del mundo político. Investigaciones recientes en sociología política;;
196087;1;82;ROUTLEDGE;978-1472433305;The Routledge Research Companion to the Medieval Icelandic Sagas;292;304
196098;1;21;SPRINGER NATURE;978-3-319-43314-1;Ecology and conservation of birds in urban environments;33;54
196129;1;21;NOVA SCIENCE PUBLISHERS;978-1-62948-043-5;Soybeans: Cultivation, Nutritional Properties and Effects on Health;203;245
196132;1;7;SIGLO XXI;978-607-03-0812-3;Diccionario de Justicia;350;353
196152;1;1;MIÑO Y DÁVILA;978-84-16467-61-7;Ensayos sobre pasiones y política;51;70
196165;1;3;EDITORA DA UNIVERSIDADE FEDERAL DA BAHIA ? EDUFBA;978-85-232-1597-2;Disputas em torno do espaço urbano processos de produção/construção e apropriação da cidade;31;44
196166;1;3;EDITORA DA UNIVERSIDADE FEDERAL DA BAHIA ? EDUFBA;978-85-232-1597-2;Disputas em torno do espaço urbano processos de produção/construção e apropriação da cidade;355;383
196194;1;45;SPRINGER;978-3-319-53125-0;Psychiatry and Neuroscience Update: Bridging the Divide;151;159
196222;1;82;ELSEVIER;9780128032497;Comprehensive Materials Finishing;1;24
196228;1;21;ELSEVIER;9780323477208;Nanostructures for Oral Medicines;1;2
196253;1;82;SMITHERS RAPRA TECHNOLOGY LTD;9781910242223;Soy-based palstics;75;94
196274;1;1;SAREM;987-98497-1-X;Primatology in Argentina;;
196316;1;21;GEORGETOWN UNIVERSITY PRESS.;9781626164215;Diversity and Super-diversity Sociocultural Linguistic Perspectives;171;190
196367;1;21;SPRINGER;000-000-000-0;Origins and Evolution of Cenozoic South American Mammals;;
196372;1;21;SPRINGER;000-000-000-0;Origins and Evolution of Cenozoic South American Mammals;;
196391;1;35;MIÑO Y DÁVILA;9788416467815;Las comunistas iberoamericanas, 1935-1975;;
196448;1;7;INAH;950-563-003-4;Crónicas novohispanas: discusiones y debates;188;217
196449;1;1;IDICHS, COLECTIVO CRÍTICO;978-950-34-1504-7;Tropos, tópicos y cartografías. Figuras del espacio en la lit lat;17;34
