producto_id;pais_edicion_id;editorial;isbn
202924;1;SECRETARÍA DE PROGRAMAS PARA LA PREVENCIÓN DE LA DROGADICCIÓN Y LA LUCHA CONTRA EL NARCOTRÁFICO;978-987-28458-1-0
202925;1;DIRECCIÓN NACIONAL DE POLÍTICAS SOCIOEDUCATIVAS. MINISTERIO DE EDUCACIÓN DE LA NACIÓN.;
202926;1;EDITORIAL UNIVERSIDAD NACIONAL DE LA PAMPA;978-950-863-200-5
202927;1;UNSAM EDITA;
202929;1;EDICIONES INTA;978-987-679-268-4
202930;1;BIBLOS;
202931;35;RAMÓN ARECES;978-84-9961-072-6
202932;1;ED. FAMAF - UNIV. CORDOBA;
202933;1;UNIVERSIDAD NACIONAL DE SAN JUAN;
202934;1;GRÁFICA TUCUMAN;
202935;1;UNT;
202936;1;SECRETARIA DE ASUNTOS ACADEMICOS - FACULTAD DE CIENCIAS JURIDICAS Y SOCIALES UNLP;978-950-34-1060-8
202938;1;EDICIONES CASTAGNINO/MACRO;978-987-26457-8-6
202939;1;ASAHO;978-987-99004-1-3
202940;1;SEDICI. REPOSITORIO INSTITUCIONAL DE LA UNLP;
202941;1;LIBRO AR.CÁMARA ARGENTINA DEL LIBRO;978-950-33-1039-7
203012;1;UNIVERSIDAD NACIONAL DE VILLA MARIA;0-09-1967-987-978
203042;1;BANCO HIPOTECARIO;978-987-29989-3-6
203045;1;MINISTERIO DE EDUCACIÓN DE LA NACIÓN;978-950-00-1055-9
203046;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-07073-0
203048;1;RED DE EDITORIALES DE UNIVERSIDADES NACIONALES;978-987-27739-9-1
203050;1;EDITORIAL ACADÉMICA ESPAÑOLA;978-3659078675
203052;1;INFOJUS;978-987-28886-3-3
205135;1;INADI;978-987-1629-27-5
206038;1;EDUVIM;978-987-1697-14-4
206226;1;EDUCC-EDITORIAL DE LA UNIVERSIDAD CATÓLICA DE CÓRDOBA;978-987-626-212-5
207044;1;MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN PRODUCTIVA;978-987-1632-14-5
207171;21;WILEY;978-1-118-12102-3
207237;1;EDITORIAL BRUJAS;978-987-591-446-9
207319;1;HEMISFERIO SUR;978-950-504-626-3
207585;1;UEPC - ALAYA EDITORIAL;978-987-29328-6-2
208287;1;IMPRENTA FACULTAD DE DERECHO UNR;0-0000-0000-0
208583;1;PVU Y PS ? SEU ? UNT;978-950-554-800-2
208690;1;INSTITUTO GEOGRÁFICO NACIONAL;978-987-25448-9-8
208708;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE TUCUMÁN - EDUNT;978-950-554-860-6
208729;1;INTA;0-8436-1072-7
208849;1;EDIUNS;978-987-1907-58-8
208979;1;EDITORIAL CIENTÍFICA UNIVERSITARIA DE LA UNCA.;978-987-661-148-0
209126;21;THE AMARICAN SOCIETY OF PLANT TAXONOMISTS;978-0-912861-96-8
209309;1;LA LEY;978-987-03-2540-6
209455;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-8465-7926-8
209456;1;EDIUNS;978-987-1907-26-7
209457;21;CRC PRESS TAYLOR AND FRANCIS GROUPS;9781466578739
209458;1;UNICEN;978-950-658-311-8
209459;1;ESTUDIOS SOCIOLOGICOS EDITORA;978-987-28861-6-5
209460;1;CENTRO DE INVESTIGACIONES RUINAS DE SAN FRANCISCO;978-987-2776657
209461;35;VERLAG/EDITORIAL: EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-06841-6
209462;82;CRC PRESS;9781482206845
209463;570;RESEARCH SIGNPOST;978-81-308-0527-6
209464;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-06591-0
209465;7;UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO - INSTITUTO DE INVESTIGACIONES JURÍDICAS;978-607-02-4333-2
209466;35;EDITORIAL ACADÉMICA ESPAÑOLA;
209467;1;EDITORIAL EUDEBA. COLECCIÓN PSICOLOGÍA-EUDEBA.;
209468;1;EDIUNS;978-987-1907-31-1
209469;1;UNQ;978-987-558-262-0
209470;570;TRANSWORLD RESEARCH NETWORK;978-81-7895-588-9
209471;1;CEPYD;978-987-29502-0-0
209472;1;FACULTAD DE AGRONOMÍA UBA;978-987-29338-2-1
209473;1;UNR EDITORA;978-987-702-011-3
209474;1;RUMBO SUR;9789872733865
209475;3;UDELAR;978-9974-0-0899-1
209476;1;PROHISTORIA;978-987-1855-44-5
209477;1;EUDEBA;
209478;1;UNQ;978-987-1856-57-2
209479;1;EDICIONES INTA - PUBLICACIONES IPAF REGIÓN NOA;978-987-679-217-2
209480;515;INTECH. OPEN ACCESS PUBLISHER.;980-953-307-598-8
