producto_id;pais_edicion_id;editorial;isbn
201398;1;DE LA FACULTAD DE FILOSOFÍA, HUMANIDADES Y ARTES, U.N.S.J;978-950-605-808-1
201400;1;UNSTA;978-987-1662-60-9
201405;1;I+P EDITORIAL;978-987-1385-50-8
201407;1;EDITORIAL DE LA UNC;978-950-33-1175-2
201410;1;EDICIONES DASS-UCSE;978-987-29803-3-7
201413;1;UNIVERSIDAD DE LA MATANZA;978-987-1635-94-8
201416;1;FAUD UNC;978-987-1494-42-2
201418;1;EFFHA;978-950-605-775-6
201419;1;BMPRESS;978-987-1500-22-2
201423;1;CCC EDUCANDO;9789-873665-11-0
201427;1;TINTA FRESCA;978-987-576-744-7
201428;1;EDIUNJU;978-950-721-505-6
201430;1;CLACSO;978-987-722-079-7
201433;1;HEMISFERIO DERECHO;978-987-3858-20-8
201434;1;HEMISFERIO DERECHO;978-987-3858-15-4
201435;3;SECRETARÍA NACIONAL DE LA JUVENTUD DE BRASIL;978-85-85142-68-1
201436;21;IEEE;978-1-4799-8017-8
201438;1;FERREYRA EDITOR;978-987-1742-80-6
201439;1;LICENCIA CREATIVE COMMONS ATRIBUCION-NOCOMERCIAL-COMPARTIRIGUAL 2.5 ARGENTINA;9789873840012
201440;1;INT (INSTITUTO NACIONAL DEL TEATRO);000-000-000-0
201442;12;UNIVERSIDAD NACIONAL DE COSTA RICA;978-9977-65-425-6
201443;1;FACULTAD DE CIENCIAS AGRARIAS Y FORESTALES. UNLP.;0-8436-1072-7
201446;1;PROMETEO;978-987-574-748-7
201447;1;EUDEM / UNMDP;978-987-1921-29-4
201449;1;FACULTAD DE FILOSOFÍA Y LETRAS. UBA;978-987-3617-78-2
201450;37;L'HARMATTAN;978-2-343-05488-9
201454;1;EDITORIAL DE LA UNR  SECRETARIA DE EXTENSION UNIVERSITARIA;978-987-702-123-3
201455;1;BIBLOS;978-987-691-317-1
201456;21;SPRINGER PRESS;978-1-4939-1956-7
201457;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-05797-7
201458;1;EDICIONES UADE;978-987-519-153-2
201459;1;INTA;9789875215696
201460;1;EDITORIAL UNIVERSITARIA DE LA PATAGONIA;978-987-1937-18-9
201461;39;SPRINGER;978-331-906541-0
201462;1;SEDRONAR;978-987-3641-02-2
201463;1;HARAVEK SERVICIOS GRÁFICOS;978-987-27160-7-3
201466;1;FUNDACIÓN YPF;978-987-26841-2-9
201467;1;MINISTERIO EDUACIÓN DE LA NACIÓN-ESCRITURA EN CIENCIAS;978-950-00-1047-4
201468;1;"PROYECTO UBACYT ""LAS TECNOLOGÍAS DE LOS MEDIOS DE COMUNICACIÓN EN EL ESCENARIO DE LA CONVERGENCIA?";978-987-33-6503-4
201470;1;QUADRATA Y PIE DE LOS HECHOS;978-987-631-087-1
201471;1;EDICIONES IDUS, INTERDISEÑO PARA EL DESARROLLO URBANO SUSTENTABLE.;978-950-43-4098-0
201512;1;EDIUNS (EDITORIAL UNIVERSIDAD NACIONAL DEL SUR);978-987-1907-83-0
201565;1;EDICIONES EUDECOR;978-987-1536-69-6
201684;1;EUDEBA;978-950-23-2418-0
201843;1;GRADIOS;978-987-27468-6-5
201852;31;OLMS VERLAG;0000000000
201855;1;DE LA UNLA;9789871987443
201856;1;GONZÁLEZ GALLI LEONARDO EDITOR;978-987-33-9181-1
201857;1;SIMA;978-987-1930-14-2
201858;1;MBQF EDICIONES;978-987-33-7177-6
201867;1;FACULTAD DE HUMANIDADES Y CIENCIAS DE LA EDUC., UNLP;978-950-34-1163-6
201870;1;INSTITUTO DE RELACIONES INTERNACIONALES;0978-950-34-1156
201872;1;ASOCIACIÓN DE ANTROPOLOGÍA BIOLÓGICA ARGENTINA;978-987-33-8735-7
201873;39;ELSEVIER;0-0740-6241-7
201897;1;ORIENTACIÓN GRÁFICA EDITORA;978-987-1922-01-7
201906;1;EUDEBA;978-950-23-2477-7
201930;1;EDICIONES UNL;978-987-749-028-2
201936;1;BFRT;978-987-45610-2-2
201937;1;EDUNT;978-950-554-933-7
201939;1;UNIVERSIDAD NACIONAL DE CÓRDOBA;978-987-707-006-4
201940;1;BFRT;978-987-45610-4-6
201944;35;OEI;978-84-7666-211-3
201945;1;CONTEXTO LIBROS;978-987-730-074-1
201946;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-09733-1
201982;1;UNESCO / UNIVERSIDAD NACIONAL ARTURO JAURETCHE;978-987-3679-06-3
201983;1;AUTOR;978-987-33-6946-9
201986;1;ESTRADA;9789500116879
201987;1;UNDAV EDICIONES;978-987-3896-02-6
201989;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-07259-8
201991;39;BRILL;9789004263697
201993;1;EDULP;978-987-1985-32-6
202027;1;ENCUENTRO GRUPO EDITOR;978-987-1925-38-4
202028;1;DIRECCIÓN GENERAL DE RELACIONES INTERNACIONALES DEL HSN;978-950-9660-73-1
202029;1;MOGLIA EDICIONES SRL;978-987-27086-5-8
202030;1;LDM EDITORIAL;978-987-33-7307-7
202061;1;MINISTERIO DE EDUCACIÓN DE LA NACIÓN;9789500010764
202068;1;EDIUNS;978-987-1907-18-2
202088;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-987-630-107-7
202089;1;PROMETEO LIBROS;978-987-628-268-0
202090;1;MINISTERIO D EDUCACIÓN DE LA NACIÓN;978-950-00-0000-0
202091;1;EDITORIAL. UNIRÍO EDITORA.;978-987-688-141-8
202093;1;FACULTAD DE ODONTOLOGIA UNIVERSIDAD NACIONAL DE CÓRDOBA;978-950-33-1192-9
202095;1;NOVEDUC;978-987-538-425-5
202099;1;.;0-8436-1072-7
202129;1;EDUNTREF;978-987-1889-68-6
202130;1;GRACIELA MABEL CALABRESE;978-987-33-9700-4
202133;1;UNLAM;978-987-3806-14-8
202163;2;FUNDACIÓN PCMA;978-987-42-0110-2
202183;1;EDULP - EDITORIAL UNIVERSITARIA DE LA PLATA;978-987-595-158-7
202192;1;UNIRIO EDITORA;978-987-688-124-1
202193;1;EDUVIM;978-987-699-175-9
202197;1;DANY PUBLICACIONES;978-987-33-7118-9
202202;1;UNIRÍO;978-987-688-153-1
202203;1;HEMISFERIO DERECHO;978-987-3858-14-7
202205;1;ZAVALÍA;9789505722129
202251;1;AMERINDIA EDICIONES CORRENTINAS;978-987-3603-25-9
202253;1;EDICIONES UNL;978-987-657-971-1
202256;1;SANDRA ADAM;978-987-45740-0-8
202288;1;EDUVIM;978-987-1727-36-0
202292;1;FACULTAD DE FILOSOFÍA Y HUMANIDADES. UNC;978-950-33-11615
202293;1;FEDERACIÓN DE PSICOLOGOS DE LA REPUBLICA ARGENTINA;978-987-45397-8-6
202294;1;EDUNAM-EDITORIAL UNIVERSITARIA DE LA UNIVERSIDAD NACIONAL DE MISIONES;978-950-579-376-1
202296;1;BRUJAS;978-987-591-614-2
202297;1;AMALEVI;978-987-337822-5
202337;1;UNC;978-950-33-1249-0
202339;1;MINISTERIO DE EDUCACIÓN NACIONAL;978-950-00-1068-9
202340;1;UNIVERSIDAD NACIONAL DEL LITORAL, 2015.;978-987-692-056-8
202341;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;9789876302173
202343;1;EDITORIAL DE LA UNIVERSIDAD CATÓLICA DE CÓRDOBA;978-987-626-284-2
202344;1;BIBLOS;978-987-691-332-4
202345;35;BIBLIOTECA BÁSICA DE AGRICULTURA (CONSORCIO CP-IICA-MUNDI-PRENSA) Y RED LATINOAMERICANA DE HONGOS COMESTIBLES Y MEDICINALES.;970-9752-01-4
202347;1;INSTITUTO NACIONAL DE CANCER;978-987-45494-9-5
202348;1;EDULP;978-987-1985-75-3
202349;1;MIÑO Y DÁVILA, ASOCIACIÓN INTERNACIONAL DE HISPANISTAS, ASOCIACIÓN ARGENTINA DE HISPANISTAS;978-84-16467-19-8
202350;1;EDICIONES NUEVOS TIEMPOS SRL;978-987-3393-56-3
202419;1;NJ EDITOR;978-987-24150-6-8
202420;1;-;978-987-42-1063-0
202428;1;KATATAY;978-987-330206-0
202429;61;CHINA MACHINE PRESS;978-7-111-47517-0
202479;1;FACULTAD DE MEDICINA;978-987-29512-0-7
202480;1;NUEVA EDITORIAL UNIVERSITARIA (NEU) - UNSL;978-987-733-032-8
202509;1;FL EDITORIAL;978-987-1976-32-4
202510;1;EUDEBA;978-950-23-2414-2
202511;1;EDICIONES UNL;978-987-657-992-6
202512;1;UNIVERSIDAD NACIONAL DE ROSARIO;978-987-702-095-3
202522;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-3706-27-1
202555;1;PURMAMARKA EDICIONES;978-987-28980-9-0
202556;1;EUNSA;978-987-633-128-9
202557;1;UNLU;9789871697069
202571;1;UTOPIAS;978-987-3767-34-0
202572;1;EDICIONES NOVEDADES EDUCATIVAS;978-987-538-419-4
202573;1;EDITORIAL DE LA FACULTAD DE FILOSOFÍA Y LETRAS EDIFYL;978-987-3835-04-9
202574;1;KAZAK EDICIONES;978-987-26573-3-8
202575;1;EDIUNS;978-987-655-055-0
202576;1;MEDIOS AUDIOVISUALES. FACULTAD DE ODONTOLOGÍA;978-950-33-1191-2
202631;1;EDICIONES DEL PASAJE.;978-987-26442-2-2
202646;1;NOBUKO;678-987-341 245 8
202647;1;IMAGO MUNDI;978-950-793-210-6
202648;1;INSTITUTO DE CURRICULUM Y EVALUACIÓN. UNIVERSIDAD DE LOMAS DE ZAMORA;978-987-45490-6-8
202649;1;BIBLOS;978-987-691-338-6
202650;1;FAIA;978-1517149000
202651;1;EUDEBA - EDIUNS;978-987-655-058-1
202652;1;MINSITERIO DE DESARROLLO SOCIAL-UNIVERSIDAD DE MAR DEL PLATA;978-987-42-2309-8
202653;1;MINISTERIO DE SALUD DE LA NACIÓN;978-9-873945-16-8
202654;1;MINISTERIO DE EDUCACIÓN DE LA NACIÓN;978-950-00-1104-4
202708;1;PROMETEO;9789873806353
202709;1;EDICIONES SUAREZ;9789871990351
202711;1;UNIVERSIDAD NACIONAL DEL LITORAL;978-987-692-105-3
202736;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;978-987-630-198-5
202737;1;ECUUNCA;978-987-661-190-9
202738;1;UNIVERSITAS;978-987-1457-95-3
202739;1;-;978-987-33-8080-8
202740;1;EDUCC - EDITORIAL DE LA UNIVERSIDAD CATÓLICA DE CÓRDOBA/UNICEF;978-987-626-300-9
202741;1;ZUCCOLILLI GUSTAVO ED.;978-987-05-6834-6
202742;1;UAI;978-987-1550-17-3
202743;1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-544-652-6
202744;1;PROMETEO;978-1-873671-00-9
202745;1;EUNSA;978-987-633-511-9
202842;10;MINISTERIO DE SALUD DE LA NACIÓN;978-950-38-0227-4
202843;1;EDULP;978-950-34-1165-0
202844;1;TINTA FRESCA;978-987-576-745-4
202845;1;EUDEBA;978-950-23-2018-2
202847;82;THE ROYAL SOCIETY OF CHEMISTRY;978-1-84973-879-8
202848;1;OBSERVATORIO DE FENÓMENOS URBANOS Y TERRITORIALES - FAU - UNT;978-950-554-980-1
202877;1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-1921-44-7
202878;1;ASOCIACIÓN COOPERADORA DE LA FACULTAD DE CIENCIAS ECONÓMICAS UNIVERSIDAD NACIONAL DE CÓRDOBA;978-987-3840-16-6
202879;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-358-0
202880;1;BÁEZ EDICIONES;978-987-1498-52-9
202881;1;MANDALA LIBROS;978-987-28683-3-8
202882;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-558361-0
202883;1;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;978-950-658-367-5
202884;1;EDITORIAL EFU- UNSJ;978-950-605-818-0
202885;1;EDITORIAL UNIVERSIDAD JUAN AGUSTÍN MAZA;987-1024-97-5
202886;1;UNIVERSIDAD NACIONAL DE LA MATANZA;987-3806-08-3
202887;1;EDUCO;978-987-604-423-3
202888;1;EDULP;978-987-1985-56-2
202889;1;PRIMER PÁRRAFO EDITORIAL;978-987-26043-2-5
202890;1;EDIUNS - EDITORIAL DE LA UNIVERSIDAD NACIONAL DEL SUR;978-987-655-051-2
202891;1;MILOR;978-987-1945-40-5
202892;1;EDIUNS;978-987-655-048-2
202893;35;UNIVERSIDAD DE LA LAGUNA;978-84-16458-09-7
202894;1;EDITORIAL TESEO;9789877230727
202895;1;ASOCIACION LATINOAMERICANA DE ANTROPOLOGÍA BIOLÓGICA;978-987-33-9562-8
202896;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-09778-2
202897;1;CICUS- IMAGO MUNDI;978-987-693-085-7
202898;1;ASOCIACIÓN  ARGENTINA DE TRAUMATISMO DEL DEPORTE;978-9-874606-00-6
202899;1;ERREPAR;978-987-01-1837-4
203032;1;EDICIONES UNL;978-987-657-791-5
203034;37;IHEAL;978-3-8465-6156-0
203116;1;QUIRE QUIRE;978-987-29941-2-9
203190;1;EDITORIAL BRUJAS;978-987-591-735-4
203238;1;SIMA EDITORA;978-987-1253-37-1
203246;1;ÁREA DE PUBLICACIONES - SICADYTT - UNIVERSIDAD NACIONAL DE RÍO NEGRO;978-987-3667-19-0
203291;1;EDICIONES DEL SIGNO;978-987-3784-30-9
203299;1;EDICIONES UNL;978-987-749-027-5
203365;1;ED. RAGO;978-987-3946-06-6
203406;1;MINISTERIO DE SALUD DE LA NACIÓN;978-950-38-0202-1
203698;1;NUEVA EDITORIAL UNIVERSITARIA;978-987-733-052-6
203758;1;EDUNER (EDITORIAL DE LA UNIVERSIDAD NACIONAL DE ENTRE RÍOS);978-950-698-358-1
204367;1;EUDEBA;9789502324524
204369;1;17GRISES;978-987-1724-14-7
204370;1;AUTOR;978-987-33-5672-8
204371;1;ALFAOMEGA GRUPO EDITOR;978-987-1609-90-1
204372;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE LA PAMPA (EDUNLPAM);978-950-863-863-2
204373;1;MIÑO Y DÁVILA;978-84-15295-76-1
204374;1;EDITORIAL FADU UNIVERSIDAD BUENOS AIRES;978-950-29-1514-2
204375;1;UNIVERSIDAD NACIONAL DE MISIONES;978-950-579-367-9
204376;1;EDUVIM;978-987-1727-35-3
204377;1;EDICIONES INTA;978-987-521-592-4
204378;1;EUDEM. EDITORIAL DE LA UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-1921-42-3
204379;1;SECRETARÍA DE CIENCIA Y TECNOLOGÍA FCE-UNAM;978-987-33-7282-7
204380;1;DUNKEN;9789870280873
204381;1;BIBLOS;978-987-691-367-6
204382;1;SECRETARÍA DE POLÍTICAS UNIVERSITARIAS. UNIVERSIDAD NACIONAL DE VILLA MARÍA. EDITORIAL ASPHA;978-987-3851-00-1
204383;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO (UNGS);978-987-630-011-7
204384;1;PROMETEO;9875747513
204385;1;UNIVERSIDAD NACIONAL DE LA MATANZA;978-987-3806-09-4
204386;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-08995-4
204387;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-3706-35-6
204388;1;EDUNLPAM;978-950-863-226-5
204389;1;EDITORIAL BRUJAS;978-987-591-572-5
204390;31;EDITORIAL ACADÉMICA ESPAÑOLA ES UNA MARCA COMERCIAL DE: OMNISCRIPTUM GMBH & CO. KG HEINRICH-BÖCKING-STR. 6-8 66121, SAARBRÜCKEN, GERMANY;978-3-659-04579-0
204391;1;MAIPUE;978-987-3615-22-1
204392;31;LAP LAMBERT ACADEMIC PUBLISHING;978-3-659-42702-2
204393;1;NUEVA EDITORIAL UNIVERSITARIA;978-987-733-011-3
204394;1;MINISTERIO DE SALUD;978-950-38-0204-5
204395;1;EDICIONES PERIODISMO Y COMUNICACIÓN;978-950-34-1213-8
204396;1;EDIUNJU;978-987-33-6225-5
204397;1;INGRESO;978-987-3701-07-8
204398;1;COLECCIÓN EDUCACIÓN. UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO.;0-0000-0000-0
204400;1;CONSEJO NACIONAL DE INVESTIGACIONES CIENTÍFICAS Y  TÉCNICAS;978-950-692-116-3
204401;1;MED / INVELEC;978-987-1955-17-6
204402;1;LETRA VIVA;0-0000-0000-0
204405;1;EDICIONES AUTORES TERRITORIALES;978-987-33-7098-4
204406;1;UNIVERSIDAD NACIONAL DE QUILMES;9789875583627
204407;1;BRUJAS;978-987-591-576-3
204409;1;EUDEBA;000-0000-000
204410;1;UNIVERSIDAD NACIONAL DE LOMAS DE ZAMORA;978-987-3839-00-9
204412;1;COPYDATA;978-987-45808-1-8
204413;1;UNIVERSIDAD NACIONAL DE CORDOBA;978-987-45808-0-1
204414;1;EDICIONES DE LA FACULTAD DE HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN;978-950-34-1177-3
204415;1;NUEVA LIBRERIA;978-987-1871-34-6
204416;39;EDITORIAL ALMANARA;978-90-822404-6-7
204417;1;SIMA EDITORIAL;978-987-33-6970-4
204418;1;NUEVA LIBRERÍA;987-1871-34-1
204419;1;EDUNTREF;978-987-1889-58-7
204420;1;NOVEDADES EDUCATIVAS;978-987-538-434-7
204421;1;MENTES CORDOBESAS;978-987-27554-2-3
204422;1;F.F.Y L.;978-950-774-258-3
204423;1;PROHISTORIA;978-987-3864-09-4
204424;1;EDITORIAL BRUJAS.;978-987-591-565-7
204425;1;EDITORIAL FUNDACIÓN UNIVERSIDAD NACIONAL DE SAN JUAN;978-987-33-7053-3
204426;5;UNIVERSIDAD DEL SEK;978-956-7137-82-4
204427;1;UNIVERSIDAD NACIONAL DE CATAMARCA;978-950-746-230-6
204428;1;EDICIONES DE LA UNLA;978-987-1987-37-5
204429;1;EPC- EDICIONES DE PERIODISMO Y COMUNICACIÓN;978-987-33-7063-2
204430;1;QELLQASQA;978-987-9441-90-9
204431;1;UNIV. NAC. DE LOMAS DE ZAMORA;978-987-3839-01-6
204432;1;UNIVERSIDAD NACIONAL DE CÓRDOBA;978-987-33-6935-3
204433;1;PUÑO Y LETRA;9789873908026
204434;1;FERREYRA EDITOR;978-987-1742-73-8
204435;1;EDICIONES INTA;978-987-521-596-2
204436;1;ESPACIO;978-950-802-383-4
204437;1;UNIVERSIDAD NACIONAL DE LA MATANZA;978-987-3806-11-7
204438;1;EFU UNSJ - INCA EDITORIAL;978-950-000-000-0
204439;1;MINISTERIO DE EDUCACIÓN DE LA NACIÓN, ARGENTINA;987-21979-0-3
204440;1;FCEFYN;978-950-33-1187-5
204441;1;EDUCO;978-987-604-415-8
204442;1;NOVEDUC;978-987-538-431-6
204443;1;NOVEDUC;978-987-538-430-9
204444;1;NOVEDUC;978-987-538-432-3
204445;1;EL COLECTIVO;978-987-1497-68-3
204446;1;EDUNLPAM;978-950-863-230-2
204447;1;UNIVERSIDAD VIRTUAL DE QUILMES - UNIVERSIDAD NACIONAL DE QUILMES;978-987-3706-39-4
204448;1;PROMETEO;978-987-574-727-2
204452;1;RUBINZAL CULZONI;978-987-30-0559-6
204453;1;UNIRÍO;978-987-688-114-2
204454;1;EDHASA;9789876283595
204455;1;L&G;978-987-45436-1-5
204456;1;IMPRESIONES FL DE NATALIA RONDINI;978-987-1976-35-5
204457;1;IMPRESIONES FL;978-987-1976-36-2
204458;1;ED-UNLPAM;978-950-863-240-1
204459;1;FAHCE-UNLP;978-950-34-1184-1
204460;1;EDICIONES UNGS;978-987-630-201-2
204461;1;PRO HISTORIA;978-987-1855-98-8
204462;1;EDICIONES UNL;9789876579766
204463;1;BIBLOS;9789876913607
204464;1;IADCOM FCE UBA;9789502915197
204465;1;IMPRENTA FAZ;978-950-554-926-9
204466;1;EDICIONES UNL;0-0000-0000-0
204467;1;ADVOCATUS;978-987-551-271-9
204468;1;UNIVERSIDAD NACIONAL DEL LITORAL;978-987-692-048-3
204469;1;TESEO;978-987-723-038-3
204470;1;EDITORIAL CIENTIFICA UNIVERSIDAD NACIONAL DE CATAMARCA;978-950-746-232-0
204471;1;EDITORIAL UNIVERSITARIA;978-950-763-093-4
204472;1;UNIVERSIDAD NACIONAL DE LA PLATA;0-0000-0000-0
204473;1;SENTIDO PUBLICIDAD;0-8436-1072-7
204475;1;UNDAV;987-96408-2-9
204476;21;SPRINGER;978-3-319-15478-7
204477;1;BRUJAS;978-987-591-568-8
204478;1;ERREPAR;0-8436-1072-7
204480;1;EDIUNS (CD);978-987-655-040-6
204481;1;LA GACETA;978-950-698-351-2
204482;1;LUCRECIA EDITORIAL;978-987-720-068-3
204483;1;FLACSO. DOCUMENTOS DE INVESTIGACIÓN;978-950-9379-29-9
204484;1;EDITORIAL DE LA FACULTAD DE FILOSOFÍA Y LETRAS;978-950-774-272-9
204485;1;EDITORIAL DE LA FACULTAD DE FILOSOFÍA Y LETRAS;978-950-774-270-5
204486;1;EDITORIAL DE LA FACULTAD DE FILOSOFÍA Y LETRAS;978-950-774-271-2
204487;1;E-BOOK;978-987-33-7499-9
204488;1;MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN PRODUCTIVA;978-987-1632-52-7
204489;1;UNPAEDITA;978-987-3714-14-6
204490;1;CIEP EDICIONES;978-950-658-375-0
204491;1;"VÁZQUEZ MAZZINI EDITORES; FUNDACIÓN FÉLIX DE AZARA";978-987-3781-18-6
204492;1;EDUNLPAM;978-950-863-2340
204493;1;EDUPA;978-987-1937-49-3
204494;1;MIÑO Y DÁVILA;978-84-15295-55-6
204495;82;GEOLOGICAL SOCIETY;978-1-86239-653-1
204496;1;"NEUQUÉN: CENTRO DE ESTUDIOS EN FILOSOFÍA DE LA CULTURA; SALTA: EDICIONES FEDRO";978-987-24695-4-2
204497;1;EDIUNT;978-987-33-7834-8
204498;1;CONICET;978-950-692-119-4
204499;1;EDITORIAL PAIDÓS;978-950-12-0274-8
204500;1;NEUHAUS INDUSTRIA GRÁFICA;978-987-45792-0-1
204501;1;FLACSO - UNQ;978-987-558-359-7
204502;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-08784-4
204503;21;NOVA SCIENCE PUBLISHERS;0-8436-1072-7
204504;1;HOMO SAPIENS;978-950-808-870-3
204505;1;EDITORIAL FACULTAD DE FILOSOFÍA Y LETRAS;978-950-774-269-9
204506;1;CENTRO DE ESTUDIOS HISTÓRICOS ?PROF. CARLOS S. A. SEGRETI?;978-987-45554-4-1
204507;1;TINTA FRESCA;9789875767430
204508;1;MALLKI SUYANA;978-987-33-8025-9
204509;1;ORIENTACIÓN GRÁFICA EDITORA;978-987-1922-09-3
204510;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-09182-7
204511;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-09373-9
204513;1;EDITORIAL EDUCANDO;978-987-3665-18-9
204514;1;EDICIONES DE LA UNLA;9789871987399
204515;1;UNIVERSIDAD FASTA;978-987-1312-73-3
204516;1;EDITORIAL ACADÉMICA ESPAÑOLA;978-3-659-07696-1
204517;1;EDUNTREF- EDITORIAL DE LA UNIVERSIDAD NACIONAL DE TRES DE FEBRERO;978-987-1889-63-1
204518;1;UBA;978-950-29-1526-5
204519;1;NUEVA EDITORIAL UNIVERSITARIA- UNSL;978-987-7330-23-6
204520;1;CAPITAL INTELECTUAL;978-987-614-484-1
204521;1;EUDEBA;978-950-23-2449-4
204522;1;EDUNLA;0-0000-0000-0
204523;1;FCH, UNICEN;978-950-658-369-9
204524;1;INSITITUTO MULTIDISCIPLINARIO DE BIOLOGÍA VEGETAL;978-987-28741-3-1
204525;1;PAIDÓS;978-950-12-0273-1
