producto_id;tipo_parte_libro_id;pais_edicion_id;editorial;isbn;titulo_libro;pagina_inicial;pagina_final
139285;1;1;ACADEMIA NACIONAL DE LA HISTORIA;978-987-1288-43-4;Vecinos y pasantes. La movilidad en la colonia;85;106
139287;1;1;ZEUS;978-950-664-110-8;Actas del Segundo Taller Argentino de Ciencias Ambientales;296;306
139291;1;21;INTECH;978-953-51-1080-4;Hot Topics in Endocrine and Endocrine-Related Diseases;129;144
139296;1;21;NOVA PUBLSIHER;978-1-62808-280-7;Legumes: Types, Nutritional Composition and Health Benefits;1;21
139300;1;570;ELSEVIER;978-0-12-398296-4;METAHEURISTICS IN WATER, GEOTECHNICAL AND TRANSPORT ENGINEERING;417;438
139305;1;1;UNL;978-987-657-859-2;La Invención del Peronismo en el interior del país Tomo II;317;359
139307;1;1;PURMAMARKA EDICIONES;978-987-27317-9-3;Experiencias en educación y diversidad sociocultural;67;90
139319;1;1;EUDEM;978-987-544-494-2;Vinculación tecnológica. De la universidad al medio socio-productivo;75;78
139320;1;21;LULU;9781300786405;Flavins and Flavoproteins 2011;50;55
139331;1;1;MUSEO DE HISTORIA NATURAL DE SAN RAFAEL;978-987-29262-0-5;Tendencias teórico-metodológicas y casos de estudio en la Arqueología de la Patagonia;213;218
139337;1;21;SPRINGER;;Encyclopedia of Global Archaeology;;
139347;1;1;CLACSO;978-987-1891-56-6;Nuevos horizontes en la investigación social;119;141
139357;1;1;NUEVA EDITORIAL UNIVERSITARIA;978-987-1852-79-6;Aportes de la Docencia, la Investigación, la Extensión y Servicio. Claves para la formación de Grado y Posgrado en Psicología de la UNSL;123;126
139364;1;1;SOCIEDAD ARGENTINA DE ANTROPOLOGÍA;978-987-1280-23-0;DELINEANDO PRACTICAS DE LA GENTE DEL PASADO: Los procesos sociohistóricos del oeste catamarqueño.;467;477
139371;1;21;NOVA SCIENCE PUBLISHERS  INC;978-1-62618-999-7;Rheology: Theory, Properties and Practical Applications;249;270
139384;1;1;FACULTAD DE DERECHO Y CIENCIAS SOCIALES. ESCUELA DE CIENCIAS DE LA INFORMACIÓN. UNC;978-950-33-1051-9;Anuario de Investigación y Extensión 2010 - 2012. Escuela de Ciencias de la Información. Universidad Nacional de Córdoba;156;162
139385;1;1;EDITORIAL ZEUS S.R.L. ROSARIO;978-950-664-1108;Actas del Segundo Taller Argentino de Ciencias Ambientales;33;42
139390;1;21;SCIENCE PUBLISHERS CRC PRESS;9781466590076;Marine Ecology in a changig world;165;193
139391;1;1;INSTITUTO DE LINGÜÍSTICA;978-987-1785-86-5;Lenguas amerindias: contribuciones y perspectivas.;153;162
139401;1;1;NUEVA EDITORIAL UNIVERSITARIA;978-987-1852-79-6;APORTES DE DOCENCIA, INVESTIGACION, EXTENSION Y SERVICIO;177;180
139408;1;1;ARCHIVOS DEL CAIA-EDUNTREF;978-987-1889-06-8;Travesías de la imagen. Historias de las artes visuales en la Argentina;357;390
139411;1;1;FAUBA;978-987-27793-7-5;Fertilización de cultivos y pasturas. Diagnóstico y recomendación en la Región Pampeana;17;32
139419;1;1;IMAGO MUNDI - RELAHO;978-950-793-133-8;Desde las profundidades de la historia oral: Argentina, Brasil y Uruguay;57;80
139454;1;1;INTA;978-987-679-177-9;Contribuciones de los cultivos de cobertura a la sostenibilidad de los sistemas de producción;148;157
139458;1;1;EDITORIAL DE LA FACULTAD DE ARQUITECTURA, URBANISMO Y DISEÑO DE LA UNIVERSIDAD NACIONAL DE CÓRDOBA;978-987-1494-27-9;Articulaciones II. Acciones Tácticas.;141;147
139459;1;1;EDITORIAL DE LA FACULTAD DE ARQUITECTURA, URBANISMO Y DISEÑO DE LA UNIVERSIDAD NACIONAL DE CÓRDOBA;978-987-1494-27-9;Articulaciones II. Acciones Tácticas.;127;138
139514;1;82;CABI PUBLISHING;1-7806-4233-4;ANTIOXIDANT AND BIOCIDAL ACTIVITIES OF WILD AND MEDICINAL PLANTS;178;187
139515;1;1;EDUNSA;9789874530004;RED MULTIDISCIPLINAR DE ENSEÑANZA DE LAS CIENCIAS, DESARROLLO, APLICACIÓN, Y SEGUIMIENTO DE MATERIALES MULTIMEDIA EN EL SISTEMA EDUCATIVO Y EN LA EDUCACIÓN NO FORMAL;165;183
139517;1;9;BIBLOS;978-9972-718-30-4;Más allá de la imagen. Los estudios técnicos en el proyecto José Gil de Castro;57;67
139518;1;1;UNIVERSIDAD NACIONAL DE GENERAL SARMIENTO;;Ecología Urbana;335;367
139526;1;9;HADEX & AM SAC;978-612-46535-0-6;Bases de la Inmunología Clínica;1;10
139552;1;1;FACULTAD DE AGRONOMIA, UBA;978-987-27793-7-5;Fertilización de cultivos y pasturas. Diagnóstico y recomendación en la Región Pampeana.;509;554
139555;1;1;SECRETARÍA DE AMBIENTE DE LA NACIÓN;978-987-29340-0-2;Inventario de los humedales de Argentina. Sistemas de paisajes de humedales del Corredor fluvial Paraná-Paraguay;153;160
139564;1;1;BMPRESS;978-987-1500-18-5;Los sistemas de producción animal y el ambiente: Problemática y manejo;35;63
139565;1;21;CRC PRESS;9781466578739;Actinobacteria: Application in Bioremediation and Production of Industrial Enzymes;106;121
139566;1;21;CRC PRESS;9781482206845;Probiotics: Immunobiotics and Immunogenics;280;297
139568;1;1;HOMO SAPIENS;978-987-27903-1-8;Vocabulario Arendt;40;55
139569;1;39;SPRINGER;978-11182-9617-2;Progress in Symbiotic Endophytes;151;163
139571;1;21;NOVA SCIENCE PUBLISHERS;978-1-62618-443-5;MicroRNA and Non-Coding RNA: Technology, Developments and Applications.;1;7
139572;1;1;UNL - UNIVERSIDAD NACIONAL DEL LITORAL;978-987-657-915-5;La nueva agricultura y la reterritorialización pampeana emergente;138;161
139573;1;35;OMNIASCIENCE;9788494023446;Bioactividad de péptidos derivados de proteínas alimentarias.;83;109
139574;1;82;TAYLOR&FRANCIS;9781466552494;Handbook of Engineering Hydrology, Vol. 3: Environmental Hydrology and River Management;1;30
139575;1;35;FORMATEX RESEARCH CENTER;978-84-942134-0-3;Microbial pathogens and strategies for combating them: science, technology and education;1;2008
139577;1;21;TAYLOR & FRANCIS GROUP / CRC PRESS;978-143-988-429-4;Viral Hemorrhagic Fevers;313;333
139580;1;1;VAZQUEZ MAZZINI EDITORES;978-987-9132-40-1;Restauración ecológica en la diagonal árida de la Argentina;414;422
139581;1;1;EDITORIAL DE LA UNIVERSIDAD DE LA PLATA;978-987-1985-03-6;TEMAS ACTUALES DE LA HIDROLOGÍA SUBTERRÁNEA 2013;57;62
139582;1;1;ECONÓMICA. FACULTAD DE CIENCIAS ECONÓMICAS DE LA UNLP;978-950-34-1038-7;Consecuencias Económicas y Políticas del Federalismo Fiscal Argentino;217;248
139583;1;1;CAFÉ DE LAS CIUDADES;978-987-25706-8-2;Producción  Social del  Hábitat Abordajes conceptuales, prácticas de  investigación y experiencias en las  principales ciudades del Cono Sur;119;157
139584;1;39;SPRINGER SCIENCE+BUSINESS MEDIA DORDRECHT;978-94-007-7090-4;Fusarium Head Blight in Latin America;45;55
139585;1;3;FUNDAÇÃO IRMÃO JOSÉ OTÃO;978-85-64048-08-9;Múltiplos Olhares sobre Tecnologias Sociais. Pesquisas e práticas sociais.;43;56
139586;1;1;EDITORIAL CIENTIFICO UNIVERSITARIA;978-987-661-151-0;IV Producción Científica de la Facultad de Tecnología y Cs. Aplicadas ? Universidad Nacional de Catamarca;1;1
139588;1;31;SPRINGER;978-1-4614-8992-4;Nanotoxicology: Materials, methodologies, and assessments;57;95
139589;1;35;FORMATEX RESEARCH CENTER;978-84-942134-0-3;Microbial pathogens and strategies for combating them: science, technology and education;1220;1229
139591;1;1;MAGNA;978-987-1726-17-2;Microbiología Agrícola: un aporte de la investigación en Argentina.;157;177
139594;1;1;MAGNA PUBLICACIONES;978-987-1726-17-2;Microbiología Agrícola. Un aporte de la investigación en Argentina. Segunda Edición.;351;366
139595;1;1;UNR EDITORA;978-987-702-043-4;Publicaciones Reológicas;38;52
139596;1;21;CRC PRESS;9781466512245;Aquatic Nanotechnology;15;54
139597;1;1;BIBLOS;978-987-691-008-8;Atlas de la religión en la Argentina;236;240
139598;1;31;SPRINGER-VERLAG;978-3-642-39680-9;Cold-Adapted Yeasts: Biodiversity, Adaptation Strategies and Biotechnological Significance;193;224
139599;1;31;ENGINEERING, WATER & EARTH SCIENCES;978-1-138-00127-5;Sustainable Energy Developments series;235;252
139600;1;1;SECRETARÍA DE AMBIENTES Y DESARROLLO SUSTENTABLE DE LA NACI;978-987-29340-0-2;Sistemas de paisajes de humedales del corredorr fluvial Paraná-Paraguay;341;356
139601;1;1;EDITORIAL BRUJAS;9789875913936;Virologia Medica In Vivo;243;265
139602;1;21;AMERICAN CHEMISTRY SOCIETY (ACS);9780841228900;Occurrence, Fate and Impact of Atmospheric Pollutants on Environmental and Human Health;183;199
139603;1;1;UNLP;978-987-1985-23-4;Debates en pedagogía: Teoría, formación e intervención;1;963
139606;1;1;MINISTERIO DE AGRICULTURA, GANADERÍA Y PESCA;978-987-1873-24-1;Los suelos, la producción agropecuaria y el cambio climático: avances en la Argentina;291;307
139608;1;1;UNR EDITORA. EDITORIAL DE LA UNIVERSIDAD NACIONAL DE ROSARIO;978-987-702-029-8;Transformaciones en las organizaciones del trabajo. Salud y ampliación de la ciudadanía;161;168
139609;1;1;ANTROPOFAGIA;978-987-1983-01-8;Actividades extractivas en expansión ¿Reprimarización de la economía argentina?;173;189
139610;1;3;COSTA NETO EM;978-857-39-5220-9;Entomologia Cultural: ecos do I Simpósio Brasileiro de Entomologia Cultural 2013;559;572
139611;1;1;AVES ARGENTINAS;978-987-45316-1-2;Pastizales y sabanas del cono sur de Sudamérica: iniciativas para su conservación en la Argentina;61;84
139612;1;31;WILEY-VCH;978-3-527-33187-1;Photocatalysis and Water Purification: From Fundamentals to Recent Applications.;335;359
139613;1;21;SPRINGER;978-1-873671-00-9;Howler Monkeys: Examining the Evolution, Physiology, Behavior, Ecology and Conservation of the Most Widely Distributed Neotropical Primate;21;54
139614;1;21;NOVA SCIENCE PUBLISHERS;978-1-62948-275-0;Advances in Chemistry Research. Volume 20;107;120
139615;1;1;EDITORIAL UNGS;978-987-630-159-6;El sistema argentino de innovación: instituciones, empresas y redes. El desafío de la creación y apropiación de conocimiento;259;282
139616;1;1;UNIVERDIDAD DE SANTIAGO DEL ESTERO;978-987-1726-17-2;Microbiología Agrícola. Segunda Edición;329;350
139617;1;1;ASOCIACIÓN ARGENTINA DE PROFESIONALES DE SALUD MENTAL- AASM;978-987-23478-7-1;Salud Mental: interdisciplinar e inclusión social como ejes de intervención;262;264
139618;1;1;BMPRESS;978-987-1500-18-5;La producción animal y el ambiente. Conceptos, interacciones y gestiones;137;159
139619;1;1;UNIVERSIDAD NACIONAL DE CÓRDOBA;978-950-33-1108-0;Informe: Mirar tras los muros.Situación de los Derechos Humanos de las personas privadas de libertad en Córdoba;157;177
139620;1;1;EDITORIAL LA LEY;978-987-03-2471-3;Muerte Digna;243;260
139621;1;1;MAGNA PUBLICACIONES;978-987-1726-17-2;Microbiología Agrícola - Un aporte de la investigación en Argentina.;237;252
139622;1;1;EDICIONES UNL;978-987-657-915-5;La nueva agricultura y la reterritorialización pampeana emergente;9;517
139624;1;21;CRC PRESS - TAYLOR AND FRANCIS GROUP;9781466505889;Earth Observation of Ecosystem Services;351;437
139625;1;1;LIBROCLIC EDICIONES;978-987-29233-0-3;Bases conceptuales y metodológicas para el ordenamiento territorial en el medio rural.;63;104
139626;1;1;BIBLOS;978-987-691-161-0;Sentidos de la exclusión social. Beneficiarios, necesidades y prácticas en políticas sociales para la inclusión de niños y jóvenes;11;202
139627;1;21;JOHN WILEY & SONS INC;978-1-1182-1835-8;Biopolymer Nanocomposites: Processing, Properties, and Applications;509;540
139628;1;1;SOCIEDAD ARGENTINA DE ANTROPOLOGIA;978-987-1280-24-7;Al borde del Imperio. Paisajes sociales, materialidades y memoria  en áreas periféricas del noroeste argentino;209;220
139629;1;39;CRC PRESS/BALKEMA. TAYLOR & FRANCIS GROUP;978-1-138-00033-9;Groundwater and Ecosystems;137;151
139631;1;1;UNR EDITORA;978-950-673-807-5;VII Jornadas de Ciencia y Tecnología. 'Divulgación de la Producción Científica y Tecnológica de la UNR';5;5
139632;1;1;ED. DE LA FFYL.UBA.;;Psicolingüística en español. Homenaje a Juan Seguí;;
139633;1;1;EDULP;987-1985-04-5;Agua subterránea recurso estratégico;29;34
139634;1;1;EDULP;987-1985-04-5;Agua subterránea recurso estratégico;29;34
139635;1;1;EDULP;987-1985-04-5;Agua subterránea recurso estratégico;145;148
139636;1;3;UEFS BRASIL;978-857-39-5220-9;Entomologia Cultural - Ecos do I Simpósio Brasileiro de Entomologia Cultural 2013;559;572
139638;1;1;UNIVERSIDAD TECNOLÓGICA NACIONAL FACULTAD REGIONAL MENDOZA;978-950-42-0150-2;CONTAMINACIÓN ATMOSFÉRICA E HÍDRICA EN ARGENTINA,TOMO II;499;512
139640;1;1;BRUJAS;9789875913936;Virologia Médica InVivo;159;177
139641;1;1;UNGS;9789876301596;El sistema argentino de innovación : instituciones, empresas y redes.;65;90
139642;1;21;ELSEVIER INC. ACADEMIC PRESS.;978-0-12-411544-6;Proceedings of MEST 2012: Exponential Type Orbitals for Molecular Electronic Structure Theory.;153;216
139644;1;1;UNIVERSIDAD NACIONAL DE LA MATANZA;9789873806018;Anuario de Investigaciones - Resúmenes extendidos 2012;131;136
139646;1;1;FAUD UNC;978-987-1494-27-9;Articulaciones. Acciones tácticas;107;116
139647;1;21;NOVA SCIENCE PUBLISHERS, INC.;978-1-62948-050-3;Handbook on Reactive Oxygen Species (ROS): Formation Mechanisms, Physiological Roles and Common Harmful Effects;385;395
139649;1;9;R&F PUBLICACIONES Y SERVICIOS;9786124206047;Resúmenes 11 Congreso Interamericano de Computación Aplicada a la Industria de Procesos;33;33
139650;1;1;EDICIONES DEL ICALA;978-987-1318-24-7;La democracia como realidad y como proyecto inconcluso;197;200
139651;1;1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;978-987-544-558-1;Jornadas Internas de Investigación en Bibliotecología : en homenaje al Prof. Cesar Archuby : in memorian;50;64
139652;1;7;FACULTAD DE FILOSOFÍA Y LETRAS. DIRECCIÓN GENERAL DE ASUNTOS DEL PERSONAL ACADÉMICO. UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO;978-607-02-4725-5;Reconfiguración de lo educativo en América Latina. Experiencias pedagógicas alternativas;165;199
139653;1;35;EDUCACIÓN EDITORA;978-84-15524-10-6;Experiencias de Investigación e Innovación en la enseñanza de las ciencias .;287;293
139654;1;1;IMPRESIONES FAUD UNC CORDOBA;978-987-1494-27-9;ARTICULACIONES II ACCIONES TACTICAS;149;155
139655;1;1;UBA SOCIALES PUBLICACIONES;978-950-29-1476-3;Recorridos de Investigación. Programa Reconocimiento Institucional de Investigaciones. Convocatoria 2010-2012.;97;105
139656;1;21;SPRINGER;978-1-4614-4959-1;Pot-honey: A legacy of stingless bees;125;134
139657;1;1;EDULP;978-987-1985-00-5;Universidad y transformaciones. Imaginarios, instituciones y prácticas;63;83
139658;1;1;FACULTAD DE CIENCIAS HUMANAS - UNIVERSIDAD NACIONAL DE SAN LUIS;978-987-9879 917;El Bicentenario y las Ciencias Humanas en San Luis;51;82
139659;1;1;LIBROCLIC EDICIONES;978-987-29233-0-3;Región Centro Argentina. Bases conceptuales y metodológicas para el ordenamiento territorial en el medio rural;9;29
139660;1;1;UNIVERSIDAD DE BUENOS AIRES;978-950-29-1476-3;Recorridos en Investigación. Programa de Reconocimiento Institucional de Investigaciones. Convocatoria. 2010-2012;251;260
139661;1;1;MIÑO Y DÁVILA Y UTN-FRA;978-84-15295-28-0;Abandonar la universidad con o sin título;67;79
139662;1;1;FAUD-UNC;;Interacciones III;;
139663;1;1;EDICIONES INTA;978-987-679-177-9;Contribución de los cultivos de cobertura a la sostenibilidad de los sistemas de producción;69;75
139664;1;1;EDITORIAL UNGS COLECCIÓN CIENCIA, INNOVACIÓN Y DESARROLLO;978-987-630-159-6;El sistema argentino de innovación: instituciones, empresas y redes. El desafío de la creación y apropiación de conocimiento;387;426
139665;1;31;© SPRINGER-VERLAG BERLIN HEIDELBERG;978-3-642-35229-4;Advances in Self-Organizing Maps;163;171
139666;1;1;EDICIONES UNL;978 987 657 894 3;Habitar la universidad en su contexto. Jóvenes y enseñanza;33;46
139667;1;1;PAIDÓS;978-950-12-6165-3;Matemáticas en la escuela primaria [I] - Números naturales y decimales con niños y adultos;73;95
139668;1;1;ASOCIACION COOPERADORA DE LA FACULTAD DE CIENCIAS ECONOMICAS DE LA UNC;978-987-1436-90-3;APLICACIÓN DE MULTI-METODOLOGÍAS PARA LA GESTIÓN Y EVALUACIÓN DE SISTEMAS SOCIALES Y TECNOLÓGICOS;224;244
139669;1;1;NUEVA EDITORIAL UNIVERSITARIA;978-987-1852-79-6;Aportes de la docencia, la investigación, la extensión y servicio. Claves para la formación de grado y posgrado en Psicología en la UNSL;33;37
139671;1;82;OXBOW PRESS;9781782972112;Raw and Worked Osseous Materials;116;126
139672;1;-1;EDICIONES INTA;978-987-679-225-7;100 temas sobre producción de ajo. Volumen 3: Bases ecofisiológicas e ingeniería del cultivo de ajo.;36;45
139673;1;1;EUDEM;978-987-1921-23-2;Tiempos itinerantes Apropiación y expropiación de territorialidades sociales en ciudades argentinas;215;247
139674;1;21;SPRINGER SCIENCE;978-1-4614-9544-4;Tumor Metabolome Targeting and Drug Development edited by Steven Kanner.;131;156
139675;1;1;PROED;978-950-33-1079-3;I JORNADAS NACIONALES III JORNADAS DE LA UNC;23;35
139676;1;515;INTECH (UNIVERSITY CAMPUS STEP RI SLAVKA KRAUTZEKA 83/A 51000 RIJEKA, CROATIA);978-953-51-1207-5;Current Issues in Molecular Virology - Viral Genetics and Biotechnological Applications;57;78
139677;1;1;UNTREF;978-607-413-083-6;Modelos institucionales de gestión de la formación y de la investigación;72;85
139679;1;1;MIÑO Y DÁVILA;978-84-15295-28-0;Abandonar la universidad con o sin título;81;108
139680;1;16;EDITORIAL CAMINOS;978-959-303-081-6;Reencauzar la utopía. Movimientos sociales y cambio político en América Latina;35;50
139681;1;1;UNIVERSIDAD NACIONAL DE LA MATANZA;978-987-1635-77-1;Anuario de Investigaciones: Resúmenes Extendidos 2011;27;34
139683;1;21;NOVA SCIENCE PUBLISHERS, INC.;978-1-62948-044-2;Fly Ash: Sources, Applications and Potential Environmental Impacts;;
139684;1;-1;DOCUPRINT;0-8436-1072-7;Cuadernos de Antropología N° 9;9;11
139685;1;1;NUEVA EDITORIAL UNIVERSITARIA (NEU);978-987-1852-90-1;Tiempo, Espacio y Realidad Social Sanluiseña 'Problemáticas Histórico Sociales de San Luis';51;65
139686;1;82;CAB INTERNATIONAL;9781780642239;Green Biosynthesis of Nanoparticles: Mechanisms and Applications;216;226
139687;1;1;BIBLOS;9789876911610;Sentidos de la exclusión social. Beneficiarios, necesidades y prácticas en políticas sociales para la inclusión de niños/as y jóvenes en el área metropolitana bonaerense;161;183
139688;1;1;ASOCIACIÓN ARGENTINA DE MICROBIOLOGÍA;978-987-26716-4-8;Manual de procedimientos microbiológicos para la evaluación de inoculantes;25;32
139689;1;82;HIGHLAND STATISTICS LTDA;978-0-9571-7413-9;Beginner's Guide to GLM and GLMM with R.- A frequentist and Bayesian perspective for ecologists;133;164
139691;1;21;JOHN WILEY & SONS INC;9780470572177;Fundamental Concepts, Practical Applications, and Limitations of Capillary Electrophoresis and Microchip Capillary Electrophoresis.;1;800
139692;1;1;UNIVERSIDAD NACIONAL DE LA MATANZA;978-987-3806-01-8;2012 Anuario - Resumenes Extendidos;71;75
139694;1;82;BRITISH ARCHAEOLOGICAL REPORTS (BAR);978 1 4073 1161 6;Crossing straits and channels during pre- and protohistoric time;39;49
139695;1;1;EDITORIAL UNIVERSIDAD  DE RÍO NEGRO;978-987-27739-9-1;Ambiente sociedad y producción: Algunos aportes académicos interdisciplinarios;15;24
139696;1;31;SPRINGER BERLIN HEIDELBERG;978-3-642352-29-4;Advances in Intelligent Systems and Computing;85;94
139697;1;1;LA CRUJÍA;;Instituciones y sujetos del cuidado;10;15
