producto_id;pais_edicion_id;editorial;isbn
446858;1;MANANTIAL;987-500-039-6
446965;1;SS Y CC;978-987-3835-54-4
446966;1;SS Y CC;978-987-3835-54-4
447015;1;INTA EDICIONES, ESTACIÓN EXPERIMENTAL  AGROPECUARIA MENDOZA;978-987-8333-26-7
447016;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-620-0-39796-6
447070;41;EDIZIONI CARMELITANE;9788872881873
447258;1;PROMETEO;978-987-8331-34-8
447262;1;CONTEXTO;9789877302011
447324;31;LARS MÜLLER PUBLISHERS;978-3-03778-429-7
447325;1;EDICIONES UNGS;978-987-630-463-4
447382;1;PUNTOAPARTE;9789878639376
447609;45;SPRINGER;978-1-4020-5496-9
447610;1;UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1539-9
447634;1;UNIVERSIDAD NACIONAL DE MORENO;9789877820317
447648;1;CLACSO;978-987-722-598-3
447649;1;EUDENE;978-950-656-177-2
447653;1;INSTITUTO DE ARTE AMERICANO;978-987-28737-0-7
447655;1;LILA SIEGRIST;978-987-27972-3-2
447662;1;EDICIONES DEL CCC / UNSAM;978-987-3920-59-2
447665;1;UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1861-1
447667;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE LA PLATA;978-987-8348-12-4
450022;1;TESEO;978-987-86-4249-9
450033;1;EDICIONES INTA;978-987-8333-35-9
450153;1;CÁMARA ARGENTINA DE LA CONSTRUCCIÓN;0-0000-0000-0
450154;1;CNEA - PUBLICACIÓN NACIONAL;0-0000-0000-0
450285;1;GRUPO EDITOR UNIVERSITARIO;978-987-8308-22-7
450360;11;BANDES CELAG;978-980-6748-08-8
450363;1;CICCUS;978-987-693-817-4
450366;1;IMAGO MUNDI;9789507933509
450367;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE TUCUMÁN (EDUNT);9789507933509
450368;1;COLECCIÓN DE E-BOOKS ENTRE LOS LIBROS DE LA BUENA MEMORIA. UNLP, UNGS, UNM;9789876305181
450443;1;EDICIONES CEDEAD;978-987-26067-2-5
450519;1;SOCIALES;978-950-29-1849-5
450638;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-774-041-7
450639;1;SS&CC EDICIONES;978-987-3835-18-6
450923;1;EDITORIAL ACADÉMICA ESPAÑOLA;978-3848470631
450927;1;EDITORIAL HUMANITAS;9789877542332
451046;1;DEPARTAMENTO DE ARTES DRAMÁTICAS UNIVERSIDAD NACIONAL DE LAS ARTES (UNA);978-987-86-4382-3
451180;1;AGAPE LIBROS;978-987-640-570-6
451182;1;ASTREA;978-987-70-6331-8
451269;1;ATLANTIDA;9500821591
451418;7;CLACSO. VOCES DE LA EDUCACIÓN. ENSV. NOSÓTRICA EDICIONES;978-607-98840-2-4
451419;35;EAE - EDITORIAL ACADEMICA ESPAÑOLA;9786200372024
451424;393;SCIENCIA SCRIPTS;978-620-0-90668-7
451694;1;FACULTAD DE AGRONOMIA;9789873738050
451708;1;UNR EDITORA;978-987-702-386-2
451936;1;MINISTERIO DE SALUD DE LA NACIÓN;978-987-20500-1-6
451945;393;SCIENCIA SCRIPTS;978-620-0-90664-9
451947;393;SCIENCIA SCRIPTS;978-620-0-90661-8
451948;393;SCIENCIA SCRIPTS;978-620-0-90663-2
451949;393;SCIENCIA SCRIPTS;978-620-0-90665-6
451950;393;SCIENCIA SCRIPTS;978-620-0-90659-5
451951;393;SCIENCIA SCRIPTS;978-620-0-90656-4
451952;393;SCIENCIA SCRIPTS;978-620-0-90669-4
452183;31;EDITORIAL ACADÉMICA ESPAÑOLA;978-987-544-898-8
452185;1;EDUTECNE;978-987-4998-22-4
452391;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-620-0-36824-9
452394;35;DYKINSON;978-84-9849-180-7
454406;1;MIÑO Y DÁVILA;978-84-17133-76-4
454411;393;EDITORIAL ACADEMICA ESPAÑOLA;978-620-0-34186-0
454412;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-620-0-35527-0
454413;1;EDICIONES INTA;978-987-8333-32-8
454416;1;UNIRÍO EDITORA;978-987-688-387-0
454417;1;EUDENE;978-950-656-180-2
454418;1;EDIAR;9789505744084
454420;1;SERVICIO GEOLOGICO MINERO ARGENTINO;08436-1072-7
454425;45;FRONTIERS MEDIA;978-2-88963-482-8
454428;45;FRONTIERS;978-2-88945-904-9
454429;45;FRONTIERS;978-2-88963-182-7
454430;1;TESEO PRESS;9789878647708
454431;1;UNR EDITORA;978-987-702-390-9
454432;1;SERVICIO GEOLÓGICO MINERO ARGENTINO;08436-1072-7
454450;1;UNICEN;978-85-225-2174-6
454451;82;CAMBRIDGE UNIVERSITY SCHOLARS;978-1-5275-4318-8
454452;82;PRINCETON UNIVERSITY PRESS/IVY PRESS;9780691188850
454453;31;THE GREENS/EFA & POWERSHIFT;0-8436-1072-7
454454;1;CLACSO;84-7214-213-2
454455;1;RARA AVIS/ FUNDACIÓN SUR;978-987-46631-9-1
454456;1;UNICEN;9789874901262
454457;35;EDITORIAL ACADÉMICA ESPAÑOLA;9786200405739
454458;1;PIDBA;978-987-86-4131-7
454463;1;FACULTAD DE ARTES Y NARVAJA EDITOR;978-1-873671-00-9
454464;1;CENTRO DE ESTUDIOS AVANZADOS, FACULTAD DE CIENCIAS SOCIALES DE LA UNIVERSIDAD NACIONAL DE CÓRDOBA;978-1-873671-00-9
454466;82;ROWMAN & LITTLEFIELD;978-1-78661-466-7
454467;82;ELSEVIER;978-0-12-804225-0
454469;1;CLACSO;978-987-722-441-2
454470;1;FACULTAD DE CIENCIAS SOCIALES (UNLZ);9789878633312
454471;1;VILLEGAS NIGRA, HÉCTOR MARIO;978-987-86-3316-9
454472;35;CENTRO TECNOLÓGICO DE LA CARNE;978-989-54435-1-2
455142;35;UNIVERSITAT DE BARCELONA EDICIONS;978-84-9168-321-6
455144;1;LA CEBRA;978-987-3621-78-9
455455;82;CAMBRIDGE SCHOLAR PUBLISHING;1-5275-5003-6
455456;82;CAMBRIDGE SCHOLAR PUBLISHING;1-5275-5004-4
456842;21;PALGRAVE MACMILLAN;0-0000-0000-0
456847;35;PROGRAMA DE CIENCIA Y TECNOLOGÍA PARA EL DESARROLLO (CYTED);978-84-15413-32-5
456850;1;IMPRENTA CALLEGARI;978-987-86-3991-8
456852;1;EDICIONES UNGS;978-987-630-496-2
456858;35;EUNSA;9788431333485
456860;1;BALUARTE COMUNICACIÓN;978-987-42-5075-9
456863;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-656-7
456864;45;FRONTIERS MEDIA SA LAUSANNE, SWITZERLAND;978-2-88963-781-2
456868;1;FUNDACIÓN DE HISTORIA NATURAL FÉLIX DE AZARA;978-987-3781-49-0
456869;1;EDUNER (EDITORIAL DE LA UNIVERSIDAD NACIONAL DE ENTRE RÍOS);978-987-749-161-6
456871;82;CAMBRIDGE UNIVERSITY PRESS;978-987-4027-89-4
456873;7;EDICIONES DEL INSTITUTO DE INVESTIGACIONES ECONÓMICAS;978 607 02 5354 6
456875;1;EDITORIAL UNIVERSITARIA DE LA FACULTAD DE FILOSOFÍA Y LETRAS (COLECCIÓN CONSTELACIONES, SERIE ROJA), UNIVERSIDAD DE BUENOS AIRES;978-1-873671-00-9
456877;1;IMAGO MUNDI;0-0000-0000-0
456878;393;PUBLICIA (OMNISCRIPTUM PUBLISHING GROUP);978-620-2-43238-2
456882;1;EDITORIAL UNIVERSIDAD NACIONAL DE RÍO NEGRO;9789874960306
456885;82;ROUTLEDGE-TAYLOR AND FRANCIS GROUP;978-0-367-27704-8
456889;1;EDULP;978-950-34-1899-4
456890;1;TESEO;9789877232462
456896;1;COLIHUE;9789505634262
456897;1;PAIDÓS;978-950-12-9867-3
456898;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-613-9-40105-5
456904;1;CMMAS Y WOLKOWITZ EDITORES;978-987-4117-34-2
456905;1;EUDEBA;9789502330051
456906;1;DUNKEN;978-987850684-5
456907;82;ARCHAEOPRESS;9781789696523
457731;1;VERA EDITORIAL CARTONERA - UNIVERSIDAD NACIONAL DEL LITORAL;978-987-692-236-4
457732;1;NO;0-8436-1072-7
457733;1;NO;0-8436-1072-7
457735;1;NO;0-8436-1072-7
457736;1;PROMETEO;978-987-3988-36-3
457738;1;FLACSO ARGENTINA;978-950-9379-66-4
457739;1;UNIRIO;978-987-688-293-4
457740;6;CIDEPRO;978-9942-823-32-8
457742;1;UN DÍA | UNA ARQUITECTA;978-987-86-4333-5
457744;1;PLUMA DIGITAL;9789873645280
457745;1;PLUMA DIGITAL;9789873645433
457746;1;MASSONI EDITORA;978-987-86-5007-4
457747;1;AIQUE;978-1-873671-00-9
457751;1;TESEO;978-987-86-3776-1
457752;7;UNIVERSIDAD PANAMERICANA COLECCIÓN FILOSÓFICA;978 950 563 038 7
457753;7;UNIVERSIDAD PANAMERICANA, COLECCIÓN FILOSÓFICA;9786077905530
457754;7;UNIVERSIDAD PANAMERICANA, COLECCIÓN FILOSÓFICA;9788431329372
457755;1;EDUNLU;978-987-3941-53-5
458239;1;CÁMARA ARGENTINA DEL LIBRO;978-987-86-4111-9
458241;1;UNIVERSIDAD NACIONAL DEL LITORAL;978-987-692-233-3
458244;1;EDUCA;9789876203067
458250;1;FACULTAD DE FILOSOFÍA Y LETRAS. UNIVERSIDAD NACIONAL DE CUYO;978-950-774-371-9
458534;1;TAFÍ VIEJO EDICIONES;978-987-47684-1-4
458536;1;UNIRIO;978-987-688-292-7
458537;1;VIVIANA SASTRE;978-3-319-77869-3
458660;1;COMUNIC-ARTE. UNIVERSIDAD CATÓLICA DE CÓRDOBA. FACULTAD DE EDUCACIÓN.;978-987-602-447-1
458661;1;ILIADA.COM.AR;978-987-86-4575-9
458662;1;IIGG/CLACSO;978-950-29-1846-4
458663;1;GRUPO UNIÓN;978-987-3677-79-3
458665;1;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;9789875449411
458666;1;EDICIONES INTA;978-987-8333-27-4
458795;7;UNIVERSIDAD DE GUADALAJARA;978-92-1-054797-0
459155;1;CIHUATLACUILO;978-987-86-5032-6
459258;1;MUNDO GRÁFICO;987-22728-0-8
459260;1;BARRIOS, LIA BELEN;978-987-754-152-6
459267;1;MEDIOS EXPRESIVOS-FADU UBA;978-987-86-4979-5
459354;35;CYTED, RED INNOLABS;0-0000-0000-0
459356;1;TESEOPRESS;978-987-86-4886-6
459358;1;EDULP;978-987-8348-39-1
459364;45;SPRINGER;978-3-030-56461-2
459369;1;CETHI-FFYL-UNCUYO;978-987-3835-56-8
459465;1;PLUMA DIGITAL;978-987-3645-44-0
459467;35;BUBOK ARGENTINA;978-987-86-5146-0
459551;1;COMUNICARTE;9789876024419
459552;1;COMUNICARTE;9789876024433
459553;1;COMUNICARTE;9789876024419
459554;1;COMUNICARTE;9789876024440
459555;1;COMUNICARTE;9789876024426
459556;1;FODAMI;978-987-45571-0-0
459691;31;EAE;9786138990277
459903;393;EDITORIAL ACADÉMICA ESPAÑOLA;978-620-0-41233-1
460156;1;INTA;978-987-8333-39-7
460158;1;EDUNPAZ;978-987-4110-44-2
460165;1;EDULP;9789503419007
460167;1;UNIVERSIDAD NACIONAL DE LA PLATA;978-950-34-1900-7
460168;1;GRUPO EDITOR UNIVERSITARIO - CLACSO;978-987-8308-24-1
460170;1;MOGLIA EDICIONES;9789876193580
460171;1;EDITORIAL D;9789874962522
460172;1;TALLER RISO;9789878640792
460173;1;BIBLOS;0-0000-0000-0
460436;1;HOMO SAPIENS - UNPA EDITA;978-987-771-050-2
460437;1;EDUCO;978-987-604-550-6
460445;35;EDITORIAL ACADÉMICA ESPAÑOLA;978-620-0-41024-5
460448;1;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE CÓRDOBA;978-987-707-144-3
460452;1;MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS DE LA NACIÓN;978-987-45036-4-0
460568;1;APLICACION;978-987-3812-93-4
460707;1;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;978-950-658-503-7
460710;1;EDULP;0-8436-1072-7
460800;1;EDITORIAL UNRN OPENEDITION BOOKS;9789873667503
460972;1;CICCUS;978-987-693-819-8
460975;1;ASOCIACIÓN DE PROFESORES DE LA FACULTAD DE CIENCIAS EXACTAS E INGENIERÍA DE LA UNIVERSIDAD NACIONAL DE ROSARIO;978-987-3662-42-3
461261;3;EDUFRN;978-65-5569-028-6
461265;35;EDICIONES ANTÍGONA;978-84-18119-25-5
461289;1;UNGS;9999999999
461291;3;CATEDRA UNESCO/UNIVERSIDAD FEDERAL DA GRANDE DOURADOS Y UEPG;978-85-7798-244-8
461292;7;UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO/CLACSO;978-987-722-605-8
461607;21;A CONTRACORRIENTE/NORTH CAROLINA UNIVERSITY PRESS;0-0000-0000-0
461612;35;BUBOK;978-84-685-4500-4
461618;35;EAE: EDITORIAL ACADÉMICA ESPAÑOLA;9786200357410
461998;1;UNIRÍO;978-987-688-3887
462007;1;TIRAXI EDICIONES;978-987-47377-5-5
462010;1;EDULPAM;9789508633989
462012;1;LA PLATA BUENOS AIRES - ARGENTINA;978-987-1896-60-8
462304;1;EDITORIAL UNRN OPENEDITION BOOKS;978-987-4960-15-3
462319;1;EDITORIAL UNIVERSIDAD NACIONAL DE RÍO NEGRO;9789874960283
462321;1;TESEO;978-987-723-234-9
462323;1;"EDUVIM;EUDEM";0-0000-0000-0
462324;1;VELA AL VIENTO;978-987-1638-71-0
462325;1;CLACSO;978-987-722-625-6
462517;1;SID - UNCUYO;978-987-86-4452-3
462518;1;FACULTAD DE CIENCIAS SOCIALES - UNIVERSIDAD NACIONAL DE SAN JUAN;978-987-86-4322-9
462520;1;EDITORIAL DE LA UNLP -EDULP-;978-950-34-1875-8
462523;1;UNICEN;978-950-9516-46-5
462625;1;EDICIONES MARGEN;978-987-46719-7-4
462631;1;CK EDITORA;978-987-86-4407-3
462632;1;CIENCIA Y TÉCNICA ADMINISTRATIVA;978-987-86-3749-5
462811;1;EDUCO;978-987-1318-38-4
462812;393;SCIENCIA SCRIPTS;978-620-0-90669-4
462815;35;EDITORIAL ACADÈMICA ESPAÑOLA. INTERNATIONAL BOOK MARKET SERVICE;978-620-0-38273-3
463092;1;CEAR UNQ;978-987-86-5213-9
463096;1;GRUPO EDITOR UNIVERSITARIO;978-987-8308-25-8
463097;1;WATERLAT-GOBACIT NETWORK AND CICCUS;978-987-693-801-3
463101;35;CÁTEDRA;978-84-376-41744
463102;1;EDICIONES CORREGIDOR;978-950-05-3270-9
463108;1;UNIVERSITARIA;978-987-661-345-3
463113;1;EDICIONES UNL;0-8436-1072-7
463426;1;UNIVERSIDAD NACIONAL DE QUILMES;978-987-558-653-6
463427;35;IBEROAMERICANA VERVUERT;0-0000-0-0000
463436;1;UNIVERSIDAD NACIONAL DE EL LITORAL;978-987-508-886-3
463441;1;UNMDP;978-987-544-941-1
463442;1;EDICIONES DEL BOULEVARD;978-987-556-640-8
463448;35;EDITORIAL ACADÉMICA ESPAÑOLA,;978-620-0-37445-5
463464;1;EDUCA;978-987-620-418-7
463856;1;EDITORIAL UNIVERSIDAD NACIONAL DE SAN JUAN;9789876994286
463859;1;EDIUNS;0-8436-1072-7
463862;1;UNJU;978-987-3926-59-4
463869;1;AIQUE;978-1-873671-00-9
463871;1;1° EDICIÓN MENDOZA;978-987-86-5413-3
463876;1;MINISTERIO DE CULTURA DE LA NACIÓN - SECRETARÍA DE PATRIMONIO CULTURAL;978-987-4012-54-8
464171;1;UNIRIO;978-987-688-391-7
464173;1;EDICIONES DEL FOGÓN;978-987-86-5043-2
464181;1;UNR EDITORA;978-987-702-388-6
464182;1;AULA TALLER;978-987-8308-23-4
464183;1;EDUPA;978-987-1937-82-0
464185;1;GRAFILAR;978-987-47573-0-2
464186;1;GRAFILAR;978-987-46612-9-6
464192;1;EDUNLU;978-950-658-4757
464412;1;LABORDE EDITORES;978-987-677-286-0
464413;1;AMERINDIA EDICIONES CORRENTINAS;978-987-3924-34-7
464414;1;LABORDE EDITORES;9789876772693
464415;1;EDITORIAL LABORDE;978-987-677-286-0
464616;1;TESEOPRESS;9789878642093
464947;1;UBA SOCIALES - TESEO;9789878645230
