producto_id;pais_edicion_id;issn;eissn;pagina_inicial;pagina_final;revista;volumen;numero;tomo;doi;editorial;revista_sjr
68253;39;2212-4292;;2;9;FOOD BIOSCIENCE;1;;;10.1016/j.fbio.2012.12.001;ELSEVIER SCI LTD;NO INDEXADO
68254;1;23143932;;;;CONTEXTOS DE EDUCACIÓN;15;15;;;UNIVERSITARIA ;NO INDEXADO
68255;1;18536425;;;;REVISTA TRAZOS UNIVERSITARIOS;;;;;FACULTAD DE CIENCIAS DE LA EDUCACIÓN/UNIVERSIDAD CATÓLICA DE SANTIAGO DEL ESTERO;NO INDEXADO
68256;1;1668-5547;;37;42;TRAM(P)AS DE LA COMUNICACIÓN Y LA CULTURA;;74;;;UNLP -FACULTAD DE PERIODISMO Y COMUNICACIÓN SOCIAL;NO INDEXADO
68257;1;;;159;161;POLIFONIAS;1;2;;;UNIVERSIDAD NACIONAL DE LUJÁN;NO INDEXADO
68258;1;16685008;;1;53;ACTAS DÉCIMOOCTAVAS JORNADAS DE INVESTIGACIÓN EN LA FACULTAD DE CIENCIAS ECONÓMICAS Y ESTADÍSTICA;;;;;FACULTAD DE CIENCIAS ECONÓMICAS. UNIVERSIDAD NACIONAL DE ROSARIO;NO INDEXADO
68259;1;03279545;;5;5;BIOCELL;37;1;;;INST HISTOL EMBRIOL-CONICET;Q4
68260;1;03279545;;73;73;BIOCELL;37;2;;;INST HISTOL EMBRIOL-CONICET;Q4
68261;1;03279545;;43;43;BIOCELL;37;2;;;INST HISTOL EMBRIOL-CONICET;Q4
68262;1;16685008;;1;50;ACTAS DÉCIMOOCTAVAS JORNADAS DE INVESTIGACIÓN EN LA FACULTAD DE CIENCIAS ECONÓMICAS Y ESTADÍSTICA;;;;;FACULTAD DE CIENCIAS ECONÓMICAS. UNIVERSIDAD NACIONAL DE ROSARIO;NO INDEXADO
68263;5;0718915X;;27;35;REVISTA DE LA CONSTRUCCIÓN;12;3;;;PONTIFICIA UNIVERSIDAD CATÓLICA DE CHILE;NO INDEXADO
68264;21;15398072;;621;626;SINO-US ENGLISH TEACHING;10;116;;;DAVID PUBLISHING;NO INDEXADO
68265;7;16054806;;1;14;RAZÃ³N Y PALABRA;;84;;;EDITOR RESPONSABLE OCTAVIO ISLAS;NO INDEXADO
68266;82;1364-5072;;655;662;JOURNAL OF APPLIED MICROBIOLOGY;114;3;;10.1111/jam.12082;WILEY-BLACKWELL PUBLISHING, INC;Q1
68267;82;0265-203X;;168;174;FOOD ADDITIVES AND CONTAMINANTS;6;3;;;TAYLOR & FRANCIS LTD;NO INDEXADO
68268;1;18521568;;;;REVISTA ESTUDIOS;;;;;CENTRO DE ESTUDIOS AVANZADOS, UNIVERSIDAD NACIONAL DE CÓRDOBA;NO INDEXADO
68269;3;0101546X;;;;ESTUDOS AFRO-ASIATICOS;;;;;CENTRO DE ESTUDOS AFRO-ASIÁTICOS | CEAA, UNIVERSIDADE CANDIDO MENDES, RIO DE JANEIRO, BRASIL.;NO INDEXADO
68270;1;1667-9873;;1;24;RED-DENTAL.COM;XIII;131;;;APTA;NO INDEXADO
68271;1;2314-1786;;16;16;ENTORNOS;;1;;;EDUFOLP;NO INDEXADO
68272;1;0895-9374;;;;ADVANCES IN DENTAL RESEARCH (IADR/AADR);;;;;IADH;Q2
68273;1;2250-8139;;17;33;EVISTA DE INVESTIGACIÓN DEL DEPARTAMENTO DE HUMANIDADES Y CIENCIAS SOCIALES;2;3;;;UNIVERSIDAD DE LA MATANZA;NO INDEXADO
68274;1;24083992;;1;7;ANUARIO DE INVESTIGACIONES - FPYCS - UNLP;;;;;EDITORIAL SECRETARÍA DE INVESTIGACIONES CIENTÍFICAS Y POSGRADO DE LA FACULTAD DE PERIODISMO Y COMUNICACIÓN SOCIAL, UNLP;NO INDEXADO
68275;7;0187893X;;288;297;EDUCACION QUIMICA;24;3;;;FACULTAD DE QUÍMICA DE LA UNAM;Q4
68276;1;18533159;;11;15;REVISTA ELECTRONICA DE DIDACTICA EN EDUCACION SUPERIOR;5;;;;BIOMILENIO;NO INDEXADO
68277;35;1130-2887;;161;182;AMÃ©RICA LATINA HOY;65;;;10.14201/alh201365161182;EDICIONES UNIVERSIDAD DE SALAMANCA;Q1
68278;1;1668-7027;;139;162;INTERDISCIPLINARIA, REVISTA DE PSICOLOGÍA Y CIENCIAS AFINES;30;1;;;CENTRO INTERAMERICANO DE INVESTIGACIONES PSICOLÓGICAS Y CIENCIAS AFINES;Q4
68279;9;1729-4827;;205;213;LIBERABIT;19;2;;;UNIVERSIDAD DE SAN MARTÍN DE PORRES;NO INDEXADO
68280;5;0718-6568;;7;24;POLIS REVISTA LATINOAMERICANA;35;;;;UNIVERSIDAD DE LOS LAGOS;NO INDEXADO
68281;1;0556-6274;;151;171;REVISTA DE PSICOLOGÍA ? SEGUNDA ÉPOCA;13;;;;UNIVERSIDAD DE LA PLATA;NO INDEXADO
68282;1;1853-8118;;24;36;REVISTA COMPLEJIDAD;21;;;;EDIT. MOTTA-RUIZ BALZA;NO INDEXADO
68283;1;16681584;;359;365;CUESTIONES DE SOCIOLOGÍA;;9;;;EDULP;NO INDEXADO
68284;3;2176901X;;59;75;KAIRÓS GERONTOLOGÍA;4;9;;;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAUL;NO INDEXADO
68285;3;14154668;;126;151;IDEACAO;15;1;;;UNIOESTE;NO INDEXADO
68286;1;03266184;;9;15;REVISTA DE LA FACULTAD DE AGRONOMIA;22;2;;;FACULTAD DE AGRONOMÍA, UNL. PAM.;NO INDEXADO
68287;1;1667-9326;;111;112;REV. DIVULGACIÓN TÉCNICO- CIENTÍFICAS;XIV;;;;UNR EDITORA;NO INDEXADO
68288;1;1514-6898;;17;22;PUBLICACIÓN INFORMATIVA Y CIENTÍFICA FOLP;;1;;;CAICYT/CONICET;NO INDEXADO
68289;82;09473602;;;;REQUIREMENTS ENGINEERING;;;;10.1007/s00766-013-0193-4;SPRINGER;Q1
68290;82;0907-4449;;1026;1037;ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY;D;;;;WILEY-BLACKWELL PUBLISHING, INC;NO INDEXADO
68291;1;1852-4583;;1;14;CENTRO DE ESTUDIOS DEL CONOCIMIENTO E INNOVACION EMPRESARIAL TURÍSTICO;V;;;;CECIET;NO INDEXADO
68292;1;03266184;;133;139;REVISTA DE LA FACULTAD DE AGRONOMIA;22;;;;UNIVERSIDAD NACIONAL  DE LA PAMPA;NO INDEXADO
68293;82;0035-8711;;3772;3781;MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY;436;;;10.1093/mnras/stt1856;WILEY-BLACKWELL PUBLISHING, INC;Q1
68294;1;;;1611;1619;MECANICA COMPUTACIONAL;32;19;;;CIMEC;NO INDEXADO
68295;21;03064565;;560;569;JOURNAL OF THERMAL BIOLOGY;38;8;;10.1016/j.jtherbio.2013.09.009;PERGAMON-ELSEVIER SCIENCE LTD;Q1
68296;21;0018084X;;675;675;HERPETOLOGICAL REVIEW;44;;;;SOCIETY FOR THE STUDY OF AMPHIBIANS AND REPTILES;Q3
68297;39;0925-4005;;251;258;SENSORS AND ACTUATORS B-CHEMICAL;181;5;;10.1016/j.snb.2013.01.061;ELSEVIER SCIENCE SA;Q1
68298;11;10221301;;55;62;ARCHIVOS LATINOAMERICANOS DE PRODUCCIÃ³N ANIMAL;21;1;;;ARCHIVOS LATINOAMERICANOS DE PRODUCCIÓN ANIMAL;NO INDEXADO
68299;3;21758018;;115;128;IBEROAMERICAN JOURNAL OF INDUSTRIAL ENGINEERING (IJIE);5;10;;;UNIVERSIDAD FEDERAL DE SANTA CATARINA;NO INDEXADO
68300;5;07173326;;353;363;REVISTA DE BIOLOGIA MARINA Y OCEANOGRAFIA;48;2;;;INST OCEANOLOGIA;Q3
68301;1;18526128;;96;105;ALQUIMIA EDUCATIVA;;3;;;EDITORIAL CIENTÍFICA UNIVERSITARIA;NO INDEXADO
68302;1;18526128;;106;117;ALQUIMIA EDUCATIVA;;3;;;EDITORIAL CIENTÍFICA UNIVERSITARIA;NO INDEXADO
68303;35;2340-7565;;86;107;REVISTA PH;84;;;;INSTITUTO ANDALUZ DE PATRIMONIO HISTÓRICO. JUNTA DE ANDALUCÍA;NO INDEXADO
68304;5;07179502;;1309;1315;INT J MORPHOL;30;4;;;ASOCIACIÓN PANAMERICANA DE ANATOMÍA;Q3
68305;21;21514755;;18;20;CREATIVE EDUCATION;4;;;;SCIENTIFIC RESEARCH PUBLISHING INC. ;NO INDEXADO
68306;21;21514755;;6;17;CREATIVE EDUCATION;4;;;;SCIENTIFIC RESEARCH PUBLISHING INC. ;NO INDEXADO
68307;21;0305-4403;;1186;1193;JOURNAL OF ARCHAEOLOGICAL SCIENCE;40;2;;;ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD;Q1
68308;1;15159892;;7;9;OTRA;23;123;;;INFOVET;NO INDEXADO
68309;21;19326203;;1;8;PLOS ONE;8;;;;PUBLIC LIBRARY SCIENCE;Q1
68310;1;18509959;;65;70;REVISTA IBEROAMERICANA DE TECNOLOGÍA EN EDUCACIÓN Y EDUCACIÓN EN TECNOLOGÍA (TE&ET);;10;;;RED DE UNIVERSIDADES NACIONALES CON CARRERAS DE INFORMÁTICA (REDUNCI);NO INDEXADO
68311;1;18511198;;203;2018;REVISTA DE DERECHO AMBIENTAL;-;36;;;ABELEDO PERROT;NO INDEXADO
68312;1;16686357;;83;106;REVISTA DE LA FACULTAD DE CIENCIAS ECONÓMICAS;;11;;;FACULTAD DE CIENCIAS ECONÓMICAS - UNNE;NO INDEXADO
68313;1;03283194;;47;59;CONTRIBUCIONES CIENTÍFICAS;25;;;;GÆA - SOCIEDAD ARGENTINA DE ESTUDIOS GEOGRÁFICOS;NO INDEXADO
68314;21;0883-2927;;43;48;APPLIED GEOCHEMISTRY;39;;;10.1016/j.apgeochem.2013.09.018;PERGAMON-ELSEVIER SCIENCE LTD;Q2
68315;10;23010800;;290;290;LIBRO DE RESÚMENES DEL VII CONGRESO IBEROAMERICANO DE EDUCACIÓN MATEMÁTICA (VII CIBEM);1;10;;;MASTERGRAF SRL;NO INDEXADO
68316;10;23010800;;158;158;VII CONGRESO IBEROAMERICANO DE EDUCACIÓN MATEMÁTICA - RESÚMENES;1;1;;;MASTERGRAF SRL;NO INDEXADO
68317;1;03275566;;249;263;CIENCIA, DOCENCIA Y TECNOLOGÍA;XXIV;47;;;EDUNER;NO INDEXADO
68318;1;16687116;;103;123;FUNDAMENTOS EN HUMANIDADES;II;24;;;FACULTAD DE CIENCIAS HUMANAS. UNIVERSIDAD NACIONAL DE SAN LUIS;NO INDEXADO
68319;31;1618-2642;;7397;7404;ANALYTICAL AND BIOANALYTICAL CHEMISTRY;405;23;;10.1007/s00216-013-7193-6;SPRINGER HEIDELBERG;Q1
68320;39;0030-3992;;26;30;OPTICS AND LASER TECHNOLOGY;47;;;10.1016/j.optlastec.2012.08.011;ELSEVIER SCI LTD;Q2
68321;1;18511716;;219;230;CIENCIA, DOCENCIA Y TECNOLOGÍA;XXIV;47;;;UNIVERSIDAD NACIONAL DE ENTRE RÍOS;NO INDEXADO
68322;1;03258874;;183;190;SERIE EXTENSIÓN N° 72;;;;;INSTITUTO NACIONAL DE TECNOLOGÍA AGROPECUARIA;NO INDEXADO
68323;41;1974-9791;;1033;1038;CHEMICAL ENGINEERING TRANSACTIONS;32;;;10.3303/CET1332173;AIDIC- THE ITALIAN ASSOCIATION OF CHEMICAL ENGINEERING;NO INDEXADO
68324;82;1054-6006;;247;261;FISHERIES OCEANOGRAPHY;22;3;;10.1111/fog.12019/abstract;WILEY-BLACKWELL PUBLISHING, INC;Q1
68325;570;22313354;;152;155;JOURNAL OF APPLIED PHARMACEUTICAL SCIENCE;3;;;;EDITORIAL BOARD;Q2
68326;39;1878-6146;;744;751;FUNGAL BIOLOGY;117;11;;10.1016/j.funbio.2013.09.001;ELSEVIER SCI LTD;Q1
68327;1;1667-9873;;1;24;RED-DENTAL.COM;1;137;;;APTA;NO INDEXADO
68328;35;11334770;;21;27;LENGUAJE Y TEXTOS;37;;;;GRAÓ;NO INDEXADO
68329;35;11334770;;59;62;LENGUAJE Y TEXTOS;;37;;;GRAÓ;NO INDEXADO
68330;3;0080-2107;;128;144;RAUSP;48;1;;10.5700/rausp1078;UNIVERSIDADE DE SÃO PAULO;NO INDEXADO
68331;1;23449799;;21;23;REVISTA DE FARMACOLOGIA CARDIOVASCULAR;IX;23;;;SCIENS;NO INDEXADO
68332;1;23449799;;18;21;REVISTA DE FARMACOLOGIA CARDIOVASCULAR;IX;24;;;SCIENS;NO INDEXADO
68333;1;;;48;50;REVISTA VIRTUAL DE HISTORIA DE LA MEDICINA Y EPISTEMOLOGIA MEDICA;V;II;;;FACULTAD DE MEDICINA-UBA;NO INDEXADO
68334;21;10009000;;1;15;JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY;13;N°1;;;SCIENCE PRESS;Q3
68335;1;0373-5680;;195;198;REVISTA DE LA SOCIEDAD ENTOMOLÃ³GICA ARGENTINA;72;3-4;;;SOCIEDAD ENTOMOLÓGICA ARGENTINA;NO INDEXADO
68336;1;2250-8309;;21;25;REVISTA ARGENTINA DE  HEMATOLOGIA;17;1;;;SOCIEDAD ARGENTINA DE HEMATOLOGIA;NO INDEXADO
68338;1;0326646X;;1;10;REV FED ARG. CARDIOL;42;4;;;FAC;Q4
68339;1;0326646X;;1;13;REVISTA DE LA FEDERACIÓN ARGENTINA DE CARDIOLOGÍA;42;4;;;EDITORIAL FAC;Q4
68340;21;0029-8549;;213;221;OECOLOGIA;173;1;;10.1007/s00442-013-2721-9;SPRINGER;Q1
68341;39;0037-0738;;21;35;SEDIMENTARY GEOLOGY;296;;;10.1016/j.sedgeo.2013.08.008;ELSEVIER SCIENCE BV;Q1
68342;35;1695-6133;;133;148;GEOLOGICA ACTA;11;2;;;UNIV BARCELONA;Q2
68343;1;16668359;;29;46;CIENCIAS ECONÓMICAS;02;10;;;EDICIONES UNL;NO INDEXADO
68344;4;16572831;;79;97;REVISTA COLOMBIANA DE COMPUTACIÓN;14;2;;;UNIVERSIDAD AUTÓNOMA DE BUCARAMANGA;NO INDEXADO
68345;35;15153371;;9;26;RELACIONES INTERNACIONALES;;22;;;INSTITUTO DE RELACIONES INTERNACIONALES, FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES, UNIVERSIDAD NACIONAL DE LA PLATA;NO INDEXADO
68346;1;16668359;;85;102;CIENCIAS ECONÓMICAS;01;;;;EDICIONES UNL;NO INDEXADO
68347;7;03017036;;35;60;PROBLEMAS DEL DESARROLLO;44;174;;;UNAM;Q4
68348;1;0327-1919;;58;73;REVISTA IDELCOOP;1;211;;;INSTITUTO DE LA COOPERACIÓN- FUNDACIÓN DE EDUCACIÓN, INVESTIGACIÓN Y ASISTENCIA TÉCNICA;NO INDEXADO
68349;1;1669-9084;;107;126;ESTUDIOS REGIONALES Y MERCADO DE TRABAJO;1;9;;;SIMEL-CEUR-CIPSA;NO INDEXADO
68350;1;1515-6206;;69;95;REVISTA ESTUDIOS SOCIOTERRITORIALES;1;14;;;CENTRO DE INVESTIGACIONES GEOGRÁFICAS - UNICEN;NO INDEXADO
68351;11;1317-6676;;;;REVISTA VENEZOLANA DE TRABAJO SOCIAL;VIII;;;;UNIVERSIDAD DE ZULIA;NO INDEXADO
68352;39;0926-860X;;8;14;APPLIED CATALYSIS A-GENERAL;462;;;;ELSEVIER SCIENCE BV;Q1
68353;82;0965-0393;;25007;25012;MODELLING AND SIMULATION IN MATERIALS SCIENCE AND ENGINEERING;21;1;;;IOP PUBLISHING LTD;Q1
68354;21;15393755;;1;7;PHYSICAL REVIEW E;88;2131;;10.1103/PhysRevE.88.022131;AMER PHYSICAL SOC;NO INDEXADO
68355;21;0022-2372;;339;350;JOURNAL OF MAMMALOGY;94;2;;10.1644/12-MAMM-A-155.1;ALLIANCE COMMUNICATIONS GROUP DIVISION ALLEN PRESS;Q1
68356;1;22504559;;;;CIENCIA, DOCENCIA Y TECNOLOGÍA;3;3;;;UNIVERSIDAD NACIONAL DE ENTRE RÍOS;NO INDEXADO
68357;21;2090-0392;;1;9;INTERNATIONAL JOURNAL OF HYPERTENSION;2013;;;10.1155/2013/420979;LONDON : SAGE-HINDAWI ACCESS TO RESEARCH;Q2
68358;21;0160-2446;;184;191;JOURNAL OF CARDIOVASCULAR PHARMACOLOGY;62;;;;LIPPINCOTT WILLIAMS & WILKINS;Q2
68359;39;0257-8972;;41;46;SURFACE AND COATINGS TECHNOLOGY;223;;;10.1016/j.surfcoat.2013.02.025;ELSEVIER SCIENCE SA;Q1
68360;1;2346 8645;;78;97;HORIZONTES SOCIOLÓGICOS;1;1;;;ASOCIACIÓN ARGENTINA DE SOCIOLOGÍA;NO INDEXADO
68361;7;2075-9479;;7;15;REVISTA NEUROPSICOLÓGICA LATINOAMERICANA;5;3;;10.5574/ml.2013.0153;YVES JANETTE EDITOR;NO INDEXADO
68362;1;1668-7477;;842;849;ANUARIO DE PROYECTOS E INFORMES DE INVESTIGACIÓN ESCUELA DE BECARIOS FACULTAD DE PSICOLOGIA UNMDP;10;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;NO INDEXADO
68363;1;;;1671;1686;MECANICA COMPUTACIONAL;32;19;;;ASOCIACIÓN ARGENTINA DE MECÁNICA COMPUTACIONAL;NO INDEXADO
68364;3;2317-5443;;77;105;REVISTA BRASILEIRA DE DESENVOLVIMENTO REGIONAL;1;2;;10.7867/2317-5443.2013v1n2p077-105;PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO REGIONAL - UNIVERSIDADE REGIONAL DE BLUMENAU;NO INDEXADO
68365;37;19585586;;691;698;DAIRY SCIENCE & TECHNOLOGY;93;6;;10.1007/s13594-013-0133-6;EDP SCIENCES S A;Q1
68366;82;1742-6596;;1;9;JOURNAL OF PHYSICS: CONFERENCE SERIES;477;1;;10.1088/1742-6596/477/1/012032;IOP PUBLISHING LTD;NO INDEXADO
68367;3;1413-4438;;63;80;REVISTA DE PSICANALISE DA SOCIEDADE PSICANALITICA DE PORTO ALEGRE;15;2;;;SBPDEPA;NO INDEXADO
68368;1;22504990;;64;65;REVISTA DEL COLEGIO DE VETERINARIOS DE LA PROVINCIA DE BUENOS AIRES;56;;;;COLEGIO DE VETERINARIOS DE LA PROVINCIA DE BUENOS AIRES;NO INDEXADO
68370;21;;;10;22;ISCN CELL BIOLOGY;2013;;;10.1155/2013/486545;HINDAWI PUBLISHING CORPORATION;NO INDEXADO
68371;1;03295184;;135;142;AVANCES EN ENERGIAS RENOVABLES Y MEDIO AMBIENTE;17;;;;ASOCIACIÓN ARGENTINA DE ENERGÍA SOLAR;NO INDEXADO
68372;22;1537-209X;;309;312;JOURNAL OF SWINE HEALTH AND PRODUCTION;21;6;;10.1017/S146625231000010;AMER ASSOC SWINE VETERINARIANS;Q3
68373;39;1871-1413;;605;611;LIVESTOCK SCIENCE;157;-;;;ELSEVIER SCIENCE BV;Q1
68374;1;03279545;;184;184;BIOCELL;37;69;;;INST HISTOL EMBRIOL-CONICET;Q4
68375;5;0252-0257;;137;155;REVISTA DE LA CEPAL;;110;;;CEPAL;NO INDEXADO
68376;39;0141-0296;;360;372;ENGINEERING STRUCTURES;49;;;;ELSEVIER SCI LTD;Q1
68377;71;1323-1650;;317;323;MARINE AND FRESHWATER RESEARCH;64;;;10.1071/MF12350;CSIRO PUBLISHING;Q1
68378;21;0270-5060;;573;584;JOURNAL OF FRESHWATER ECOLOGY;28;4;;10.1080/02705060.2013.806273;OIKOS PUBL INC;Q4
68379;5;0718-560X;;781;792;LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH;41;;;;UNIV CATOLICA DE VALPARAISO;Q3
68380;82;1023-6244;;89;104;MARINE AND FRESHWATER BEHAVIOUR AND PHYSIOLOGY;46;2;;10.1080/10236244.2013.800758#.UaSe_0CvFIQ;TAYLOR & FRANCIS LTD;Q2
68381;44;0908-8857;;339;346;JOURNAL OF AVIAN BIOLOGY;44;;;;WILEY-BLACKWELL PUBLISHING, INC;Q1
68382;21;00942405;;1;11;MEDICAL PHYSICS;40;;;;AMER ASSOC PHYSICISTS MEDICINE AMER INST PHYSICS;Q2
68383;82;00318949;;140391;140395;PHYSICA SCRIPTA - (PRINT);T;156;;;IOP PUBLISHING LTD;Q3
68384;21;10502947;;1;7;PHYSICAL REVIEW A - ATOMIC, MOLECULAR AND OPTICAL PHYSICS;87;;;;AMER PHYSICAL SOC;Q1
68385;21;0018-9294;;2113;2122;IEEE TRANSACTIONS ON BIO-MEDICAL ENGINEERING;60;8;;10.1109/TBME.2013.2247602;IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC;Q1
68386;21;1941-3955;;;;INTERNATIONAL JOURNAL OF CHEMICAL MODELING;5;4;;;NOVA SCIENCE PUBLISHERS ;NO INDEXADO
68387;1;0326-3169;;223;233;CIENCIA DEL SUELO;31;2;;;ASOCIACIÓN ARGENTINA DE LA CIENCIA DEL SUELO;Q3
68388;1;0325125X;;11;15;FOUNT;;29;;;FOUNT;NO INDEXADO
68389;1;11372729;;99;115;REVISTA IBEROAMERICANA DE INGENIERIA MECANICA;17;2;;;RIBIM;NO INDEXADO
68390;1;15480992;;306;312;IEEE LATIN AMERICA TRANSACTIONS;11;1;;;IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC;Q3
68391;39;00406031;;1;9;THERMOCHIMICA ACTA;573;;;;ELSEVIER SCIENCE BV;Q2
68392;21;22118128;;1;10;PROCEDIA MATERIALS SCIENCE;;;;;ELSEVIER LTD.;NO INDEXADO
68393;21;0363-6445;;259;265;SYSTEMATIC BOTANY;38;1;;;AMER SOC PLANT TAXONOMISTS;Q2
68394;1;0327358X;;83;89;ANALES AFA;54;2;;;ASOCIACIÓN FÍSICA ARGENTINA ;NO INDEXADO
68395;477;00155683;;359;364;FOLIA PARASITOLOGICA;64;4;;;FOLIA PARASITOLOGICA;Q2
68396;1;1515-9507;;20;25;DESDE EL FONDO. CUADERNILLO TEMÁTICO;-;48;;;FACULTAD DE TRABAJO SOCIAL. UNIVERSIDAD NACIONAL DE ENTRE RÍOS;NO INDEXADO
68397;1;2310-550X;;19;46;REVISTA ESTADO Y POLÍTICAS PÚBLICAS;-;1;;;FLACSO;NO INDEXADO
68398;5;0718-686X;;113;117;ANALES DEL INSTITUTO DE LA PATAGONIA;1;41;;;UNIVERSIDAD DE MAGALLANES;NO INDEXADO
68399;82;03770486;;637;642;JOURNAL OF RAMAN SPECTROSCOPY;44;4;;;JOHN WILEY & SONS LTD;Q1
68400;7;1415-7411;;162;171;REVISTA BIOCIENCIAS;2;3;;;UNIVERSIDAD AUTONOMA DE NAYARIT;NO INDEXADO
68401;1;1853-1180;;63;72;REVISTA DE SALUD PUBLICA;16;2;;;UNIVERSIDAD NACIONAL DE CORDOBA;NO INDEXADO
68402;1;05677513;;37;48;ACTA GEOLÓGICA LILLOANA;25;;;;FUNDACIÓN MIGUEL LILLO;NO INDEXADO
68403;35;1989-208X;;30;38;NUTRICION CLINICA  Y DIETETICA HOSPITALARIA;33;2;;;SOCIEDAD ESPAÑOLA DE DIETÉTICA Y CIENCIAS DE LA ALIMENTACIÓN;NO INDEXADO
68404;21;0011-183X;;1509;1516;CROP SCIENCE;;53;;10.2135/cropsci2012.08.0497;CROP SCIENCE SOC AMER;Q1
68405;1;;;874;880;ANUARIO DE PROYECTOS E INFORMES DE BECARIOS DE INVESTIGACIÓN;10;;;;FACULTAD DE PSICOLOGÍA - UNMDP;NO INDEXADO
68406;1;1669-9084;;171;184;REVISTA DE ESTUDIOS REGIONALES Y MERCADO DE TRABAJO;;9;;;CIPSA;NO INDEXADO
68408;39;1746-8094;;869;875;BIOMEDICAL SIGNAL PROCESSING AND CONTROL;8;;;;ELSEVIER SCI LTD;Q2
68409;82;14625814;;922;941;CELLULAR MICROBIOLOGY (PRINT);15;6;;10.1111/cmi.12087;WILEY-BLACKWELL PUBLISHING, INC;Q1
68410;45;22352988;;1;14;FRONT CELL INFECT MICROBIOL.;3;54;;10.3389/fcimb.2013.00054;LAUSANNE : FRONTIERS MEDIA SA;Q1
68411;21;0307-904X;;2414;2421;APPLIED MATHEMATICAL MODELLING;;;;;ELSEVIER SCIENCE INC;Q1
68412;1;1850-3853;;189;191;ITINERARIOS EDUCATIVOS;6;6;;;UNL EDITORA;NO INDEXADO
68413;1;1853-7138;;70;95;REVISTA DE LA ASOCIACIÓN GEOLÓGICA ARGENTINA;70;1;;;ASOCIACIÓN GEOLÓGICA ARGENTINA;NO INDEXADO
68414;35;1698-9465;;1;9;ARCHIVOS DE MEDICINA;9;2:3;;10.3823/098;IMEDPUB JOURNALS;Q4
68415;39;0926-3373;;214;221;APPLIED CATALYSIS B-ENVIRONMENTAL;142/;;;10.1016/j.apcatb.2013.04.054;ELSEVIER SCIENCE BV;Q1
68416;63;0792-7061;;79;104;E.I.A.L.;24;2;;;INSTITUTO SVERDLIN DE HISTORIA Y CULTURA DE AMÉRICA LATINA, ESCUELA DE HISTORIA UNIVERSIDAD DE TEL AVIV;NO INDEXADO
68417;1;03270793;;205;211;LATIN AMERICAN APPLIED RESEARCH;43;3;;;PLAPIQUI(UNS-CONICET);Q3
68418;21;1539-3755;;1;7;PHYSICAL REVIEW E;88;;;10.1103/PhysRevE.88.012306;AMER PHYSICAL SOC;NO INDEXADO
68419;82;1744-683X;;9385;9391;SOFT MATTER;9;;;10.1039/c3sm51904j;ROYAL SOC CHEMISTRY;Q1
68420;39;0096-3003;;7310;7318;APPLIED MATHEMATICS AND COMPUTATION;219;14;;;ELSEVIER SCIENCE INC;Q1
68421;1;0329-0573;;233;258;REVISTA HUELLAS;;17;;;MIÑO Y DÁVILA;NO INDEXADO
68422;1;03287009;;20;21;VISIÓN RURAL;;100;;;PUBLICACIONES REGIONALES;NO INDEXADO
68423;1;1669-9521;;457;460;BOLETÍN DE LA ASOCIACIÓN ARGENTINA DE ASTRONOMÍA;56;;;;ASOCIACIÓN ARGENTINA DE ASTRONOMÍA;NO INDEXADO
68424;21;0003-2700;;7069;7075;ANALYTICAL CHEMISTRY;85;;;;AMER CHEMICAL SOC;Q1
68425;35;0210-9395;;73;82;ESTUDIOS DE PSICOLOGIA;34;1;;10.1174/021093913805403165;INFANCIA Y APRENDIZAJE;Q3
68426;21;0022-1511;;406;412;JOURNAL OF HERPETOLOGY;47;3;;;SOC STUDY AMPHIBIANS REPTILES;Q2
68427;64;0289-0003;;1063;1069;ZOOLOGICAL SCIENCE;30;12;;10.2108/zsj.30.1063;ZOOLOGICAL SOC JAPAN;Q2
68428;31;15618633;;2319;2330;NATURAL HAZARDS AND EARTH SYSTEM SCIENCES;13;;;10.5194/nhess-13-2319-2013;COPERNICUS PUBLICATIONS;Q1
68429;5;0717-3458;;;;ELECTRONIC JOURNAL OF BIOTECHNOLOGY;16;6;;10.2225/vol16-issue6-fulltext-3;UNIV CATOLICA DE VALPARAISO;Q3
68430;21;0032-0889;;378;391;PLANT PHYSIOLOGY.;163;1;;10.1104/pp.113.223222;AMER SOC PLANT BIOLOGISTS;Q1
68431;3;1519-7530;;495;506;REVISTA BRASILEIRA DE PALEONTOLOGIA;3;16;;;SOC BRASILEIRA PALEONTOLOGIA;Q2
68432;1;0325-4216;;3;9;FACENA;29;;;;FACULTAD DE CIENCIAS EXACTAS Y NATURALES Y AGRIMENSURA, UNIVERSIDAD NACIONAL DEL NORDESTE;NO INDEXADO
